image-series-id,specimen-name,primary-injection-structure,secondary-injection-structures,injection volume (mm^3),FRP,MOp,MOs,SSp-n,SSp-bfd,SSp-ll,SSp-m,SSp-ul,SSp-tr,SSp-un,SSs,GU,VISC,AUDd,AUDp,AUDpo,AUDv,VISal,VISam,VISl,VISp,VISpl,VISpm,ACAd,ACAv,PL,ILA,ORBl,ORBm,ORBvl,AId,AIp,AIv,RSPagl,RSPd,RSPv,PTLp,TEa,PERI,ECT,MOB,AOB,AON,TT,DP,PIR,NLOT,COAa,COAp,PAA,TR,CA1,CA2,CA3,DG,FC,IG,ENTl,ENTm,ENTmv,PAR,POST,PRE,SUBd,SUBv,CLA,EPd,EPv,LA,BLA,BMA,PA,CP,ACB,FS,OT,LSc,LSr,LSv,SF,SH,AAA,BA,CEA,IA,MEA,GPe,GPi,SI,MA,MS,NDB,TRS,BST,BAC,VAL,VM,VPL,VPLpc,VPM,VPMpc,SPFm,SPFp,SPA,PP,MGd,MGv,MGm,LGd,LP,PO,POL,SGN,AV,AMd,AMv,AD,IAM,IAD,LD,IMD,MD,SMT,PR,PVT,PT,RE,RH,CM,PCN,CL,PF,RT,IGL,LGv,SubG,MH,LH,SO,ASO,PVH,PVa,PVi,ARH,ADP,AVP,AVPV,DMH,MEPO,MPO,OV,PD,PS,PVp,PVpo,SBPV,SCH,SFO,VLPO,AHN,LM,MM,SUM ,TMd,TMv,MPN,PMd,PMv,PVHd,VMH,PH,LHA,LPO,PST,PSTN,RCH,STN,TU,ZI,SCs,ICc,ICd,ICe,NB,SAG,PBG,MEV,SNr,VTA,RR,MRN,SCm,PAG,APN,MPT,NOT,NPC,OP,PPT,CUN,RN,III,EW,IV,VTN,AT,LT,SNc,PPN,IF,IPN,RL,CLI,DR,NLL,PSV,PB,SOC,B,DTN,PCG,PG,PRNc,SG,SUT,TRN,V,CS,LC,LDT,NI,PRNr,RPO,SLC,SLD,AP,DCO,VCO,CU,GR,ECU,NTB,NTS,SPVC,SPVI,SPVO,VI,VII,ACVII,AMB,DMX,GRN,ICB,IO,IRN,ISN,LIN,LRN,MARN,MDRNd,MDRNv,PARN,PAS,PGRNd,PGRNl,NR,PRP,PPY,LAV,MV,SPIV,SUV,x,XII,y,RM,RPA,RO,LING,CENT,CUL,DEC,FOTU,PYR,UVU,NOD,SIM,AN,PRM,COPY,PFL,FL,FN,IP,DN
100141273,378-671,MOp,SSp-ll,0.181295855,0.000988473,2.61557,1.00711,0.00166854,0.386616,2.35904,0.00390788,0.660419,1.17783,0.0606759,0.382919,0.00139799,0.00385731,0.454331,0.20199,0.000478836,0.171861,0.0284416,0.00146936,0.00114013,0.00565424,0.000276277,0.000398376,0.134856,0.0177831,0.0194138,0.00383314,0.00325222,0.00151022,0.00602724,0.000457523,0.000727487,0.000685318,0.000173518,0.000570394,0.000830916,0.0605096,0.0277736,0.0075409,0.0152841,0.000127659,5.64E-07,0.0012076,0.00102376,0.000179622,0.00216569,1.33E-05,2.12E-05,1.09E-05,1.95E-06,8.52E-06,0.000173978,4.72E-05,0.00162502,0.000162859,0,0.00830908,0.00232704,0.000143318,0,2.21E-05,0.000108971,7.51E-05,4.15E-05,1.32E-06,0.00422006,0.00134915,1.81E-05,0.000194144,0.000311955,3.38E-08,0.000316292,3.21011,0.0193188,0.000126569,7.27E-05,0.000713667,0.000207075,0,6.44E-05,1.32E-05,7.53E-05,0,0.00561101,4.00E-05,0.000197147,0.0924462,0.0231477,0.00111684,5.83E-07,0,4.27E-05,2.86E-07,0.000139671,0,0.0947807,0.0253835,0.161421,0.00181832,0.0668246,0.00166917,0.000857585,0.0384097,0.000103889,0.00169291,0.00149794,0.00232486,0.00506996,0.000449305,0.0223419,0.155989,0.019977,0.00158953,0.00460167,0.000584991,1.68E-05,0.000317773,1.52E-08,1.02E-05,0.010609,3.75E-05,0.0261257,0.000127441,0,0.000140598,0,0.000575111,0.000153512,1.45E-05,0.00413008,0.0268415,0.0649749,0.150221,9.40E-05,0.000893969,8.35E-05,1.21E-05,0.00201514,1.20E-08,0,0,0,6.90E-08,0,0,2.16E-06,0,7.64E-05,1.42E-07,1.40E-07,4.64E-07,0,0,1.17E-06,0,0,0,0,1.56E-06,5.98E-07,2.34E-06,4.39E-06,5.02E-05,0,9.59E-06,0,0,0,8.64E-05,0,0.00612215,0.0134844,1.09E-05,0.000202752,0.000236044,5.83E-07,0.013816,4.54E-05,0.287456,0.000996219,0.00068149,0.000979298,0.0523228,0.00117683,0.000638286,9.21E-06,0.00112927,0.111772,0.0327654,0.00289942,0.544165,0.175528,0.132885,0.0966285,0.000946586,0.00378147,0.0315461,0.000448643,0.00276421,0.00518946,0.0511693,0.000302964,0.000981103,8.59E-05,0.000826068,0.000292822,0.000329374,0.00538913,0.0055323,1.17E-07,0.000512528,4.50E-05,9.32E-05,0.000569172,0.0012696,0.000422598,0.00354267,0.000696645,0.000270788,7.17E-05,0.00677031,0.0972269,0.03561,0.00018963,0.000110677,0.0729968,0.000153016,0.00981933,0.000282425,0.00173572,0.00107755,0.0938335,0.000335789,0.000428835,0.00158288,7.44E-08,5.68E-05,7.60E-06,0.000425647,0.000192631,0.000133119,0.0130992,0.00234085,1.74E-06,0.000118517,9.18E-05,8.84E-05,2.98E-05,1.37E-05,4.60E-05,0.000273123,0.0135626,9.61E-06,0.00720504,0.00235587,2.69E-06,3.27E-07,0.000248729,0.0194928,0.000304353,0.000200402,0.00245723,5.22E-05,0.00191219,0.00134441,0.00021723,0.00253148,0.00128174,0.00132746,0.00611136,0.000450245,0.00355271,6.79E-05,0.000671435,1.38E-06,0.00642388,0.000956609,0.000161768,1.82E-07,0.000124138,0.00429575,0.000101726,4.16E-10,8.50E-07,7.28E-05,4.10E-05,0.000171455,0.000652207,0.000206923,2.53E-05,0.000725158,3.24E-05,0.000338618,1.29E-05,7.82E-05
100141563,378-697,MOp,SSp-ll,0.141667098,0.0126055,3.09436,1.72316,0.000881582,0.369277,2.41335,0.00824398,1.64431,1.11047,0.0195688,0.357691,0.00228768,0.0049553,0.293289,0.21996,3.03E-05,0.317138,0.00446626,7.33E-05,0.000107177,0.000775236,2.57E-05,3.92E-05,0.0627757,0.0151863,0.00548075,0.00178541,0.0180998,0.00139834,0.00688523,0.00257678,0.00120135,0.00191769,2.32E-05,0.00103998,0.000359482,0.0476294,0.0458678,0.00678882,0.0192252,6.42E-05,0.000123756,0.000705096,0.000683819,0.00015004,0.0027463,4.29E-05,3.13E-05,1.93E-05,8.77E-06,1.95E-05,6.77E-05,8.25E-06,0.00177972,0.000670965,2.03E-06,0.00162378,0.00241751,1.38E-05,0,1.19E-05,9.12E-05,0.000107983,4.07E-05,4.09E-07,0.00919234,0.00174015,0.000163927,0.000103937,0.00133355,2.83E-05,0.00141389,3.77179,0.0327422,0.000640058,0.000174544,0.00322706,0.000374241,0,5.01E-05,4.76E-05,0.000234592,6.18E-07,0.0108188,8.70E-05,0.000660952,0.0905243,0.0174701,0.000925682,7.88E-05,0,0.000752631,0,4.00E-05,5.55E-06,0.0951053,0.0156528,0.116817,0.000977116,0.0907504,0.000589643,0.000189271,0.0120773,0.000253121,0.000225554,3.96E-05,4.18E-05,0.000252134,0,0.00136355,0.138484,0.00365955,4.13E-05,0.0014767,0.000431928,1.69E-05,2.07E-06,0,0,0.00335307,4.90E-08,0.0214577,0.00025053,1.65E-06,4.76E-05,0,0.000231172,0.000276308,8.90E-05,0.00567244,0.030939,0.0822193,0.0965593,0,3.31E-05,5.14E-06,1.12E-06,0.000124666,4.21E-05,0,0,0,0,0,0,0,0,3.62E-06,0,9.36E-06,0,0,0,5.73E-06,0,0,1.00E-07,0,0.000177366,0,0,1.57E-06,5.25E-06,4.48E-08,1.99E-06,0,0,0,6.33E-06,0,0.00341492,0.00875944,0.000960483,0.000237262,0.000467243,1.34E-09,0.0172821,0.000139542,0.209847,0.000701785,5.79E-08,5.08E-05,0.013198,0.000135931,1.02E-05,6.12E-07,0.000266913,0.101502,0.024634,0.000948394,0.353374,0.10989,0.0509753,0.0644707,0.000260061,0.00858041,0.0222065,1.99E-05,0.000947602,0.000477198,0.0217851,6.16E-05,0.0011468,2.47E-06,0.000219412,8.35E-05,1.40E-05,0.00530342,0.0015347,2.72E-09,0.000805137,2.36E-06,2.63E-06,8.90E-05,0.00027799,6.01E-05,0.00130061,2.39E-05,0.000110296,1.53E-05,0.00270739,0.0481885,0.00430635,7.55E-05,4.34E-05,0.0406463,2.68E-05,0.00278887,0.000209747,0.000977845,0.00042143,0.0341101,0.000157515,0.000183005,0.0012131,1.71E-06,5.64E-05,5.39E-05,4.15E-05,1.79E-05,8.76E-05,0.0089205,5.04E-05,8.54E-06,3.26E-06,4.54E-07,9.13E-06,1.90E-05,0,9.78E-06,4.67E-06,0.00227521,0,0.00478838,0.000281828,0,0,3.90E-05,0.00442036,2.16E-07,4.19E-05,0.000231574,1.37E-06,0.000529255,8.64E-05,4.78E-06,0.000775946,0.00010731,0.000222105,0.0026172,0.000121592,8.63E-05,6.43E-08,2.74E-05,0,0.00204052,0.000424738,3.01E-05,3.93E-09,0.000328233,0.000138458,0.000173522,2.24E-07,0,7.92E-05,3.64E-05,2.29E-05,0.000226066,1.83E-05,0.000242658,0.00128156,0.000129989,0,2.15E-05,0
100141780,378-795,MOp,SSp,0.154199278,0.161654,10.0553,3.48192,0.929509,5.9925,1.02658,4.13623,6.34526,0.0739143,2.40019,3.40494,0.338667,0.437633,0.0219266,0.0148385,4.05E-05,0.171076,0.00137124,0.000699548,0.000132866,0.00125902,2.10E-05,0.000258278,0.0110528,0.106866,0.00778936,0.00191668,0.0298042,0.00151006,0.00949242,0.125575,0.0733734,0.00969272,0.00017245,0.00155309,0.00310725,0.00180357,0.218773,0.0859493,0.173206,0.0303216,0.00587387,0.00190671,0.00134793,0.00058917,0.0598773,0.000321777,0.000614455,0.0006699,0.000537034,0.000521372,0.000162592,2.29E-05,0.00271434,0.00599375,1.40E-05,0.0144287,0.0382835,0.000450989,3.27E-05,9.68E-05,0.00142639,0.000833692,0.000655873,5.33E-05,0.249255,0.0944479,0.00911124,0.00428877,0.0220912,0.0011655,0.00178845,17.5099,0.253353,0.0431726,0.00292914,0.0125337,0.015922,0,1.99E-06,1.21E-06,0.00504029,8.86E-06,0.0954483,0.00777256,0.0026075,1.05119,0.311495,0.108698,0.000444805,2.95E-06,0.000354308,0,0.0140249,0.00101716,2.06232,0.270979,0.303836,0.0296583,1.12179,0.0799526,0.00178234,0.0486994,0.00224096,0.00151744,8.16E-05,0.000274496,0.001185,2.25E-05,0.000149261,0.56501,0.00571951,5.22E-06,0.00315376,0.0287361,0.00121305,1.65E-05,5.69E-07,0,0.000757475,0.0111748,0.230093,0.0300044,1.55E-05,0.0011337,2.30E-08,0.00218687,0.0346518,0.161305,0.247027,0.139797,0.521155,0.469468,5.40E-07,5.11E-05,0,1.07E-05,0.000237937,0.000275307,0,9.21E-07,3.81E-07,8.01E-05,2.24E-05,2.55E-07,0,0,1.43E-05,0.000280651,0.000171975,0,0,7.82E-07,2.75E-05,2.28E-06,2.58E-06,1.37E-05,2.94E-07,1.87E-09,6.36E-07,1.98E-05,2.43E-05,0.000358681,8.01E-08,4.26E-06,0,0,5.36E-07,8.08E-05,4.17E-06,0.00804421,0.0704969,0.000885739,0.00206522,0.00798913,6.51E-06,0.230514,0.000576528,0.645939,0.001702,1.91E-05,0.00017133,0.0132255,0.000329621,0.000312284,3.37E-06,0.000712006,0.610142,0.108903,0.0222692,2.22213,1.10078,0.17305,0.19184,2.42E-05,0.0261085,0.0403225,6.07E-07,0.000317679,0.00511106,0.0614868,0.000523799,0.00537548,0.000229109,5.06E-05,0.00105875,7.15E-05,0.0940054,0.0201708,1.15E-05,0.00792683,0.000123366,0.00128218,0.00582193,0.000615325,0.022907,0.0351406,0.00219603,2.39E-05,1.08E-07,0.003769,0.427865,0.168167,0.00023556,0.0179284,0.084674,0.0137273,0.0347339,0.000296033,0.000111992,0.000883138,0.18068,0.00156312,0.00333768,0.00651896,7.63E-06,5.05E-05,5.42E-05,3.98E-05,7.48E-07,0.00024542,0.0589343,0.0113168,0.000697799,0.0169691,0.0306456,1.91E-05,0.0144973,0.00144731,0.000451699,8.47E-05,0.413709,8.71E-08,0.0732644,0.276276,0.00418328,0.00492144,0.00227819,0.17703,0.0123061,0.0917347,0.16246,1.10E-06,0.0141851,0.0186534,0.0010494,0.00325686,0.00828951,0.00127575,0.00810718,0.000691051,0.00342517,0.0010836,0.012382,0,0.0865343,0.0129191,0.00537121,1.66E-06,0.000199525,0.000580067,0.000233088,8.84E-06,8.43E-06,1.16E-06,2.20E-05,0.00206915,0.00225743,0.000743376,0.000104066,0.000417787,0.000148163,6.84E-06,0.00108172,0.000164943
112670853,378-1008,MOp,,0.214222183,0.0126074,3.48758,0.72404,0.34817,0.55702,0.077714,0.860031,0.533228,0.00254329,1.44189,0.675333,0.288925,0.125857,0.000154442,8.48E-05,0,0.00341575,0,7.31E-07,6.89E-06,6.52E-05,0,9.74E-05,0.00172113,0.00177262,0.000860058,0.00133359,0.00578407,0.000990066,0.000307278,0.0671336,0.011531,0.00678705,0,0.000146291,0.000275464,0.000184711,0.0052888,0.000737393,0.0038593,0.000106453,0.00016524,1.57E-05,0.00143661,0.000361146,0.0077658,0.00011044,4.34E-05,3.82E-05,7.04E-05,2.28E-06,1.53E-05,1.15E-06,0.00160165,0.00315084,1.51E-07,0.000463082,0.000459218,0.00011072,5.12E-06,2.30E-05,0.000255654,0.0001862,0.000107889,4.72E-06,0.100035,0.0255788,0.00173319,0.000202475,0.00424681,7.11E-05,0.000939457,4.85133,0.0184024,0.0106781,0.00039166,0.00294213,0.00783176,3.55E-08,0,0.000514062,0.0014439,2.27E-07,0.0454095,0.00225022,0.0012814,0.423678,0.102074,0.0746589,0.000165236,0,0.000339019,0,0.00156492,6.17E-05,0.782223,0.167974,0.0416657,0.0126231,0.152005,0.110407,0.00153198,0.031003,0.00321677,0.000656006,7.66E-06,4.67E-05,0.000286269,0,2.19E-05,0.0886845,0.00196007,4.70E-06,6.88E-05,0.0019398,0.000199977,0,0,0,3.80E-06,0.0116138,0.141912,0.00620337,1.95E-09,0.000406029,0,0.000805374,0.00985014,0.117147,0.132065,0.0181924,0.23459,0.111935,0,9.50E-06,0,6.40E-08,0.000116343,5.87E-05,0,0,0,0,2.23E-06,0,6.51E-07,0,1.32E-05,1.24E-05,4.00E-06,0,0,0,7.97E-07,0,0,9.43E-09,7.54E-07,4.65E-07,0,0,1.25E-06,0.000332885,0,1.56E-06,0,0,9.95E-07,0,3.59E-08,0.00287221,0.0361266,0.000241383,0.00172934,0.00390651,0,0.0507553,0.000355978,0.162743,0.00019632,1.36E-05,1.22E-05,0.00103102,6.64E-05,8.00E-05,2.73E-05,0.000895913,0.307709,0.05424,0.0210522,0.791824,0.31938,0.0523297,0.0242954,9.35E-05,0.00425863,0.00809545,3.08E-06,0.000189335,0.00457644,0.0190515,7.42E-05,0.00329967,0.000155225,8.86E-05,0.000798611,7.58E-07,0.103069,0.00736236,1.35E-08,0.00509162,8.66E-05,0.000549179,0.00438561,0.000221488,0.0089285,0.0349089,0.0020659,2.88E-05,0,0.00134296,0.171769,0.0890341,5.06E-05,0.0281586,0.0489823,0.0225242,0.0215698,0.000217713,6.79E-05,0.000280702,0.0765978,0.00101369,0.00215139,0.0013507,0,5.17E-06,4.13E-07,1.41E-06,0,3.33E-06,0.0191351,0.00946146,8.28E-05,0.00315793,0.00780086,5.05E-07,0.00747059,0.00106077,8.16E-05,1.56E-05,0.113416,0,0.012994,0.142383,0.00756527,0.00141077,4.58E-05,0.0639442,0.00115909,0.00777627,0.122692,0,0.00367427,0.00283931,0.000364449,0.000269082,0.00215267,0.00031152,0.00285236,0.000216936,0.000980148,0.000303227,0.00231908,0,0.0481047,0.00632842,0.00185923,0,0.000152561,6.57E-05,1.77E-06,0,0,0,1.19E-05,0.000107995,5.05E-05,4.73E-08,2.84E-06,9.77E-07,9.11E-06,0,0,4.91E-05
112935169,378-1076,MOp,SSp-ll,0.193516837,0.00328241,2.47225,1.43295,0.00316969,0.416454,3.26683,0.00237826,0.571704,2.30636,0.0818831,0.263647,0.00748836,0.0109199,0.656241,0.644413,0.00337775,0.388026,0.0741369,0.00939635,0.00474087,0.0212369,0.000705203,0.000809102,0.326022,0.0415902,0.0394205,0.00837146,0.0147628,0.00427519,0.0178543,0.00540366,0.00490408,0.00560073,0.000555605,0.00441324,0.00136079,0.385045,0.172435,0.0352179,0.0550183,0.000950621,0.000612719,0.00162544,0.00519837,0.00223494,0.0111789,0.000112244,3.48E-05,7.73E-06,8.14E-06,1.12E-06,0.000547352,0.000132024,0.00466903,0.0013161,8.17E-06,0.00677801,0.0280972,0.000196187,0,5.31E-05,0.000515988,0.000108697,0.000171209,1.94E-05,0.0340275,0.0144456,0.000379347,0.00160014,0.00262694,5.01E-07,0.00124544,4.59813,0.073937,0.00086147,0.00128807,0.000405357,0.00336571,0,0.000116807,6.38E-05,0.000568963,2.06E-05,0.0128968,0.000337253,0.000636215,0.116481,0.0191983,0.00312634,6.25E-06,8.90E-05,0.000100264,7.53E-11,0.000808464,0,0.15491,0.0346918,0.264584,0.0018061,0.13388,0.00105646,0.00187688,0.0420565,0.00114671,0.00205497,0.0023142,0.00614708,0.00748627,0.00080853,0.0404795,0.233188,0.0169045,0.00153845,0.00550065,0.00239514,0.000705866,2.63E-06,1.03E-05,1.63E-07,0.0268659,9.03E-05,0.0286947,0.00224035,4.32E-05,9.06E-05,0,0.00266761,0.00118258,0.000793649,0.0104904,0.0371855,0.0810051,0.224979,0.000224435,0.00315239,0.000860195,0,0.00329445,1.23E-05,0,1.96E-06,0,5.15E-06,0,0,0,0,0.00079645,0,2.27E-07,0,0,0,9.66E-08,0,0,0,0,2.55E-07,0,1.29E-08,1.21E-05,0.000385307,0,1.61E-07,0,3.64E-10,0,0.000381614,1.81E-06,0.0110648,0.0253116,0.000155543,0.000290932,0.000649423,0,0.021827,0.000294578,0.389934,0.0037024,0.00156819,0.00117671,0.0481843,0.000344776,0.000808714,4.31E-05,0.0028946,0.161987,0.0371017,0.00885552,0.695437,0.354742,0.284958,0.151492,0.00223074,0.00820704,0.0527261,0.000856898,0.00617499,0.00484593,0.0688387,0.000131723,0.000927454,1.14E-05,0.00278577,0.00103031,0.000861025,0.00923827,0.0214448,3.92E-05,0.00161411,3.55E-08,4.53E-05,0.00127887,0.00183691,0.000685016,0.00799546,0.00153761,0.00165602,0.000457137,0.0273541,0.0804203,0.100575,0.000903945,0.000859462,0.111083,0.000383248,0.0248898,0.00311776,0.00583801,0.00417102,0.216368,0.00108852,0.000728628,0.00408046,5.28E-06,0.000106106,6.55E-05,0.00118048,6.38E-05,0.00043325,0.0324699,0.0050686,4.76E-05,0.000790298,0.000413923,0.000162643,0.000474217,4.77E-05,0.000557822,0.000358527,0.0489997,3.49E-07,0.0302254,0.00678814,1.87E-05,3.75E-05,0.0103336,0.0781949,0.000870551,0.0042172,0.00460338,0.000216484,0.0064008,0.0229848,0.00052019,0.0115037,0.00387166,0.00236887,0.0175157,0.00165164,0.00517392,0.000110872,0.00143197,3.39E-05,0.0249018,0.00570121,0.00162017,0,0.000191838,7.83E-05,6.05E-06,1.03E-05,0,1.92E-06,3.21E-05,5.10E-06,6.12E-05,3.46E-05,5.81E-05,0.00016593,2.37E-07,0.00038614,0.000214203,4.83E-05
127084296,378-1401,MOp,SSp-ll,0.244619285,0.0160522,3.71958,2.27161,0.0368704,0.962632,2.64736,0.120253,3.42402,1.23636,0.0936706,1.07127,0.0739127,0.0528371,0.28729,0.334855,0.000528663,0.545903,0.0088475,0.00247491,0.000747849,0.00671714,0.00028384,0.00103822,0.135968,0.0268457,0.0253054,0.0142585,0.117543,0.00149429,0.0669266,0.0470791,0.00541241,0.0251737,0.000376254,0.00731573,0.00526531,0.0255036,0.0957979,0.0320601,0.0542659,0.00302518,0.00286334,0.0105872,0.0038775,0.00070913,0.0329695,0.000665162,0.000456633,0.000596421,0.000271959,0.000283286,0.00115892,0.000199261,0.0108238,0.00695765,0.00022747,0.00455564,0.0218869,0.000265587,2.39E-05,0.000301157,0.00237805,0.00186188,0.00193252,0.000127587,0.103474,0.031538,0.00147351,0.000905986,0.00679821,0.000104679,0.00438474,9.15325,0.187438,0.00560669,0.00193257,0.00533413,0.002183,5.43E-08,2.03E-05,0.000169883,0.00180166,1.95E-05,0.0286836,0.00104031,0.00131006,0.231147,0.0457576,0.00980953,0.000162144,3.20E-05,0.00308354,4.78E-08,0.00287976,0.000299007,0.738415,0.115773,0.525965,0.00359422,0.596087,0.00503412,0.00103733,0.0585757,0.00174227,0.00148228,0.00191587,0.00457923,0.0120831,0.000309523,0.0239989,0.682499,0.0141602,0.00120928,0.0104447,0.0326672,0.00528865,7.82E-05,0.00059971,0.000229579,0.0140978,0.00422838,0.164909,0.0285772,0.000181469,0.00219189,1.88E-06,0.00606664,0.0294726,0.0336024,0.0800478,0.126238,0.219995,0.351053,0.000138942,0.000942138,0.000103928,5.29E-05,0.00396965,0.000206547,0,6.08E-06,0,3.18E-05,0.000515684,0,3.23E-06,0,0.000169695,1.61E-05,8.26E-05,0,0,0,0.000204669,0,2.37E-08,1.07E-05,2.72E-12,0.000126265,0,1.84E-05,6.25E-05,0.000335346,2.39E-06,1.36E-05,0,8.69E-10,3.26E-08,8.70E-05,3.56E-06,0.00674579,0.0426883,0.000634884,0.000818406,0.00186365,5.49E-05,0.0666619,0.00148366,0.542657,0.00782531,0.00128552,0.00102885,0.0473565,0.000844535,0.0017314,8.28E-05,0.00263148,0.350213,0.0601412,0.0137018,1.34656,0.591611,0.329743,0.211099,0.00135627,0.0287664,0.0658822,0.000205421,0.00315377,0.009483,0.0821435,0.00126319,0.00262611,0.000150949,0.0015198,0.00148734,0.000297544,0.0174153,0.0407631,9.64E-06,0.00717948,1.56E-05,7.57E-05,0.00177122,0.00220658,0.0115486,0.0299827,0.00425637,0.00098099,0.00016643,0.0187638,0.303005,0.184143,0.000810845,0.00678494,0.101489,0.00285354,0.0399191,0.00234026,0.0041787,0.00439207,0.269906,0.0044377,0.00417364,0.0107814,0.000121178,0.000572791,0.000543952,0.00132816,8.45E-05,0.00350525,0.0397273,0.00501111,0.000910032,0.0136968,0.00780491,0.000153354,0.00939323,0.000755458,0.00352461,8.27E-05,0.235129,1.87E-05,0.0486313,0.0680295,0.000161279,0.000967113,0.0292125,0.170406,0.00550905,0.0528,0.0316753,0.000115804,0.0158906,0.0499902,0.00125475,0.0157442,0.00840467,0.0040308,0.0180487,0.0042373,0.00500466,0.00159191,0.00359196,3.91E-05,0.0460706,0.00925127,0.00483476,3.98E-05,0.00145772,0.00281687,0.000279405,5.60E-05,1.23E-05,0.000237758,0.000757564,0.000353679,0.00210653,0.000628455,0.0015665,0.00322098,0.000625925,0.00150469,0.0011144,7.22E-05
141602484,378-1350,MOp,SSp-ul,0.18076949,0.0942656,4.74236,1.86995,0.0756691,1.41926,0.726617,0.626367,2.64294,0.154969,0.359012,0.576399,0.0713736,0.0640152,0.0252024,0.0185045,0,0.0927464,0.000772499,6.77E-05,2.87E-05,0.00215905,0.00015697,8.44E-05,0.0139307,0.0245269,0.00629246,0.00131121,0.0567043,0.000674526,0.00724743,0.0667547,0.0073669,0.00914158,7.28E-06,0.00077063,0.000564771,0.00251671,0.0753282,0.0286978,0.0598573,0.0006912,0.00693268,0.00347506,0.00350493,0.000139344,0.0266689,3.27E-05,0.000152592,4.89E-06,1.16E-05,2.92E-06,6.38E-05,6.85E-06,0.00226638,0.00104287,9.64E-08,0.00354865,0.00686638,0.000283534,1.04E-06,3.04E-05,0.00165333,0.000226039,0.000339013,1.18E-05,0.0806691,0.0362624,0.00282371,0.00124335,0.0079898,8.93E-06,0.00128332,7.1935,0.180656,0.0187887,0.00241625,0.00282131,0.00280294,5.91E-05,2.33E-09,4.39E-05,0.0018405,3.32E-07,0.0271309,0.00213027,0.000539067,0.33854,0.085117,0.0214398,7.19E-05,0,0.000132168,0,0.00934802,0.000549059,0.616911,0.101159,0.117634,0.00480111,0.327074,0.0100488,0.00110717,0.0277496,0.000973301,0.000427487,5.94E-06,0.000131997,0.000723581,4.04E-06,0.000459475,0.203749,0.00530396,2.94E-05,0.00265122,0.00671646,0.00028055,0,1.27E-05,1.55E-06,0.000542371,0.000482651,0.0685982,0.012848,1.15E-07,4.98E-05,0,0.00246667,0.0181481,0.0384775,0.0596304,0.0816506,0.128532,0.172944,6.09E-07,1.28E-06,0,0,0.000156157,7.43E-06,0,4.41E-05,0,1.11E-06,3.14E-06,2.45E-08,0,0,5.44E-06,5.34E-05,3.73E-05,0,0,0,3.08E-06,4.43E-07,0,0,0,2.00E-05,0,2.38E-07,1.00E-06,2.13E-05,0,8.99E-08,0,0,0,5.06E-05,1.00E-07,0.00354921,0.0182804,0.000224253,0.000303286,0.00209944,0,0.073562,0.00149336,0.352301,0.0020179,3.22E-06,1.57E-06,0.00505102,0.000197096,0.00016642,4.42E-06,0.000139449,0.20686,0.0457621,0.00564251,0.961167,0.480614,0.0844873,0.115288,5.45E-09,0.0157305,0.0301279,8.16E-08,7.83E-06,0.00163769,0.0403629,2.71E-05,0.00178883,4.94E-05,0.000181986,0.000135239,1.00E-05,0.0228788,0.00667548,1.38E-06,0.00153952,1.11E-06,0.000223818,0.000887564,1.41E-05,0.0102729,0.00775735,0.000411378,3.77E-05,2.85E-06,0.00144363,0.17473,0.0744582,0.000186058,0.00403065,0.09423,0.00323024,0.0176864,0.000127654,9.53E-05,0.000571848,0.116409,0.000701764,0.000777726,0.00119451,0,5.71E-06,7.95E-05,3.22E-05,0,0.00040254,0.0340739,0.00289284,0.000483464,0.0125228,0.0115969,6.91E-07,0.00848,0.000610875,0.000523435,1.96E-05,0.192284,1.37E-09,0.0235158,0.0953426,0.00120162,0.00250099,0.0034093,0.106217,0.00861017,0.0406775,0.052924,0,0.00490734,0.0122399,0.000120651,0.00178121,0.00617942,0.000952336,0.00329878,0.00048699,0.00060656,0.000865569,0.0031175,0,0.0422317,0.00680989,0.00219694,0,0.000179459,0.000118382,5.50E-05,6.46E-06,2.46E-05,8.83E-08,1.66E-05,2.30E-05,0.000306542,0.00010277,8.23E-05,0.000219442,8.12E-08,1.29E-05,2.46E-05,1.21E-05
