SubROI,MajorROI,System,ROIAreapx,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,CountPerROI
CLA,CLA,CORTICO-AMY,566819.843137255,62.8263831372549,530.001960784314,570.862745098039,316.373202614379,1417.23790849673,34.9754901960784,35.590522875817,29.3133986928105,99.8794117647059,687.761111111111,922.106535947712,244.196732026144,1854.06437908497,83.8140522875817,107.384640522876,38.3849673202614,229.583660130719,3.79640522875817,5.92091503267974,2.59901960784314,12.316339869281,200.008823529412,51
COA,COA,OLFACTORY,2527718.20408163,101.849482609329,1906.34888241011,2430.87998056365,1834.53649173955,6171.76535471331,30.82351797862,29.9100583090379,22.5931972789116,83.3267735665695,2818.32274052478,3073.23765792031,808.274829931973,6699.83522837707,280.056802721088,413.182264334305,181.275413022352,874.514480077745,2.54489795918367,3.94509232264334,1.38809523809524,7.87808551992226,705.36778425656,49
CeA,CeA,NUCLEAR AMY,1580942.97959184,87.3020838581147,1502.73386783285,1712.48109815355,1108.07419825073,4323.28916423712,14.2544217687075,9.85714285714286,6.68061224489796,30.7921768707483,1716.8333819242,2524.41438289602,1133.7703595724,5375.01812439261,151.169436345967,241.191496598639,70.7174441205053,463.078377065112,0.95578231292517,1.16122448979592,0.469727891156463,2.58673469387755,510.739212827988,49
Cpu,Cpu,STRIATUM,27136941.1372549,152.638215952381,24426.4381419234,26892.1464052288,17602.874789916,68921.4593370681,787.751960784314,733.136274509804,565.969934640523,2086.85816993464,26512.9505135387,35685.4299719888,14069.3671802054,76267.747665733,2292.42908496732,2776.49752567694,809.425396825397,5878.35200746966,53.3147058823529,74.5732026143791,27.2408496732026,155.128758169935,783.03081232493,51
DG,DG,SUBIC-HPC,2153456.67346939,166.070362390671,3746.5213313897,4228.48172983479,2990.43284742468,10965.4359086492,93.4826044703596,74.0271137026239,49.4329931972789,216.942711370262,4067.85665694849,5780.02628765792,3950.93318756074,13798.8161321672,256.521428571429,340.417735665695,167.979105928085,764.918270165209,2.12181729834791,3.25408163265306,1.3969387755102,6.77283770651118,1160.6943148688,49
DP,DP,OLFACTORY,278646.731707317,24.0466769570267,208.141173054588,246.090592334495,161.778164924506,616.009930313589,0.242102206736353,0.186411149825784,0,0.428513356562137,292.339663182346,432.273867595819,117.679268292683,842.292799070848,42.7668989547038,53.121718931475,18.432462253194,114.321080139373,0.0048780487804878,0.0597560975609756,0.0040650406504065,0.0686991869918699,59.0134146341463,41
ECT,ECT,TEMP ASSOC CTX,1366266.78723404,76.3591849392097,1125.55896656535,1405.29544072948,961.977558257345,3492.83196555218,8.37771023302938,7.85303951367781,5.25268490374873,21.4834346504559,1978.79189463019,1753.15947315096,399.988044579534,4131.93941236069,177.884245187437,284.88905775076,185.46367781155,648.236980749747,1.06843971631206,1.63176291793313,0.876595744680851,3.57679837892604,577.598632218845,47
ENT,ENT,TEMP ASSOC CTX,2781679.5106383,63.2005162563323,2050.96448834853,2537.68171225937,1702.02396149949,6290.6701621074,6.12299898682877,6.32507598784195,3.45901722391084,15.9070921985816,3523.93039513678,3701.36752786221,993.892097264438,8219.19002026342,296.854863221885,528.120263424519,340.929584599797,1165.9047112462,0.898480243161094,1.43196555217832,0.768287740628166,3.09873353596758,509.470972644377,47
EP,EP,OLFACTORY,2580880.01960784,175.157852759104,2244.67521008403,2637.15924369748,1617.54472455649,6499.379178338,76.7964052287581,81.4839869281046,74.4718954248366,232.752287581699,3352.11456582633,3873.60322128852,825.35639589169,8051.07418300653,339.415592903828,519.789215686274,239.885994397759,1099.09080298786,6.4843137254902,9.23711484593838,4.6859477124183,20.4073762838469,886.010224089636,51
EPI,EPI,THALAMIC,768901.085106383,57.5795658004053,604.204356636272,604.594275582573,598.498784194529,1807.29741641337,2.9968085106383,1.9661600810537,1.18156028368794,6.14452887537994,520.799645390071,695.33515704154,473.209118541033,1689.34392097264,52.1010638297872,79.0912867274569,33.5257852077001,164.718135764944,0.121276595744681,0.0882978723404255,0.157446808510638,0.367021276595745,411.16641337386,47
Gus,Gus,VISC CTX,1500213.25490196,66.1729444771242,1118.0477124183,1313.48267973856,892.240196078431,3323.77058823529,65.7245098039216,75.4294117647059,104.199673202614,245.353594771242,1644.17973856209,1977.23333333333,406.951633986928,4028.36470588235,265.251960784314,372.724183006536,178.28954248366,816.26568627451,9.05751633986928,17.6709150326797,9.99869281045751,36.7271241830065,261.400980392157,51
HY,HY,HYPOTHAL,1656768.89795918,NaN,1235.57521865889,1566.31394557823,1268.53916423712,4070.42832847425,1.37196307094266,0.79047619047619,0.125170068027211,2.28760932944606,1551.1991739553,1934.26171039845,802.078134110787,4287.53901846453,170.54693877551,241.906851311953,71.1134110787172,483.567201166181,0.169727891156463,0.13469387755102,0.0748299319727891,0.379251700680272,736.680029154519,49
IA,IA,CORTICO-AMY,131489.7,22.5518172916667,115.5025,141.347916666667,91.095,347.945416666667,1.11833333333333,1.12208333333333,0.80875,3.04916666666667,167.334583333333,198.3575,43.8533333333333,409.545416666667,18.8520833333333,32.0491666666667,14.4195833333333,65.3208333333333,0.0979166666666667,0.188333333333333,0,0.28625,138.01875,40
ILM,ILM,THALAMIC,1798848.95833333,75.1271017113095,1419.68834325397,1472.10858134921,872.085615079365,3763.88253968254,5.69791666666667,2.5921626984127,0.414484126984127,8.70456349206349,2248.32589285714,1961.99027777778,455.342906746032,4665.65907738095,247.538938492063,302.589533730159,62.3582837301587,612.486755952381,0.453819444444444,0.496230158730159,0.107986111111111,1.05803571428571,542.825446428571,48
InfL,InfL,PFC,1315709.27659574,42.9332245238095,1081.44387031408,1226.71676798379,802.968085106383,3111.12872340426,3.70977710233029,2.42928064842959,1.71676798378926,7.85582573454914,1439.31955420466,2121.76170212766,605.717781155015,4166.79903748734,212.441691995947,294.672948328268,137.339665653495,644.45430597771,0.486322188449848,0.88080040526849,0.81144883485309,2.17857142857143,108.65,47
LA,LA,NUCLEAR AMY,794726.227272727,51.1072360984849,762.608170995671,905.235714285714,622.979545454545,2290.82343073593,5.88560606060606,4.225,2.21856060606061,12.3291666666667,1098.18257575758,863.540638528139,218.53538961039,2180.2586038961,71.484145021645,90.2810064935065,44.609145021645,206.374296536797,0.518560606060606,0.588636363636364,0.173863636363636,1.28106060606061,363.010714285714,44
LAT,LAT,THALAMIC,1443390.125,41.786569375,1192.81423611111,1207.91111111111,734.759027777778,3135.484375,16.9854166666667,11.4836805555556,3.45625,31.9253472222222,1834.30902777778,1561.53472222222,481.593402777778,3877.43715277778,143.606944444444,164.229861111111,37.2444444444444,345.08125,0.842013888888889,0.770138888888889,0.160763888888889,1.77291666666667,310.3375,48
LGN,LGN,THALAMIC,1233247.23809524,39.2816589172336,1209.2862244898,1126.7287414966,637.588888888889,2973.60385487528,16.768253968254,8.4000566893424,1.69812925170068,26.866439909297,1739.35924036281,1692.33361678005,580.254024943311,4011.94688208617,107.394444444444,131.35164399093,20.7141156462585,259.460204081633,0.93015873015873,0.519444444444444,0.195634920634921,1.6452380952381,287.706462585034,42
LH,LH,HYPOTHAL,9356586.51020408,144.925685651118,8588.21603498543,9797.74791059281,6331.81064139942,24717.7745869777,23.6768707482993,12.2267735665695,3.36700680272109,39.2706511175899,11882.692079689,14481.606122449,4258.88561710398,30623.183819242,1095.31462585034,1611.91151603499,346.701506316812,3053.92764820214,2.11598639455782,1.95544217687075,0.55,4.62142857142857,835.718804664723,49
LSC,LSC,STRIATUM,3382208.58823529,89.7148352614379,2801.64477124183,3256.01241830065,2012.39640522876,8070.05359477124,5.46372549019608,2.97483660130719,0.999019607843137,9.4375816993464,2950.95490196079,4675.70326797386,2762.51928104575,10389.1774509804,351.242810457516,535.854575163399,284.878758169935,1171.97614379085,0.235947712418301,0.341830065359477,0.250326797385621,0.828104575163399,354.187254901961,51
MA,MA,CORTICO-AMY,2266653.74468085,68.3962401165147,2068.089260385,2374.80780141844,1553.30349544073,5996.20055724417,13.2343971631206,8.04007092198581,2.06382978723404,23.3382978723404,2735.88753799392,3509.63034447822,1432.79174265451,7678.30962512665,206.83748733536,319.285612968592,106.051975683891,632.175075987842,0.687234042553191,0.69290780141844,0.212411347517731,1.59255319148936,450.757902735562,47
MBm,MBm,MIDBRAIN,6371765.0952381,36.2898788095238,6611.04982993197,6454.94767573696,3732.74727891157,16798.7447845805,46.3506235827664,28.0251133786848,9.40873015873016,83.7844671201814,9432.28724489796,9168.13934240363,2643.10470521542,21243.531292517,642.881972789116,807.093253968254,175.535090702948,1625.51031746032,3.87222222222222,2.53344671201814,0.77874149659864,7.184410430839,292.311054421769,42
MBs,MBs,MIDBRAIN,786817.297297297,23.7034895688546,743.754054054054,851.813770913771,717.506241956242,2313.07406692407,7.1045045045045,6.13166023166023,4.2005148005148,17.4366795366795,870.792664092664,1072.26962676963,549.16537966538,2492.22767052767,79.4998069498069,106.322458172458,56.0395752895753,241.86184041184,0.441119691119691,0.464285714285714,0.185328185328185,1.09073359073359,165.007142857143,37
MED,MED,THALAMIC,2062516.89795918,84.6743191107872,1702.61438289602,1809.7175898931,1152.73556851312,4665.06754130224,6.38284742468416,2.32934888241011,0.426190476190476,9.13838678328474,2519.45242954325,2321.67269193392,610.857725947522,5451.98284742469,273.93250728863,356.67055393586,90.4384353741497,721.04149659864,0.439310009718173,0.387609329446064,0.32108843537415,1.14800777453839,632.454810495627,49
MGN,MGN,THALAMIC,298590.935483871,18.0076188172043,334.865591397849,315.768817204301,161.650537634409,812.284946236559,5.75806451612903,3.68279569892473,0.790322580645161,10.2311827956989,501.849462365591,459.360215053763,116.833333333333,1078.04301075269,35.1774193548387,37.0215053763441,5.37096774193548,77.5698924731183,0.301075268817204,0.236559139784946,0,0.537634408602151,127.935483870968,31
MH,MH,HYPOTHAL,3464638.44897959,NaN,2908.1677356657,3826.5832361516,3111.63377065112,9846.38474246841,1.66652089407191,0.803061224489796,0.193537414965986,2.6631195335277,3683.60874635568,4612.37517006803,1770.47444120505,10066.4583576288,453.976724975705,622.202089407191,189.159815354713,1265.33862973761,0.082312925170068,0.275170068027211,0.0557823129251701,0.413265306122449,750.092274052478,49
MOB,MOB,OLFACTORY,228793,7.32965909090909,128.227272727273,137.727272727273,132.636363636364,398.590909090909,3.22727272727273,1.5,0.227272727272727,4.95454545454545,127.5,249.772727272727,94.0454545454545,471.318181818182,19,21.4090909090909,5.72727272727273,46.1363636363636,0.181818181818182,0.0454545454545455,0,0.227272727272727,43.5454545454545,11
MTN,MTN,THALAMIC,1921732.30612245,83.6371535131196,1401.03576287658,1567.80903790087,1085.13488824101,4053.97968901846,1.68673469387755,0.624149659863946,0.0727891156462585,2.38367346938775,1624.51933916424,1987.61812439261,711.08508260447,4323.22254616132,208.824052478134,320.689795918367,105.291836734694,634.805685131195,0.0659863945578231,0.139455782312925,0.0761904761904762,0.281632653061224,551.594314868805,49
MoP,Mo,MOTOR CTX,10923316.0196078,145.912903286648,7516.55859010271,8729.45014005602,6395.04150326797,22641.0502334267,319.789635854342,350.497012138189,428.814145658263,1099.10079365079,10662.9337068161,12689.7287114846,2609.25700280112,25961.9194211018,1809.15873015873,2898.43342670401,2130.65943043884,6838.25158730159,66.5991129785247,121.089915966387,84.499766573296,272.188795518207,739.632352941176,51
MoS,Mo,MOTOR CTX,7553472.03921569,137.624780849673,5165.71237161531,6079.19056956116,4628.38562091503,15873.2885620915,104.765499533147,101.948412698413,111.316339869281,318.03025210084,7622.91862745098,8683.83716153128,1326.28711484594,17633.0429038282,1165.09094304388,1936.19575163399,1725.65149393091,4826.93818860878,22.2290849673203,41.9939309056956,34.3574696545285,98.5804855275443,727.16568627451,51
NLOT,NLOT,OLFACTORY,358206.086956522,20.5061453623188,261.815579710145,297.284057971015,210.790217391304,769.889855072464,0.17536231884058,0.134782608695652,0.0833333333333333,0.393478260869565,344.936231884058,436.875,68.5539855072464,850.365217391304,32.4086956521739,48.3072463768116,19.5695652173913,100.285507246377,0.0253623188405797,0.0326086956521739,0.0217391304347826,0.0797101449275362,135.160869565217,46
OC,OC,PFC,3076846.19047619,33.5916569897959,2761.83860544218,2906.13690476191,1793.36235827664,7461.33786848072,36.7312925170068,33.7242063492063,38.6331632653061,109.088662131519,3431.12091836735,5566.3891723356,1257.01071428571,10254.5208049887,581.122675736961,843.695464852608,488.214002267574,1913.03214285714,7.12250566893424,14.0958049886621,10.9629818594104,32.1812925170068,88.9178571428571,42
ON,ON,OLFACTORY,2732768.30952381,29.4205854591837,2206.96139455782,2451.73253968254,1603.75425170068,6262.44818594104,6.26116780045351,4.26910430839002,2.19444444444444,12.724716553288,2711.44688208617,4598.02363945578,1254.17278911565,8563.6433106576,462.787698412699,697.978684807256,389.379421768707,1550.14580498866,0.784523809523809,1.61785714285714,1.04047619047619,3.44285714285714,88.9178571428571,42
OTub,OTub,OLFACTORY,2771067.15686275,NaN,1942.59206349206,2179.18632119514,1583.89845938375,5705.67684407096,4.19771241830065,3.00718954248366,1.56143790849673,8.76633986928105,2667.19234360411,3266.42693744164,804.232959850607,6737.85224089636,279.288001867414,398.167833800187,215.748926237162,893.204761904762,0.660130718954248,0.879411764705882,0.851307189542484,2.39084967320261,224.088235294118,51
PAG,PAG,MIDBRAIN,1564977.66666667,33.7126302040816,1460.19070294785,1559.21774376417,1073.4518707483,4092.86031746032,3.84960317460317,1.40992063492064,0.229195011337868,5.48871882086168,1776.23350340136,2071.23299319728,943.46768707483,4790.93418367347,180.774376417234,215.039965986395,46.7600907029478,442.574433106576,0.455442176870748,0.299489795918367,0.0195011337868481,0.774433106575964,277.644387755102,42
PALd,PALd,STRIATUM,3185083.95833333,90.7939355902778,3242.609375,3411.42361111111,1913.59027777778,8567.62326388889,25.6017361111111,13.5125,4.175,43.2892361111111,3404.67326388889,5362.35625,2333.53819444444,11100.5677083333,166.317013888889,306.269444444444,70.0347222222222,542.621180555556,1.2125,1.57465277777778,0.527777777777778,3.31493055555556,463.298958333333,48
PALm,PALm,STRIATUM,1475976.98039216,NaN,1154.68366013072,1370.69607843137,945.634640522876,3471.01437908497,1.2516339869281,0.422549019607843,0.161437908496732,1.83562091503268,1447.81993464052,1939.14836601307,638.290522875817,4025.25882352941,162.663725490196,254.300653594771,97.4437908496732,514.40816993464,0.0457516339869281,0.0454248366013072,0.0620915032679739,0.153267973856209,255.746078431373,51
PALv,PALv,STRIATUM,4002301.17647059,NaN,3604.30947712418,4276.5068627451,2772.35849673203,10653.1748366013,8.68333333333333,5.27745098039216,2.47777777777778,16.4385620915033,4855.86111111111,6318.29967320261,1729.51797385621,12903.6787581699,395.858823529412,537.815032679739,152.445098039216,1086.11895424837,0.748366013071896,1.03464052287582,0.629411764705882,2.41241830065359,580.672549019608,51
PAN,PAN,CORTICO-AMY,458265.973684211,29.4808712218045,424.316854636592,512.75,368.161027568922,1305.22788220551,2.36315789473684,1.77280701754386,0.796052631578947,4.93201754385965,574.916478696742,625.480388471178,222.952443609023,1423.34931077694,51.758395989975,73.8814536340852,24.9666666666667,150.606516290727,0.164473684210526,0.199561403508772,0.0526315789473684,0.416666666666667,228.333458646617,38
PERI,PERI,TEMP ASSOC CTX,1040325.14893617,77.673038820922,851.979483282675,1066.19746707194,716.584093211753,2634.76104356636,5.87862208713273,4.8306990881459,3.43687943262411,14.1462006079027,1536.5537993921,1433.37689969605,320.487031408308,3290.41773049646,133.976747720365,221.093566362715,147.448277608916,502.518591691996,0.779280648429584,0.975531914893617,0.436018237082067,2.19083080040527,577.598632218845,47
PH,PH,HYPOTHAL,3491991.36734694,NaN,2464.25058309038,3203.4620505345,2659.33741496599,8327.05004859086,1.09489795918367,0.421428571428571,0.0244897959183673,1.54081632653061,2918.44028182702,3869.87332361516,1593.54509232264,8381.85869776482,331.011418853256,459.59980563654,138.349173955296,928.960398445092,0.13843537414966,0.183673469387755,0.0357142857142857,0.357823129251701,728.780029154519,49
PIR,PIR,OLFACTORY,14503613.2745098,160.741421061625,10281.0989729225,12945.5698412698,8737.48510737628,31964.1539215686,81.849766573296,83.0314192343604,75.2588235294118,240.140009337068,17461.9979925303,19973.4649393091,4317.65597572362,41753.118907563,1739.95238095238,2883.59477124183,1717.23865546218,6340.7858076564,8.87749766573296,13.8231092436975,8.96685340802988,31.6674603174603,1010.81932773109,51
PP,PP,THALAMIC,61238.3571428571,14.4564827380952,70.9642857142857,66.2857142857143,34.3333333333333,171.583333333333,0.833333333333333,0.553571428571429,0.119047619047619,1.50595238095238,99.9702380952381,99.0535714285714,27.202380952381,226.226190476191,5.38690476190476,7.47619047619047,1.625,14.4880952380952,0.0773809523809524,0,0.0119047619047619,0.0892857142857143,99.3571428571429,28
PTLp,PTLp,POST ASSOC CTX,3011191.06666667,35.0391222645503,2355.04894179894,2738.69296296296,1890.6964021164,6984.43830687831,42.79708994709,33.9917989417989,22.4298941798942,99.2187830687831,3293.04772486772,2526.87873015873,541.660846560847,6361.5873015873,401.012063492063,705.780740740741,643.698994708995,1750.4917989418,8.57756613756614,12.4480423280423,10.0752380952381,31.1008465608466,339.934126984127,45
PrL,PrL,PFC,1318820.73809524,42.4872618253968,927.685090702948,1009.51921768707,664.918424036281,2602.1227324263,4.74427437641723,2.37324263038549,1.53412698412698,8.65164399092971,1477.69637188209,2055.89433106576,331.892630385488,3865.48333333333,212.781462585034,330.837811791383,246.294727891156,789.914002267574,0.837698412698413,1.70992063492064,1.125,3.67261904761905,117.560714285714,42
RSCla,RSC,POST ASSOC CTX,1250977.38461538,24.508315030525,1040.87026862027,1244.99517704518,924.55177045177,3210.41721611722,11.5282661782662,11.7023199023199,9.25115995115995,32.481746031746,1416.09267399267,1682.56123321123,853.337179487179,3951.99108669109,122.586996336996,182.748473748474,109.513797313797,414.849267399267,1.15604395604396,1.67387057387057,0.661599511599512,3.49151404151404,214.237545787546,39
RSPd,RSC,POST ASSOC CTX,1450975.625,75.6191479637897,1107.89583333333,1392.07301587302,1245.70515873016,3745.67400793651,12.2242063492063,8.29082341269841,3.56304563492063,24.0780753968254,1503.84856150794,1226.3474702381,303.438690476191,3033.63472222222,170.793055555556,291.899107142857,235.062797619048,697.75496031746,2.49290674603175,3.11170634920635,1.88645833333333,7.49107142857143,601.080952380952,48
RSPv,RSC,POST ASSOC CTX,2343344.60416667,86.6811912847223,2008.33918650794,2418.53581349206,2163.23110119048,6590.10610119048,11.9287698412698,9.56190476190476,5.4844246031746,26.9750992063492,2449.06240079365,2535.85679563492,1070.62123015873,6055.5404265873,254.041517857143,418.181498015873,283.76443452381,955.987450396825,1.90828373015873,2.72946428571429,1.25768849206349,5.89543650793651,601.080952380952,48
RT,RT,THALAMIC,2243565.77083333,85.4926313740079,2154.5181547619,2175.97351190476,1249.71810515873,5580.2097718254,25.7625496031746,11.4557043650794,2.76195436507936,39.9802083333333,2888.05902777778,3492.95496031746,1069.89206349206,7450.9060515873,188.920238095238,327.133878968254,69.2203373015873,585.274454365079,1.30024801587302,1.01240079365079,0.339632936507937,2.65228174603175,490.762946428571,48
SH,SH,STRIATUM,76345.3,12.2242138888889,49.4944444444444,58.6638888888889,34.625,142.783333333333,0,0,0,0,50.5416666666667,87.2527777777778,55.3361111111111,193.130555555556,5.23888888888889,7.425,4.65555555555556,17.3194444444444,0,0,0,0,34.5166666666667,30
SP,SP,THALAMIC,647735.615384615,30.2169431074481,588.316422466423,555.650732600733,286.11275946276,1430.07991452991,14.0782051282051,8.31367521367521,2.7034188034188,25.0952991452991,972.823565323565,823.475824175824,162.078937728938,1958.37832722833,75.41105006105,82.1534188034188,10.2504273504273,167.814896214896,0.716239316239316,0.642735042735043,0.0679487179487179,1.42692307692308,243.978754578755,39
SSp,SCtx,SOMAT CTX,32221308.254902,128.90717200747,22871.0229225023,26351.53356676,19357.9821195145,68580.5386087768,928.899859943978,958.074183006536,1217.41881419234,3104.39285714286,29338.3214752568,29158.7644724556,7175.29696545285,65672.3829131652,4455.53786181139,6813.98090569561,4722.29934640523,15991.8181139122,141.345751633987,245.707516339869,188.104248366013,575.157516339869,790.609243697479,51
SSs,SCtx,SOMAT CTX,6732168.14285714,87.732828707483,4950.48469387755,5762.43503401361,4027.15272108843,14740.0724489796,252.159523809524,288.575170068027,435.407142857143,976.141836734694,6528.25680272109,6583.32993197279,1408.93129251701,14520.5180272109,957.571768707483,1425.15442176871,775.785034013606,3158.5112244898,38.2132653061224,67.6874149659864,43.9170068027211,149.81768707483,498.109183673469,49
SUB,SUB,SUBIC-HPC,1630028.14634146,26.5271401916376,1454.49581881533,1627.96591173055,1121.63850174216,4204.10023228804,17.8656213704994,17.1077816492451,11.9963995354239,46.9698025551684,1705.01370499419,2185.9606271777,1097.09355400697,4988.06788617886,158.257781649245,239.962137049942,113.624970963995,511.844889663182,1.81898954703833,2.27688734030197,1.59216027874564,5.68803716608595,231.528397212544,41
TaeT,TaeT,OLFACTORY,1580865.93478261,40.9293655408903,1115.74627329193,1329.43892339545,923.979606625259,3369.16480331263,1.50967908902692,1.20336438923395,0.280434782608696,2.99347826086957,1471.96599378882,2408.16645962733,716.220755693582,4596.35320910973,195.587525879917,286.558074534162,152.174896480331,634.32049689441,0.125724637681159,0.149689440993789,0.134057971014493,0.409472049689441,117.267391304348,46
Tea,Tea,TEMP ASSOC CTX,2017350.40425532,74.1320607902736,1627.65643363728,2027.88318135765,1398.12933130699,5053.66894630192,14.9308004052685,14.2965045592705,12.0163120567376,41.2436170212766,2800.36767983789,2328.44807497467,519.766514690983,5648.58226950355,257.64103343465,393.112259371834,246.227558257346,896.98085106383,2.28424518743668,3.24113475177305,1.88085106382979,7.40623100303951,573.832674772036,47
V1,VCtx,VISUAL CTX,1849885.48648649,19.1596142599743,1566.65572715573,1834.19099099099,1385.82252252252,4786.66924066924,39.4743886743887,42.6234877734878,35.7112612612613,117.809137709138,2276.5906048906,1754.0380952381,461.490411840412,4492.11911196911,278.29851994852,462.937644787645,436.759009009009,1177.99517374517,9.61344916344917,13.6464607464607,14.4767052767053,37.7366151866152,198.007142857143,37
VENT,VENT,THALAMIC,5164455.89795918,84.9755213119534,4134.35621963071,3942.55675413022,2076.09120505345,10153.0041788144,126.122400388727,79.0583090379009,27.7930515063168,232.973760932945,7330.95131195335,6633.80724003887,1050.67871720117,15015.4372691934,660.096015549077,949.442322643343,182.112439261419,1791.65077745384,8.19591836734694,8.15884353741497,1.4734693877551,17.828231292517,599.932361516035,49
VTA,VTA,MIDBRAIN,779519.153846154,27.1389446275946,885.951526251526,855.460500610501,471.164224664225,2212.57625152625,4.2047619047619,2.18473748473748,0.353418803418803,6.74291819291819,1069.85897435897,1259.74328449328,360.674969474969,2690.27722832723,83.5319902319902,124.753113553114,24.1554945054945,232.440598290598,0.317338217338217,0.278693528693529,0.0769230769230769,0.672954822954823,211.673443223443,39
Val,VCtx,VISUAL CTX,1169374.16216216,19.4893893371943,952.535392535393,1125.67387387387,869.542084942085,2947.75135135135,22.4612612612613,22.4094594594595,15.4741956241956,60.3449163449163,1420.78371943372,1215.07966537967,310.945109395109,2946.80849420849,164.215572715573,279.3925997426,243.053346203346,686.661518661519,4.73462033462033,6.83307593307593,4.7547619047619,16.3224581724582,195.30444015444,37
