SubROI,MajorROI,System,ROIAreapx,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,CountPerROI
SUB,SUB,SUBIC-HPC,1363940.02222222,28.3683586666667,713.824814814815,833.907777777778,627.328148148148,2175.06074074074,152.224074074074,2350.25703703704,128.092592592593,2630.5737037037,860.944444444444,1202.52666666667,587.718518518519,2651.18962962963,669.05037037037,602.847407407407,274.763333333333,1546.66111111111,14.8777777777778,230.241111111111,20.9555555555556,266.074444444445,222.136666666667,45
TaeT,TaeT,OLFACTORY,1807973.49019608,51.9934548202615,693.053758169935,926.38779178338,667.11802054155,2286.55957049486,174.137254901961,2777.51083099907,50.1023342670401,3001.75042016807,1024.47630718954,1516.66575630252,455.025,2996.16706349206,814.35873015873,745.757212885154,374.968884220355,1935.08482726424,50.8261204481793,255.682306255836,12.030695611578,318.539122315593,122.075420168067,51
Tea,Tea,TEMP ASSOC CTX,2065671.67307692,74.2165145897436,1008.88621794872,1266.2733974359,993.228525641026,3268.38814102564,157.128205128205,3531.95448717949,140.545512820513,3829.62820512821,1377.74679487179,1262.08525641026,355.333653846154,2995.1657051282,918.308974358975,948.185897435897,579.782051282051,2446.27692307692,47.1820512820513,343.658653846154,22.7307692307692,413.571474358974,568.832692307692,52
V1,VCtx,VISUAL CTX,1766862.23684211,21.772065131579,870.676315789474,1060.21447368421,942.360087719298,2873.25087719298,178.973684210526,3922.87412280702,278.806578947368,4380.65438596491,1067.1701754386,1076.83333333333,351.872807017544,2495.87631578947,1060.75087719298,929.317105263158,609.654385964912,2599.72236842105,26.6078947368421,362.641228070175,45.3021929824561,434.551315789474,194.142105263158,38
VENT,VENT,THALAMIC,5356815.65454545,101.594870484848,1802.63393939394,1983.79515151515,1394.36757575758,5180.79666666667,372.648484848485,11941.423030303,1198.74606060606,13512.8175757576,3390.60636363636,3203.97181818182,491.006060606061,7085.58424242424,3332.24,3343.69575757576,1625.8803030303,8301.81606060606,200.487272727273,2274.99212121212,401.374242424242,2876.85363636364,583.428181818182,55
VTA,VTA,MIDBRAIN,855627.166666667,32.8136517063492,488.028968253968,548.514682539683,353.227380952381,1389.77103174603,82.0396825396825,1810.65873015873,98.8769841269841,1991.5753968254,747.717857142857,745.82380952381,199.29246031746,1692.83412698413,920.040079365079,845.247619047619,253.04126984127,2018.32896825397,27.8297619047619,364.550396825397,25.4126984126984,417.792857142857,202.55119047619,42
Val,VCtx,VISUAL CTX,1133987.44736842,21.1524521929825,540.86798245614,660.824122807017,587.280263157895,1788.97236842105,114.688596491228,2247.28728070175,170.889473684211,2532.86535087719,701.094736842105,685.283333333333,216.351754385965,1602.7298245614,665.359210526316,549.948684210526,354.272368421053,1569.58026315789,18.3578947368421,222.440350877193,24.6776315789474,265.475877192982,191.510526315789,38
Vam,VCtx,VISUAL CTX,922069.842105263,24.373070745614,569.476754385965,684.171052631579,596.764912280702,1850.41271929825,124.543859649123,1971.21096491228,110.902192982456,2206.65701754386,611.433333333333,616.246929824561,183.298684210526,1410.97894736842,518.469736842105,547.757894736842,346.909649122807,1413.13728070175,14.4078947368421,186.542105263158,20.9144736842105,221.864473684211,194.142105263158,38
Visc,Visc,VISC CTX,2052428.58181818,75.95725495671,855.955757575758,1087.6119047619,889.285281385281,2832.85294372294,122.501515151515,3690.46848484848,261.971428571428,4074.94142857143,1099.27251082251,1176.5503030303,233.808008658009,2509.63082251082,831.275670995671,933.795238095238,623.946883116883,2389.01779220779,55.4588311688312,388.620735930736,58.8620346320346,502.941601731602,342.684155844156,55
Vl,VCtx,VISUAL CTX,487911,10.2709,168,182,140,490,0,2190,36,2226,383,314,115,812,316,216,175,707,0,163,11,174,100,1
bAmy,bAmy,NUCLEAR AMY,2807970.03636364,76.0683175636364,1406.32090909091,1772.86,1387.08,4566.26090909091,166.489393939394,4735.58515151515,144.803636363636,5046.87818181818,1706.0203030303,1844.94515151515,573.455151515152,4124.42060606061,1130.02757575758,1217.14121212121,810.288787878788,3157.45757575758,79.7751515151515,717.115454545455,60.8642424242424,857.754848484849,520.084545454545,55
dACC,ACC,PFC,2638567.52727273,138.990648411255,1024.12292207792,1265.85417748918,1101.96012987013,3391.93722943723,192.671082251082,5318.10266233766,192.909632034632,5703.68337662338,1373.4391991342,1543.06861471861,351.665844155844,3268.17365800866,1015.15590909091,1098.55796536797,839.548441558442,2953.26231601732,70.7064502164502,526.473787878788,46.0828787878788,643.263116883117,464.301363636364,55
sAMY,sAMY,CORTICO-AMY,1077885.94444444,52.0072519938271,497.332451499118,628.829320987654,459.892107583774,1586.05388007055,66.3664902998236,2093.14074074074,46.6059082892416,2206.11313932981,671.983024691358,915.333818342152,176.197927689594,1763.5147707231,652.638536155203,627.913447971781,297.28139329806,1577.83337742504,38.5164902998236,317.487301587302,23.9269841269841,379.930776014109,248.730158730159,54
vACC,ACC,PFC,2437749.29090909,103.822875012987,1214.84593073593,1519.4174025974,1312.7874025974,4047.05073593074,123.61658008658,4452.91852813853,155.040735930736,4731.57584415584,1426.97229437229,1693.11753246753,803.428917748918,3923.51874458874,1594.38978354978,1036.54090909091,637.77961038961,3268.7103030303,69.2917748917749,413.979220779221,37.2858008658009,520.556796536796,359.954805194805,55
