MouseID,GROUP,CODE,ID,AGE,DOB,SUBEXPT,EXPT,DELTAT,Ch1TotalCoronalCount,Ch2TotalCoronalCount,Ch3TotalCoronalCount,Ch4TotalCoronalCount,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,OLm05sd1perMM2,OLTotalperMM2,Ch1m05sd_COUNTnormd,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd,OLm05sd_COUNTnormd,OLm05sdm05sd_COUNTnormd,OLm05sd1_COUNTnormd,OLTotal_COUNTnormd
3507,SAA,4,3507,101,,11,11,98,50702.4285714286,2173.57142857143,1802.57142857143,18466.4285714286,338478,BNST,BNST,STRIATUM,10.6378571428571,236.428571428571,448.428571428571,365.285714285714,1050.14285714286,0.714285714285714,0.571428571428571,0.142857142857143,1.42857142857143,10.5714285714286,12.7142857142857,14.5714285714286,37.8571428571429,171.857142857143,164.714285714286,45.8571428571429,382.428571428571,0.428571428571429,0.285714285714286,0.142857142857143,0.857142857142857,47.7142857142857,7,BNST,1686311.32,0.5204437728,2.592872285632,0.200720943983226,454.282640671403,861.62731665712,701.873542112856,2017.78349944138,1.37245510776859,1.09796408621487,0.274491021553718,2.74491021553718,20.3123355949751,24.4297009182809,27.9980841984792,72.7401207117351,330.212698929122,316.488147851436,88.1116179187433,734.812464699302,0.823473064661153,0.548982043107435,0.274491021553718,1.64694612932231,0.5204437728,1177.8968688406,2234.08958990371,1819.86845536279,5231.8549141071,3.55860081220725,2.8468806497658,0.71172016244145,7.1172016244145,52.6672920206673,63.3430944572891,72.5954565690279,188.605843046984,856.199355417065,820.613347294992,228.462172143705,1905.27487485576,2.13516048732435,1.4234403248829,0.71172016244145
3508,SAA,5,3508,101,,11,11,104,80605.5714285714,4476.71428571429,3011.07142857143,27647.4285714286,1086300,BNST,BNST,STRIATUM,16.8437714285714,621.428571428571,1223.78571428571,818.5,2663.71428571429,0.142857142857143,0.142857142857143,0,0.285714285714286,32.7142857142857,32.4285714285714,35.2142857142857,100.357142857143,388,397.5,118.357142857143,903.857142857143,0,0,0.142857142857143,0.142857142857143,86.4285714285714,7,BNST,1686311.32,1.67029488,2.592872285632,0.644187100635724,372.047222840419,732.676444704012,490.033232934295,1594.75690047873,0.0855280972046941,0.0855280972046941,0,0.171056194409388,19.5859342598749,19.4148780654656,21.0826759609571,60.0834882862976,232.294312007949,237.981930472061,70.8600285340891,541.1362710141,0,0,0.0855280972046941,0.0855280972046941,1.67029488,964.670933049276,1899.73644780842,1270.59358871398,4135.00096957168,0.221763432884891,0.221763432884891,0,0.443526865769782,50.7838261306401,50.3402992648703,54.6646862061256,155.788811601636,602.309483715364,617.056752002209,183.731004145132,1403.09723986271,0,0,0.221763432884891
3531,SAB,3,3531,101,,11,11,95,96326,3114.5,6674,44007.5,1161042,BNST,BNST,STRIATUM,20.7401,1132,1625,1404,4161,6.5,4.5,3,14,108,115.5,41.5,265,628,790.5,477.5,1896,1,1,1,3,69.5,7,BNST,1686311.32,1.7852181792,2.592872285632,0.688509877286479,634.096164373184,910.252886136418,786.458493621865,2330.80754413147,3.64101154454567,2.52070030007008,1.68046686671339,7.84217871132914,60.4968072016819,64.6979743684654,23.2464583228685,148.441239893016,351.777730765336,442.803019378977,267.474309618547,1062.05505976286,0.560155622237795,0.560155622237795,0.560155622237795,1.68046686671339,1.7852181792,1644.13037102878,2360.16948137966,2039.18643191202,6043.48628432046,9.44067792551863,6.53585394843597,4.35723596562398,20.3337678395786,156.860494762463,167.753584676523,60.2750975244651,384.889176963452,912.114728803954,1148.13167694192,693.526724528484,2753.77313027436,1.45241198854133,1.45241198854133,1.45241198854133
3539,CAA,1,3539,100,,11,11,92,150841.666666667,1775.66666666667,10125.3333333333,69939.3333333333,1855880,BNST,BNST,STRIATUM,30.1685166666667,1724.33333333333,2526.66666666667,1761.33333333333,6012.33333333333,2.16666666666667,0.166666666666667,0,2.33333333333333,112.833333333333,99.1666666666667,37.1666666666667,249.166666666667,1469,1551.83333333333,242.333333333333,3263.16666666667,0,0.333333333333333,0,0.333333333333333,190.5,7,BNST,1686311.32,2.853601088,2.592872285632,1.10055597563088,604.265726062596,885.430930515074,617.231799055627,2106.9284556333,0.759274544636937,0.0584057342028413,0,0.817680278839778,39.5406820553235,34.7514118506906,13.0244787272336,87.3165726332477,514.788141263843,543.815791162655,84.9219375309312,1143.52586995743,0,0.116811468405683,0,0.116811468405683,2.853601088,1566.783854265,2295.80932057389,1600.40322558211,5462.996400421,1.96870192397497,0.151438609536536,0,2.12014053351151,102.523938656235,90.105972674239,33.7708099266476,226.400721257122,1334.77990445503,1410.04489339469,220.191738266124,2965.01653611584,0,0.302877219073072,0
3540,CAA,2,3540,100,,11,11,96,68307.5,2960.16666666667,14948,47670.8333333333,1850815,BNST,BNST,STRIATUM,15.3519333333333,1184.5,1160.83333333333,624.833333333333,2970.16666666667,6,1.33333333333333,0.5,7.83333333333333,88.1666666666667,78.6666666666667,54,220.833333333333,517.166666666667,683.333333333333,267.333333333333,1467.83333333333,1,1.83333333333333,0,2.83333333333333,84.5,7,BNST,1686311.32,2.845813144,2.592872285632,1.09755237840662,416.225500432927,407.909189603959,219.562318998599,1043.69700903548,2.10836049185104,0.468524553744676,0.175696707654254,2.75258175324997,30.9811861163667,27.6429486709359,18.9752444266594,77.599379213962,181.728961283716,240.118833794146,93.9391730258075,515.78696810367,0.351393415308507,0.64422126139893,0,0.995614676707437,2.845813144,1079.21956464585,1057.65643277871,569.297051900559,2706.17304932512,5.46670948744202,1.21482433054267,0.455559123953502,7.13709294193819,80.3302588571341,71.6746355020176,49.2003853869782,201.20527974613,471.199987209238,622.597469403119,243.572278273805,1337.36973488616,0.911118247907003,1.67038345449617,0
3541,CAA,3,3541,100,,11,11,101,64614.5,5350.9,20090.5,69656.7,2235148,BNST,BNST,STRIATUM,25.22791,1384.3,1144.4,506.9,3035.6,0.5,1,0,1.5,210.7,305.6,287,803.3,903.6,1168.8,795.3,2867.7,1,0,0,1,161.2,7,BNST,1686311.32,3.4367635648,2.592872285632,1.32546581019215,402.791746915112,332.987701487867,147.493416536351,883.27286493933,0.145485713687464,0.290971427374927,0,0.436457141062391,61.3076797478972,88.9208682057779,83.5087996566042,233.737347610279,262.921781775984,340.087404315815,231.40957619128,834.418762283079,0.290971427374927,0,0,0.290971427374927,3.4367635648,1044.38755745749,863.394582644192,382.43159205028,2290.21373215196,0.377225874975617,0.754451749951234,0,1.13167762492685,158.962983714725,230.560454785097,216.527652236004,606.051090735826,681.722601255935,881.803205343002,600.015476736216,2163.54128333515,0.754451749951234,0,0
3542,CAA,4,3542,100,,11,11,100,95670.75,3918.625,39116.5,90951.875,3051683,BNST,BNST,STRIATUM,30.039325,1626.25,1463.125,880.875,3970.25,58.5,43.375,21,122.875,535.25,697.75,636.875,1869.875,1521.75,1881.25,828.125,4231.125,4.125,11.75,2.5,18.375,306.5,7,BNST,1686311.32,4.6922677808,2.592872285632,1.80967948433152,346.580816775707,311.816176814731,187.729055789271,846.12604937971,12.467319158419,9.24393108540895,4.4754479030222,26.1866981468502,114.070642385364,148.702084492083,135.728613487489,398.501340364935,324.310135544002,400.925541312406,176.487156890012,901.72283374642,0.879105838093647,2.50411966002433,0.532791417026453,3.91601691514443,4.6922677808,898.639794549434,808.499523074644,486.757465963863,2193.89678358794,32.3261663219935,23.968332721649,11.6042648335361,67.8987638771786,295.770607245248,385.56551369523,351.926960278967,1033.26308121945,840.894762401599,1039.54872467094,457.6086578701,2338.05214494264,2.27940916373031,6.4928624663833,1.38146009923049
3595,SAA,1,3595,98,,11,11,93,205330.833333333,4816.58333333333,20567.3333333333,88122.8333333333,3426266,BNST,BNST,STRIATUM,40.2695583333333,2805.75,3693.66666666667,2603.83333333333,9103.25,1,1.25,0.25,2.5,295.583333333333,327.416666666667,217.166666666667,840.166666666667,1739.83333333333,1914.5,937.583333333333,4591.91666666667,0,0.5,0,0.5,243.75,7,BNST,1686311.32,5.2682266016,2.592872285632,2.03181106558663,532.579596926957,701.121448637929,494.252341488601,1727.95338705349,0.189817195732676,0.237271494665846,0.0474542989331691,0.474542989331691,56.1067994386503,62.1493135028071,41.2219676732796,159.478080614737,330.250284375568,363.405021230209,177.969439099029,871.624744704806,0,0.0949085978663382,0,0.0949085978663382,5.2682266016,1380.91087676497,1817.91837303545,1281.53319835452,4480.36244815493,0.492171746151641,0.615214682689552,0.12304293653791,1.2304293653791,145.477765299989,161.145232552483,106.883297539265,413.506295391737,856.296809679498,942.262808007318,461.452026329343,2260.01164401616,0,0.246085873075821,0
3596,CAB,2,3596,98,,11,11,109,77677.6666666667,3546,3788.33333333333,41837,1243326,BNST,BNST,STRIATUM,22.2795666666667,1152.66666666667,1162,696.333333333333,3011,0,0,0,0,23,23.6666666666667,26.6666666666667,73.3333333333333,501.666666666667,589,314.666666666667,1405.33333333333,0,0,0,0,112,7,BNST,1686311.32,1.9117380576,2.592872285632,0.737305137701382,602.941737799438,607.823857133847,364.240974627827,1575.00656956111,0,0,0,0,12.0309369312207,12.3796597408213,13.948912384024,38.3595090560661,262.413914224452,308.096602282131,164.597166131483,735.107682638066,0,0,0,0,1.9117380576,1563.35092179096,1576.0096337083,944.430328404082,4083.79088390334,0,0,0,0,31.1946829391487,32.0988766475298,36.1677483352449,99.4613079219234,680.405765556794,798.855141354721,426.779430355889,1906.0403372674,0,0,0
3597,SAB,3,3597,98,,11,11,93,146709.75,3414.5,5613,64486,1925557,BNST,BNST,STRIATUM,29.64675,2322.75,2664.75,1601.5,6589,2,2.25,0.25,4.5,110.25,87.5,32,229.75,987.5,1477.5,628,3093,0.25,0.5,0.5,1.25,145.5,7,BNST,1686311.32,2.9607364432,2.592872285632,1.14187515505737,784.51765111843,900.029452510101,540.912719089943,2225.45982271848,0.675507610477607,0.759946061787308,0.0844384513097008,1.51989212357462,37.2373570275781,29.5534579583953,10.8081217676417,77.5989367536151,333.531882673318,499.031247240332,212.109389689969,1044.67251960362,0.0844384513097008,0.168876902619402,0.168876902619402,0.422192256548504,2.9607364432,2034.15407517409,2333.66142366598,1402.51759827416,5770.33309711424,1.75150496194088,1.97044308218349,0.21893812024261,3.94088616436699,96.5517110269912,76.6283420849136,28.0240793910541,201.204132502959,864.805574958311,1293.92429063383,549.972558049437,2708.70242364157,0.21893812024261,0.437876240485221,0.437876240485221
3602,CAA,1,3602,98,,11,11,109,42893,1431,330,16544,822564,BNST,BNST,STRIATUM,9.5363,908,1130,694,2732,0,0,0,0,12,16,19,47,364,562,274,1200,0,0,0,0,46,7,BNST,1686311.32,1.2647744064,2.592872285632,0.487788933303253,717.914590463996,893.439963903432,548.714455707063,2160.06901007449,0,0,0,0,9.48785802375326,12.6504773650043,15.0224418709427,37.1607772597003,287.798360053849,444.348017445778,216.639424875699,948.785802375326,0,0,0,0,1.2647744064,1861.46084506494,2316.57572128126,1422.74650492849,5600.7830712747,0,0,0,0,24.600804119801,32.8010721597347,38.9512731896849,96.3531494692206,746.224391633964,1152.13765961068,561.718360735456,2460.0804119801,0,0,0
3603,SAB,4,3603,98,,11,11,98,196012.5,3122.5,12654.5,94132,2678444,BNST,BNST,STRIATUM,39.69455,2719,3460,2171.5,8350.5,3.5,2,1.5,7,202.5,219.5,82,504,1761,2120,938,4819,0.5,2,0,2.5,202,7,BNST,1686311.32,4.1183754944,2.592872285632,1.58834490893413,660.211776147461,840.137089176246,527.271008423763,2027.61987374747,0.849849656681174,0.485628375246385,0.364221281434789,1.69969931336235,49.1698729936965,53.2977141832908,19.9107633851018,122.378350562089,427.595784404442,514.766077761168,227.759707990555,1170.12157015617,0.121407093811596,0.485628375246385,0,0.607035469057981,4.1183754944,1711.84481702063,2178.36817465663,1367.14638475921,5257.35937643647,2.20355162176249,1.25917235529285,0.944379266469637,4.40710324352497,127.491200973401,138.19416599339,51.6260665670068,317.311433533798,1108.70125883535,1334.72269661042,590.551834632346,3033.97579007812,0.314793088823212,1.25917235529285,0
3604,SAB,5,3604,98,,11,11,102,161608.333333333,1846.33333333333,10498.6666666667,82117.3333333333,2661751,BNST,BNST,STRIATUM,33.5958666666667,2212.33333333333,2627.33333333333,1935.33333333333,6775,9,3.66666666666667,2,14.6666666666667,217,169.333333333333,109.666666666667,496,1171.33333333333,1484.66666666667,897.666666666667,3553.66666666667,0,0,7.33333333333333,7.33333333333333,202,7,BNST,1686311.32,4.0927083376,2.592872285632,1.57844578781574,540.554847998444,641.954695182121,472.873504215605,1655.38304739617,2.19903283048938,0.89590226427345,0.488673962330973,3.5836090570938,53.0211249129105,41.3743954773557,26.795622267815,121.191142658081,286.200050605173,362.758971370359,219.333163426218,868.29218540175,0,0,1.7918045285469,1.7918045285469,4.0927083376,1401.58968423918,1664.50653776906,1226.10060369033,4292.19682569857,5.7018112813708,2.32296015166958,1.26706917363795,9.29184060667833,137.477005339718,107.278523368014,69.4776263544812,314.233155062213,742.080179360629,940.587683230575,568.702880767835,2251.37074335904,0,0,4.64592030333917
