SubROI,MajorROI,System,ROIAreapx,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,CountPerROI
SSp,SCtx,SOMAT CTX,26798523.52,101.668430186508,17829.5494603175,20795.4493253968,15280.0762460318,53905.075031746,675.780753968254,691.540007936508,843.938325396825,2211.25908730159,22783.3951349206,23773.6143968254,5819.9814047619,52376.9909365079,3546.82725396825,5458.42401587302,3857.82434920635,12863.0756190476,100.001126984127,174.548603174603,138.837119047619,413.386849206349,625.853547619048,50
SSs,SCtx,SOMAT CTX,5817848.87755102,67.186525260771,4079.9768707483,4728.98696145125,3291.08163265306,12100.0454648526,182.471088435374,205.605782312925,294.122222222222,682.199092970521,5287.14149659864,5690.55419501134,1232.34223356009,12210.0379251701,782.909637188209,1159.30221088435,650.294274376417,2592.50612244898,25.4639455782313,46.9383786848073,30.2629818594104,102.665306122449,401.777040816326,49
SUB,SUB,SUBIC-HPC,2853829.08695652,36.4899536456297,2490.8233884473,2935.88837189381,2160.42683723281,7587.13859757392,33.9312411622194,28.688901617706,17.994555263577,80.6146980435024,3481.8814517608,3868.7479978355,1785.44162866119,9136.07107825749,264.612518701106,396.443762276371,197.028635555266,858.084916532743,2.76741452991453,3.39842862451558,2.15037902918338,8.31622218361349,251.532402742185,46
TaeT,TaeT,OLFACTORY,1562034.6,37.9727240634921,1183.34241622575,1442.59668430335,988.540141093474,3614.47924162258,1.31433862433862,0.829611992945326,0.17,2.31395061728395,1448.73834215168,2412.67031746032,707.853562610229,4569.26222222222,196.265167548501,296.135749559083,162.023527336861,654.424444444445,0.110740740740741,0.141040564373898,0.110246913580247,0.362028218694885,111.251587301587,45
Tea,Tea,TEMP ASSOC CTX,1836575.58333333,67.7166542352324,1434.60722512441,1777.47163484663,1228.56254890942,4440.64140888047,17.2036338083213,16.6873510170385,15.566087037962,49.4570718633219,2484.9691997817,2104.84519502488,422.270954161579,5012.08534896816,236.051022126022,360.681936986625,223.368709010897,820.101668123543,2.26501895095645,4.23853785103785,2.41457252238502,8.91812932437932,505.210219294594,48
V1,VCtx,VISUAL CTX,2702979.34782609,28.6837264377832,2291.73219425502,2615.53249624771,1921.94582693876,6829.2105174415,58.4301702524529,53.8687562437562,39.7321691593431,152.031095655552,3295.00364044168,2405.29673460597,640.560766890115,6340.86114193777,365.516865501648,595.581084615867,527.973261279783,1489.0712113973,10.7429899810335,14.7995815175163,13.5565184211923,39.0990899197421,240.249794046533,46
VENT,VENT,THALAMIC,3672070.6,69.6365960675935,3011.98037645688,2739.89405522256,1374.55496275946,7126.42939443889,97.7935074925075,62.6171443556443,22.9241048396048,183.334756687757,4993.68552120102,4966.56067388167,808.370229159729,10768.6164242424,447.694882228882,648.127667055167,128.833205183705,1224.65575446775,6.07643528693529,6.58529986679987,1.20048484848485,13.86222000222,453.276810522811,50
VTA,VTA,MIDBRAIN,765096.173913043,41.2819911914776,774.491687479188,895.727211013624,646.869288501354,2317.08818699416,1.9566323169584,0.831991498839325,0.190106029236464,2.97872984503419,1011.75197302697,1234.48823000671,414.984602112863,2661.22480514654,93.7126949137819,139.167229027012,36.3354535561057,269.215377496899,0.0979735240604806,0.248776585733107,0.0507850241545894,0.397535133948177,246.793272307403,46
Val,VCtx,VISUAL CTX,1700187.63043478,29.2762797764313,1425.00911039444,1631.23526841516,1198.06987227748,4254.31425108708,45.8930621914318,43.5505808804722,40.7135684363945,130.157211508298,2032.61098153055,1578.63310077604,390.215614638984,4001.45969694557,233.648867859194,372.202214029931,309.361995733735,915.21307762286,6.82158252375644,10.569596647314,8.71754869526609,26.1087278663366,240.249794046533,46
Vam,VCtx,VISUAL CTX,1380148.82608696,31.1856619913661,1252.44054677207,1495.80742500253,1098.70249134923,3846.95046312383,18.1651749820228,16.3641820136385,12.9322515045341,47.4616085001955,1948.01082311408,1390.95445315554,334.215379668641,3673.18065593826,198.519080436472,331.499220948134,304.79508070432,834.813382088926,3.75356159540942,5.79093539310931,4.71593563441389,14.2604326229326,240.249794046533,46
Visc,Visc,VISC CTX,1881988.2,60.2165568666667,1324.92077777778,1656.71472222222,1180.36465873016,4162.00015873016,40.5830476190476,45.4992698412699,60.724880952381,146.807198412698,2021.21565079365,2081.32523015873,387.159015873016,4489.6998968254,263.506777777778,391.728785714286,201.412214285714,856.647777777778,5.45216666666667,9.91130952380952,6.25174603174603,21.6152222222222,334.058547619048,50
bAmy,bAmy,NUCLEAR AMY,2119127.20454545,60.3263675,1814.6803030303,2151.9875,1432.78863636364,5399.45643939394,12.5261363636364,11.2507575757576,10.0037878787879,33.7806818181818,2526.44090909091,2809.67272727273,715.7625,6051.87613636364,274.761363636364,430.551136363636,218.520833333333,923.833333333333,1.30719696969697,2.22007575757576,0.850378787878788,4.37765151515151,415.345454545455,44
dACC,ACC,PFC,2191680.23529412,91.9155540585123,1472.36898537193,1752.07934173669,1403.2975568005,4627.74588390912,13.371335200747,11.3610722066604,6.74320728291316,31.4756146903206,2105.44442888266,2443.6850918145,471.183465608466,5020.31298630563,282.934702769997,487.491604419546,443.067623716153,1213.4939309057,2.67509337068161,5.45180516651105,4.95881574852163,13.0857142857143,428.279388422036,51
sAMY,sAMY,CORTICO-AMY,1359808.82,53.6730675444444,1129.31948412698,1334.51942857143,896.035103174603,3359.87401587302,7.36457936507937,7.36255555555556,6.4064126984127,21.1335476190476,1570.92372222222,1933.06215873016,424.468674603175,3928.45455555556,145.578579365079,204.177611111111,63.4458333333333,413.202023809524,0.691571428571429,1.12410317460317,0.599,2.4146746031746,305.828547619048,50
vACC,ACC,PFC,1938797.58,66.5165718222222,1286.59861111111,1555.3245,1254.58497619048,4096.50808730159,7.46034126984127,7.63411904761905,7.25954761904762,22.3540079365079,1639.13757936508,2071.84305555556,821.75480952381,4532.73544444444,165.730365079365,286.297,243.512007936508,695.539373015873,0.865928571428571,1.66825396825397,1.50763492063492,4.04181746031746,341.858547619048,50
