MouseID,GROUP,CODE,ID,AGE,DOB,SUBEXPT,EXPT,DELTAT,Ch1TotalCoronalCount,Ch2TotalCoronalCount,Ch3TotalCoronalCount,Ch4TotalCoronalCount,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,OLm05sd1perMM2,OLTotalperMM2,Ch1m05sd_COUNTnormd,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd,OLm05sd_COUNTnormd,OLm05sdm05sd_COUNTnormd,OLm05sd1_COUNTnormd,OLTotal_COUNTnormd
3307,SAB,1,3307,101,,11,11,91,307225,6042.8,297875.2,63032.5,1330234,AI,AI,TEMP ASSOC CTX,67.80164,980,1692.9,1206.9,3879.8,19.3,31.9,15.8,67,1631.1,2853,612.3,5096.4,382.9,658.3,462.5,1503.7,2.5,12.3,5.2,20,180.6,1,AI,3130398.98039216,2.0453677984,4.81330147225098,0.424940721081297,479.131430917515,827.675101428839,590.065024463622,1896.87155680998,9.43595573133474,15.5962169859885,7.72477204948647,32.7569447668097,797.460486703632,1394.85915551803,299.35936239877,2491.67900462043,187.203494794201,321.84920507449,226.120700815664,735.173400684355,1.22227405846305,6.0135883676382,2.54233004160314,9.7781924677044,2.0453677984,2306.204021837,3983.84978425291,2840.16085097456,9130.21465706446,45.4180996137286,75.0692941802042,37.1816566785965,157.669050472529,3838.41773471257,6713.8776268377,1440.90685976611,11993.2022213164,901.066857103455,1549.15725262785,1088.38710214246,3538.61121187377,5.88317352509438,28.9452137434643,12.2370009321963
3422,SAA,1,3422,103,,11,11,92,57983.1,4023.66666666667,296507.566666667,43905.1333333333,2143623,AI,AI,TEMP ASSOC CTX,50.7458533333333,398.7,543.133333333333,196.833333333333,1138.66666666667,16.8333333333333,17.5333333333333,6.86666666666667,41.2333333333333,3109.7,2474.6,701.633333333333,6285.93333333333,373.766666666667,531.6,323.1,1228.46666666667,2.2,2.26666666666667,2.2,6.66666666666667,501,1,AI,3130398.98039216,3.2960347248,4.81330147225098,0.684776289995935,120.963531421591,164.783862635516,59.7182219751271,345.465616032234,5.10714684122594,5.31952324452445,2.08331138473771,12.5099814704881,943.467001910514,750.780925146399,212.871948239534,1907.11987529645,113.39888619934,161.284708562121,98.0268798653526,372.710474626814,0.667468696081014,0.687695020204681,0.667468696081014,2.02263241236671,3.2960347248,582.233943880222,793.154408626732,287.44180575309,1662.83015826004,24.5822374098748,25.6044690645428,10.0276057553153,60.2143122297328,4541.19110931609,3613.73493234511,1024.61686186229,9179.54290352349,545.823025894902,776.311925173629,471.832925176072,1793.9678762446,3.21272805752819,3.31008345321086,3.21272805752819
3425,SAA,1,3425,103,,11,11,88,344056.333333333,12338.5,427888.166666667,67997.75,4114992,AI,AI,TEMP ASSOC CTX,115.315058333333,3347.75,3064.91666666667,1732.25,8144.91666666667,205.416666666667,214.416666666667,168.916666666667,588.75,4595.41666666667,6039.08333333333,2390.91666666667,13025.4166666667,915.916666666667,1254.16666666667,801.75,2971.83333333333,24.6666666666667,37.1666666666667,25,86.8333333333333,844.75,1,AI,3130398.98039216,6.3272116992,4.81330147225098,1.31452636733369,529.103522871423,484.402421220423,273.777784330975,1287.28372842282,32.4655909162387,33.8880184289988,26.6968571144892,93.0504664597267,726.294122140358,954.462031687181,377.878405264829,2058.63455909237,144.758340673582,198.217908028151,126.714584261717,469.69083296345,3.89850503497227,5.87409880269471,3.95118753544487,13.7237913731119,6.3272116992,2546.7347656102,2331.5748872222,1317.77501238989,6196.08466522229,156.26667655463,163.113248995968,128.500021653645,447.879947204243,3495.87256738542,4594.11350232757,1818.84268439306,9908.82875410605,696.765534284761,954.082548538409,609.915494982593,2260.76357780576,18.7646800244099,28.2738084151582,19.0182567814965
3426,SAA,2,3426,103,,11,11,88,417904.511904762,10064.130952381,534999.595238095,115049.369047619,3945199,AI,AI,TEMP ASSOC CTX,127.95983452381,2722,2844.85714285714,1598.82142857143,7165.67857142857,66.3095238095238,69.3214285714286,54.1547619047619,189.785714285714,5939.21428571428,7849.60714285714,577.547619047619,14366.369047619,939.190476190476,1303.55952380952,861.892857142857,3104.64285714286,13.6190476190476,21.547619047619,17,52.1666666666667,686,1,AI,3130398.98039216,6.0661379824,4.81330147225098,1.26028631644448,448.720422762799,468.973365114851,263.56496228905,1181.2587501667,10.9310938857492,11.4276049724807,8.92738708909753,31.2860859473275,979.076688157446,1294.00405424862,95.208453998786,2368.28919640485,154.825109306019,214.891175834049,142.082633076186,511.798918216255,2.2450936095686,3.55211488926501,2.80244202313284,8.59965052196645,6.0661379824,2159.82667151326,2257.31018875381,1268.61762101966,5685.75448128673,52.6146502935905,55.0045078383442,42.9702054193075,150.589363551242,4712.59126455485,6228.43161941362,458.266991803097,11399.2898757716,745.219926564082,1034.33601301577,683.886546966904,2463.44248654676,10.8063123762778,17.0973998261039,13.4889983158433
3429,SAA,3,3429,103,,11,11,103,467239.888888889,11705.3888888889,418557.833333333,97620.9444444444,3410513,AI,AI,TEMP ASSOC CTX,120.627672222222,2729.11111111111,3864.72222222222,2845,9438.83333333333,81.6666666666667,99.7222222222222,196.055555555556,377.444444444444,5320.16666666667,6276.22222222222,794.166666666667,12390.5555555556,863.055555555556,1334.83333333333,735.722222222222,2933.61111111111,23,37.5555555555556,13.0555555555556,73.6111111111111,486.166666666667,1,AI,3130398.98039216,5.2440047888,4.81330147225098,1.08948189076293,520.424984534696,736.979155792609,542.524294805427,1799.92843513273,15.5733394525284,19.0164247056384,37.3866087945392,71.9763729527059,1014.52360951869,1196.83762219798,151.442780594485,2362.80401231116,164.579475098659,254.544644235305,140.29777848288,559.421897816844,4.3859609070386,7.16161732646882,2.48961549071032,14.0371937242177,5.2440047888,2504.96234425705,3547.30285559485,2611.33298691889,8663.59818677078,74.959177714719,91.5317850325991,179.953019153227,346.443981900545,4883.20798332969,5760.74028897091,728.939758797217,11372.8880310978,792.170629794667,1225.2001108514,675.295503725186,2692.66624437125,21.1109520910841,34.4710232211905,11.9832699067748
3431,SAB,3,3431,103,,11,11,107,452706.038888889,6089.11111111111,539717.977777778,123630.755555556,4395031,AI,AI,TEMP ASSOC CTX,163.389546666667,3184.95,3476.63333333333,2192.75,8854.33333333333,42.2944444444444,46.2111111111111,28.4722222222222,116.977777777778,5537.26111111111,10139.1111111111,981.833333333333,16658.2055555556,952.616666666667,1651.72222222222,1196.69444444444,3801.03333333333,8.07222222222222,16.2722222222222,14.0722222222222,38.4166666666667,777.933333333333,1,AI,3130398.98039216,6.7577996656,4.81330147225098,1.40398429322559,471.299854627641,514.462325811586,324.476916822795,1310.23909726202,6.25861175786857,6.8381889664982,4.21323857337139,17.3100392977382,819.388171463274,1500.35686359917,145.288907916473,2465.03394297891,140.965508568696,244.417162975424,177.083444857964,562.466116402084,1.194504516509,2.40791722563996,2.08236747440971,5.68478921655867,6.7577996656,2268.5082841509,2476.26227024657,1561.80522145462,6306.57577585208,30.1245851883961,32.9142650199762,20.2795874281531,83.3184376365254,3943.96229204922,7221.66990046373,699.319314376099,11864.951506889,678.509489930312,1176.45349039302,852.356005846113,2707.31898616944,5.74951034792323,11.5900315272313,10.0230624303438
3433,SAB,4,3433,103,,11,11,86,313141.875,4434.81666666667,379230.033333333,72311.35,2370001,AI,AI,TEMP ASSOC CTX,97.4105325,1739.19166666667,2137.83333333333,1560.375,5437.4,41.725,47.8333333333333,50.275,139.833333333333,4119.16666666667,5109.7,859.625,10088.4916666667,519.583333333333,776.125,646.641666666667,1942.35,4.725,8.19166666666667,6.375,19.2916666666667,307.3,1,AI,3130398.98039216,3.6441135376,4.81330147225098,0.757092311505641,477.26055972781,586.65387652584,428.190555508229,1492.10499176188,11.4499725569692,13.1261918268431,13.7962221761924,38.3723865600047,1130.36178048929,1402.179143783,235.894132037979,2768.43505631027,142.581543624332,212.980466166033,177.448276513509,533.010286303874,1.29661163167596,2.24791752017191,1.74939664591201,5.29392579775988,3.6441135376,2297.1989547852,2823.74196758357,2061.01023123172,7181.95115360049,55.1121697656932,63.1803184451926,66.4053765121684,184.697864723054,5440.77202220535,6749.11093713032,1135.42957303377,13325.3125323694,686.287953842815,1025.13919135767,854.112050590872,2565.53919579135,6.24098267568366,10.8199047093422,8.42037345131922
3507,SAA,4,3507,101,,11,11,98,430711.333333333,14636.4583333333,344300.5,67447.2916666667,2976493,AI,AI,TEMP ASSOC CTX,112.141920833333,2300.54166666667,3735.5,3090.79166666667,9126.83333333333,79.0833333333333,121.375,210.166666666667,410.625,4953.04166666667,4604.08333333333,570.416666666667,10127.5416666667,605.166666666667,766.541666666667,350,1721.70833333333,32.2083333333333,34.5833333333333,8.83333333333333,75.625,423.25,1,AI,3130398.98039216,4.5766556368,4.81330147225098,0.950835027306048,502.66872783009,816.207356735248,675.33848118574,1994.21456575108,17.2797211783731,26.5204572142259,45.9214508027996,89.7216291953985,1082.24040866003,1005.99295614745,124.636134316084,2212.86949912357,132.229014960321,167.489478671512,76.4750568484371,376.19355048027,7.03752606474308,7.55646395050033,1.9300847680796,16.524074783323,4.5766556368,2419.4961277191,3928.65207183585,3250.60770575906,9598.75590531401,83.1725073879494,127.650955754002,221.033786757016,431.857249898968,5209.14935233283,4842.14737689865,599.911288799277,10651.2080180308,636.458112382812,806.177354276136,368.09750371906,1810.73297037801,33.8737345684325,36.3715390579547,9.29007985576674
3508,SAA,5,3508,101,,11,11,104,577978.491666667,27334.3083333333,497184.816666667,91061.55,5161782,AI,AI,TEMP ASSOC CTX,166.233661666667,3902.21666666667,6391.325,4418.19166666667,14711.7333333333,129.758333333333,139.175,312.583333333333,581.516666666667,8665.85833333333,8902.1,1429.09166666667,18997.05,1258.225,1578.25,674.433333333333,3510.90833333333,43.1583333333333,54.6166666666667,28.5833333333333,126.358333333333,672.125,1,AI,3130398.98039216,7.9367560032,4.81330147225098,1.64892144174969,491.663932353892,805.281779788001,556.674750349552,1853.62046249145,16.3490389878455,17.5355019032822,39.3842689894087,73.2688098805364,1091.86402225788,1121.6295418948,180.059921974479,2393.55348612716,158.531394878802,198.85328456156,84.9759439576334,442.360623397995,5.43778003455473,6.88148490953305,3.6013874335823,15.9206523776701,7.9367560032,2366.52672945169,3876.06397623048,2679.44339542244,8922.03410110461,78.6928534300852,84.4036571277281,189.56835991025,352.664870468063,5255.47070583174,5398.74112532242,866.682687533155,11520.8945186873,763.059396368138,957.1408073421,409.014836157194,2129.21503986743,26.1736746460993,33.1226614463284,17.3345634362078
3531,SAB,3,3531,101,,11,11,95,489874.083333333,18118,548457.166666667,117585.583333333,3974910,AI,AI,TEMP ASSOC CTX,156.131908333333,4374.91666666667,4594.91666666667,3189.75,12159.5833333333,156.75,196.333333333333,256.916666666667,610,5328.58333333333,10522,1649.83333333333,17500.4166666667,1312.75,1859.16666666667,1363.25,4535.16666666667,40.25,85,62,187.25,552.5,1,AI,3130398.98039216,6.111821616,4.81330147225098,1.26977743888162,715.812231039871,751.808046006732,521.898412684301,1989.5186897309,25.6470181638888,32.1235379022445,42.036021796528,99.8065778626612,871.848635009856,1721.58165946053,269.941342694668,2863.37163716505,214.78866408067,304.191906026772,223.051339788972,742.031909896414,6.58559796552806,13.9074739644692,10.1442751270246,30.6373470570218,6.111821616,3445.42006551947,3618.67877469434,2512.0543981388,9576.1532383526,123.446830287093,154.620272278784,202.332045600802,480.399148166679,4196.47031847295,8286.49153608164,1299.30906221365,13782.2709167682,1033.84259304231,1464.16734912549,1073.61334219381,3571.62328436162,31.6984683831293,66.9408649084717,48.8274544038264
