MouseID,GROUP,CODE,ID,AGE,DOB,SUBEXPT,EXPT,DELTAT,Ch1TotalCoronalCount,Ch2TotalCoronalCount,Ch3TotalCoronalCount,Ch4TotalCoronalCount,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,OLTotal,fseq,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,nonzeropixelsperMM2,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,OLm05sd1perMM2,OLTotalperMM2,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd,OLm05sd_COUNTnormd,OLm05sdm05sd_COUNTnormd,OLm05sd1_COUNTnormd,OLTotal_COUNTnormd,fseq_COUNTnormd
3607,CAA,2,3607,98,,11,11,91,210073,279305.666666667,311332.5,293025.666666667,3463464,AuV,ACtx,AUD CTX,86.9621333333333,1336.66666666667,1414.5,1026.83333333333,3778,0,5884.83333333333,131.333333333333,6016.16666666667,1799.83333333333,1535.83333333333,689,4024.66666666667,1953.5,2095.66666666667,1370.33333333333,5419.5,0,824.833333333333,38.6666666666667,863.5,604,6,AuV,2712931.09615385,5.3254222464,4.17140285344615,1.27665019023527,16.3296221989007,250.997311540931,265.612741028415,192.817261396967,709.427313966313,0,1105.04539566069,24.6615812336975,1129.70697689439,337.970070739466,288.396536888988,129.379412208256,755.746019836709,366.825372639807,393.521221361056,257.319188963783,1017.66578296465,0,154.885996859859,7.26077010941347,162.146766969272,68.1174326361922,1047.01090156915,1107.97774583758,804.318474384982,2959.30712179172,0,4609.58951664654,102.87339032874,4712.46290697528,1409.80931746201,1203.01813690271,539.693649262704,3152.52110362742,1530.17640614614,1641.53554567713,1073.38199908997,4245.09395091324,0,646.091889260068,30.2875971526239
3608,CAB,3,3608,98,,11,11,109,255104.666666667,333134.333333333,197361.333333333,112320.833333333,2308568,AuV,ACtx,AUD CTX,80.1696833333333,1315.66666666667,2191.5,2383.16666666667,5890.33333333333,156.333333333333,8122.16666666667,372.166666666667,8650.66666666667,2390.16666666667,1995.83333333333,567.166666666667,4953.16666666667,937.333333333333,947.666666666667,672.333333333333,2557.33333333333,229.166666666667,673.166666666667,68.1666666666667,970.5,58,6,AuV,2712931.09615385,3.5496541568,4.17140285344615,0.850949735978508,22.5852096547924,370.64643724411,617.384089602585,671.379960242404,1659.4104870891,44.0418492696954,2288.15718599154,104.84589490323,2437.04493016447,673.351983344032,562.261348618979,159.780824162872,1395.39415612588,264.063283894208,266.974365615659,189.408123618285,720.445773128152,64.5602801128264,189.642888273241,19.2037487753789,273.406917161446,94.2120079996807,1546.11560593973,2575.35775304048,2800.59628190173,6922.06964088194,183.716295714653,9544.82541477844,437.35446517145,10165.8961756645,2808.82238469492,2345.41859401169,666.51018583898,5820.75116454559,1101.51433592666,1113.65763052614,790.097587327195,3005.26955377999,269.306936681927,791.076885278766,80.1065724384787
3661,CAA,1,3661,97,,11,11,96,301730.6,173384.55,337850.5,306949.05,3505513,AuV,ACtx,AUD CTX,94.170245,1860.45,2462.9,2278.7,6602.05,0,4072.05,135.05,4207.1,2403.95,2087.7,814.75,5306.4,2073.75,1917.85,1416.3,5407.9,14.5,483.15,49.1,546.75,605.7,6,AuV,2712931.09615385,5.3900767888,4.17140285344615,1.29214966239644,17.4710395955166,345.162058519429,456.932265810692,422.758355638809,1224.85267996893,0,755.471611918643,25.0553016759649,780.526913594608,445.995501399006,387.32286789272,151.157401262439,984.475770554165,384.734778604459,355.811257454641,262.760635051233,1003.30667111033,2.69012865088109,89.6369419084963,9.10933219022492,101.436402749602,72.8787444214089,1439.80999580929,1906.04855743433,1763.49541102993,5109.35396427356,0,3151.37643765499,104.515756905074,3255.89219456007,1860.42690715996,1615.67971633264,630.538414945643,4106.64503843825,1604.88375329061,1484.23209463455,1096.08046282604,4185.1963107512,11.2216103304226,373.911795251289,37.9986942912931
3662,CAB,2,3662,97,,11,11,95,420295,134550.333333333,430802.666666667,394800.5,4539934,AuV,ACtx,AUD CTX,105.140933333333,2307.33333333333,2833,2659.33333333333,7799.66666666667,116,1854.83333333333,102.333333333333,2073.16666666667,2443.66666666667,2361.83333333333,1345.16666666667,6150.66666666667,2747.5,3019.66666666667,2151.83333333333,7919,102,311.833333333333,26.6666666666667,440.5,382,6,AuV,2712931.09615385,6.9806025184,4.17140285344615,1.67344242779933,15.0618708136146,330.534982797185,405.838893209084,380.960429464887,1117.33430547116,16.6174767427652,265.712498089416,14.6596705747957,296.989645406977,350.06529310693,338.342331784088,192.70065343514,881.108278326158,393.590666816787,432.57966038135,308.258968715289,1134.42929591343,14.6119192048452,44.671406588669,3.82010959603797,63.1034353895522,62.8291308901492,1378.79457040395,1692.9175171718,1589.1394225199,4660.85151009566,69.3181899018458,1108.3938727265,61.1513916662835,1238.86345429463,1460.26336255871,1411.36216824577,803.832055600283,3675.45758640476,1641.82523064932,1804.46402965753,1285.87234169933,4732.16160200618,60.9522014654161,186.342432911427,15.9352160693898
3663,CAB,3,3663,97,,11,11,100,135359,271559,194239.5,195446,2292917,AuV,ACtx,AUD CTX,59.9737,839,888.5,666,2393.5,0,5980.5,66.5,6047,1352.5,931.5,406.5,2690.5,1168.5,1329,658,3155.5,67.5,628.5,38.5,734.5,300,6,AuV,2712931.09615385,3.5255891792,4.17140285344615,0.845180698931386,17.0109723372843,237.974408632142,252.014615100904,188.904596125157,678.893619858203,0,1696.31221790766,18.8620955590435,1715.1743134667,383.623823212125,264.21115809397,115.299877364679,763.134858670773,331.433964823192,376.958270646147,186.635471847377,895.027707316717,19.1457360937659,178.268076073065,10.9201605868146,208.333972753645,70.9596185476413,992.687127215279,1051.25448454205,787.997171305573,2831.9387830629,0,7076.00162611559,78.6813992369679,7154.68302535256,1600.24951079698,1102.1311787855,480.962237441014,3183.34292702349,1382.54458659244,1572.44480580346,778.531739818419,3733.52113221432,79.8645781728622,743.627961209539,45.5523890319288
3664,CAB,4,3664,97,,11,11,105,212756.166666667,364852,282190.416666667,253694.416666667,3406918,AuV,ACtx,AUD CTX,99.3148666666667,1375.41666666667,1533.91666666667,1314.16666666667,4223.5,0,10220.1666666667,321.416666666667,10541.5833333333,1514.25,1366.33333333333,711.916666666667,3592.5,1855.41666666667,1785.91666666667,1118.91666666667,4760.25,47.0833333333333,1015.41666666667,62.3333333333333,1124.83333333333,691,6,AuV,2712931.09615385,5.2384771168,4.17140285344615,1.25580705121115,18.9587287397248,262.56040372032,292.817288777942,250.868074321081,806.245766819344,0,1950.98049276386,61.3568904664814,2012.33738323034,289.063017025261,260.826439224379,135.901455860812,685.790912110452,354.190087175579,340.922872591953,213.595791623916,908.708751391448,8.98798110281617,193.838141128876,11.8991325042593,214.725254735952,79.0844951625995,1095.24521728092,1221.45887394667,1046.4718010615,3363.17589228909,0,8138.32559453295,255.944307970463,8394.26990250341,1205.79829404493,1088.01215283477,566.899720765276,2860.71016764498,1477.46954030655,1422.12664353513,890.994094664094,3790.59027850578,37.4924900190075,808.576975011692,49.636075281801
3858,CAB,2,3858,92,,11,11,102,119572.166666667,233220.416666667,159287.083333333,154421.25,1906500,AuV,ACtx,AUD CTX,64.4443916666667,658.25,745.25,634.75,2038.25,0,6026.83333333333,224.166666666667,6251,861.5,880.5,413.416666666667,2155.41666666667,832.75,914.166666666667,538.5,2285.41666666667,49.75,572.916666666667,36.0833333333333,658.75,391,6,AuV,2712931.09615385,2.9314344,4.17140285344615,0.702745455902978,21.9839105615553,224.548773801658,254.227077365265,216.532220540224,695.308071707148,0,2055.93320912565,76.4699584158072,2132.40316754146,293.883431264913,300.364899859263,141.028796914803,735.277128038979,284.075945891881,311.849607368552,183.698465160946,779.62401842138,16.9712138194189,195.439020114749,12.3091048304998,224.719338764668,91.703747246377,936.683395774072,1060.48355594474,903.243122624523,2900.41007434334,0,8576.12565504146,318.987002738607,8895.11265778006,1225.906183759,1252.943000348,588.287925868486,3067.13710997549,1184.99521128881,1300.85034202324,766.280301746051,3252.1258550581,70.7937697527689,815.254886181384,51.3462350133148
8004,SAA,1,8004,42,,10,10,95,2048,28058.5,19627.5,8871,567249,AuV,ACtx,AUD CTX,5.2757,0.5,1,1,2.5,0,639.5,78.5,718,12.5,267,26.5,306,44,54.5,39,137.5,9,28.5,4.5,42,49,6,AuV,2712931.09615385,0.8722020624,4.17140285344615,0.209090824608187,6.04871305335267,0.573261657538589,1.14652331507718,1.14652331507718,2.86630828769295,0,733.201659991856,90.0020802335585,823.203740225414,14.3315414384647,306.121725125607,30.3828678495452,350.836134413617,50.4470258633959,62.4855206717062,44.71440928801,157.646955823112,10.3187098356946,32.6759144796996,5.1593549178473,48.1539792332415,25.2316188904323,2.39130531402774,4.78261062805549,4.78261062805549,11.9565265701387,0,3058.47949664148,375.434934302356,3433.91443094384,59.7826328506936,1276.95703769081,126.73918164347,1463.47885218498,210.434867634441,260.652279229024,186.521814494164,657.608961357629,43.0434956524994,136.304402899581,21.5217478262497
8056,SAA,1,8056,40,,10,10,106,55326.5,48406.5,81881,59766,846464,AuV,ACtx,AUD CTX,1.937,381,381,381,1143,4,4,4,12,69.5,69.5,69.5,208.5,319,319,319,957,11.5,11.5,11.5,34.5,155,6,AuV,2712931.09615385,1.3015230464,4.17140285344615,0.312010873110652,1.48825639727066,292.733963531297,292.733963531297,292.733963531297,878.201890593891,3.07332245177215,3.07332245177215,3.07332245177215,9.21996735531644,53.398977599541,53.398977599541,53.398977599541,160.196932798623,245.097465528829,245.097465528829,245.097465528829,735.292396586486,8.83580204884492,8.83580204884492,8.83580204884492,26.5074061465348,6.20811698223433,1221.11129077505,1221.11129077505,1221.11129077505,3663.33387232516,12.8200660448825,12.8200660448825,12.8200660448825,38.4601981346474,222.748647529833,222.748647529833,222.748647529833,668.245942589498,1022.40026707938,1022.40026707938,1022.40026707938,3067.20080123813,36.8576898790371,36.8576898790371,36.8576898790371
8060,SAA,3,8060,40,,10,10,100,16860,120911,73420,48238,1164959,AuV,ACtx,AUD CTX,3.5751,93,93,93,279,762,762,762,2286,249,249,249,747,458,458,458,1374,31,31,31,93,110,6,AuV,2712931.09615385,1.7912409584,4.17140285344615,0.429409726495294,1.99587888119386,51.9193130125111,51.9193130125111,51.9193130125111,155.757939037533,425.403403392833,425.403403392833,425.403403392833,1276.2102101785,139.009773549627,139.009773549627,139.009773549627,417.02932064888,255.688659782044,255.688659782044,255.688659782044,767.065979346132,17.306437670837,17.306437670837,17.306437670837,51.9193130125111,8.32561486014496,216.576370449353,216.576370449353,216.576370449353,649.729111348059,1774.52897077857,1774.52897077857,1774.52897077857,5323.58691233571,579.865766041816,579.865766041816,579.865766041816,1739.59729812545,1066.58040500864,1066.58040500864,1066.58040500864,3199.74121502592,72.1921234831176,72.1921234831176,72.1921234831176
8061,SAA,4,8061,40,,10,10,96,194718.5,289063.5,146681.5,213094,2230312,AuV,ACtx,AUD CTX,7.9206605,1582.5,1582.5,1582.5,4747.5,121.5,121.5,121.5,364.5,105.5,105.5,105.5,316.5,908,908,908,2724,119.5,119.5,119.5,358.5,248,6,AuV,2712931.09615385,3.4293277312,4.17140285344615,0.822104182137887,2.30968315682922,461.460707182468,461.460707182468,461.460707182468,1384.3821215474,35.4296846272795,35.4296846272795,35.4296846272795,106.289053881839,30.7640471454979,30.7640471454979,30.7640471454979,92.2921414364936,264.77492709111,264.77492709111,264.77492709111,794.324781273329,34.8464799420568,34.8464799420568,34.8464799420568,104.53943982617,9.63461891095393,1924.93851069423,1924.93851069423,1924.93851069423,5774.81553208268,147.791487550931,147.791487550931,147.791487550931,443.374462652793,128.329234046282,128.329234046282,128.329234046282,384.987702138845,1104.48288638885,1104.48288638885,1104.48288638885,3313.44865916655,145.35870586285,145.35870586285,145.35870586285
8350,SAB,1,8350,32,,10,10,105,133460,163396,111666,116548.5,1647684,AuV,ACtx,AUD CTX,9.29555,1317.5,1317.5,1317.5,3952.5,102,102,102,306,171.5,171.5,171.5,514.5,381.5,381.5,381.5,1144.5,54,54,54,162,211,6,AuV,2712931.09615385,2.5334789184,4.17140285344615,0.607344581045918,3.66908519841584,520.035904159825,520.035904159825,520.035904159825,1560.10771247948,40.2608441930187,40.2608441930187,40.2608441930187,120.782532579056,67.6934782264972,67.6934782264972,67.6934782264972,203.080434679492,150.583451565065,150.583451565065,150.583451565065,451.750354695195,21.3145645727746,21.3145645727746,21.3145645727746,63.9436937183239,15.3052324662089,2169.27925450675,2169.27925450675,2169.27925450675,6507.83776352024,167.944200348909,167.944200348909,167.944200348909,503.832601046728,282.376768233705,282.376768233705,282.376768233705,847.130304701116,628.144239540283,628.144239540283,628.144239540283,1884.43271862085,88.9116354788343,88.9116354788343,88.9116354788343
8351,SAB,2,8351,32,,10,10,90,274787.5,383776,258500.5,110898.25,2244564,AuV,ACtx,AUD CTX,47.8714,1667.5,1800.5,1803.5,5271.5,1449,2043,1069,4561,448.25,571.25,184.25,1203.75,345.25,364.25,273.25,982.75,33,39,24,96,450.25,6,AuV,2712931.09615385,3.4512416064,4.17140285344615,0.827357540772836,13.8707762189778,483.159451053146,521.696306819303,522.565559205006,1527.42131707746,419.848902294458,591.960874663614,309.743600105435,1321.55337706351,129.880793963762,165.520141777577,53.3865840219143,348.787519763253,100.036462054632,105.541727164083,79.1744047977643,284.752594016479,9.56177624273092,11.3002810141365,6.95401908562248,27.8160763424899,57.8605954993572,2015.45271279257,2176.20546289836,2179.83146478045,6371.48964047138,1751.35890904734,2469.30728170028,1292.0653373165,5512.73152806411,541.785114548287,690.451191713796,222.696948924756,1454.93325518684,417.292383263349,440.257061849891,330.268338093295,1187.81778320653,39.8860207029414,47.1380244671125,29.0080150566846
8352,SAB,3,8352,32,,10,10,97,192916.5,72410,221193,84857.5,1269960,AuV,ACtx,AUD CTX,43.84065,726.5,1121.5,1390,3238,937.5,1306.5,575,2819,251.5,1259,135.5,1646,226,265.5,201,692.5,6,6.5,4,16.5,185.5,6,AuV,2712931.09615385,1.952690496,4.17140285344615,0.468113621389219,22.4514074758932,372.05076866416,574.335770209024,711.838359866734,1658.22489873992,480.106807464075,669.076846881934,294.465508577966,1443.64916292397,128.796652882362,644.751435303754,69.3914372388076,842.939525424924,115.73774771934,135.966247873826,102.934899520298,354.638895113463,3.07268356777008,3.32874053175092,2.04845571184672,8.44987981136771,93.6538652088232,1551.97363803251,2395.78587068611,2969.36456554053,6917.12407425915,2002.71890661456,2790.98906825806,1228.3342627236,6022.04223759622,537.2627253478,2689.51797698958,289.459639302692,3516.24034164008,482.788771087884,567.169994353244,429.382933578162,1479.34169901929,12.8174010023332,13.8855177525276,8.54493400155547
8358,CAA,1,8358,32,,10,10,115,98746.5,343570,225214.166666667,210776.5,4411982,AuV,ACtx,AUD CTX,97.2488833333333,705.833333333333,649.333333333333,286.666666666667,1641.83333333333,0,6857.33333333333,127,6984.33333333333,2278.66666666667,1725.83333333333,565,4569.5,1887.16666666667,1711.16666666667,744.5,4342.83333333333,101.5,169.666666666667,11,282.166666666667,895.5,6,AuV,2712931.09615385,6.7838635232,4.17140285344615,1.62627867926868,14.3353242589203,104.045921755275,95.7173343939912,42.257139414185,242.020395563451,0,1010.8300837542,18.7208954846564,1029.55097923886,335.89512213415,254.40272013598,83.2858736128414,673.583715882971,278.184645108614,252.24072695665,109.745721955328,640.171094020592,14.9619755251388,25.010330188163,1.6214948844978,41.5938005977996,59.7984125187359,434.017454899391,399.275561815354,176.271551930803,1009.56456864555,0,4216.57949572149,78.0923968437628,4294.67189256526,1401.15387092904,1061.21623269969,347.418930840362,2809.78903446909,1160.42022239098,1052.1976881823,457.793617717964,2670.41152829124,62.4124273987553,104.328162712534,6.76390838804245
8364,CAB,4,8364,32,,10,10,84,67843.3333333333,182857.5,77758,94343.5,1766435,AuV,ACtx,AUD CTX,41.1401833333333,326.833333333333,319.833333333333,187,833.666666666667,0,3561,162.5,3723.5,591.666666666667,498.5,218,1308.16666666667,1023.5,843.333333333333,470.166666666667,2337,34,211,30.6666666666667,275.666666666667,458.5,6,AuV,2712931.09615385,2.716070456,4.17140285344615,0.651116794858629,15.1469499778445,120.33315726819,117.755904537306,68.8494658107647,306.938527616261,0,1311.08528209697,59.8290812526698,1370.91436334964,217.839218919977,183.537212335113,80.2630136189663,481.639444874057,376.831167151431,310.497590911292,173.105475091058,860.434233153781,12.5180846928663,77.6857608880821,11.2908214876833,101.494667068632,63.1840303585868,501.958075592714,491.207316197051,287.198858141267,1280.36424993103,0,5469.06488685055,249.571200256449,5718.636087107,908.695139395275,765.607651248244,334.809364036343,2009.11215467986,1571.91460592292,1295.21053671552,722.092672741992,3589.21781538043,52.2179742075031,324.058604640681,47.0985649714734
8365,CAB,5,8365,32,,10,10,87,188478.5,189117,81076.5,95302.5,1833115,AuV,ACtx,AUD CTX,47.0733,1119,1359.5,1067,3545.5,0,2341.5,70.5,2412,304,405.5,75.5,785,483.5,596.5,377,1457,35.5,148,6.5,190,374,6,AuV,2712931.09615385,2.818597624,4.17140285344615,0.67569537707715,16.7009649050921,397.005940284579,482.332060604902,378.557049404509,1257.89505029399,0,830.732269147758,25.0124385970177,855.744707744776,107.855054375793,143.865870228237,26.786370412409,278.507295016438,171.539206548341,211.630065576185,133.754458880506,516.923731005033,12.5949158892784,52.5083817355833,2.30611136000873,67.4094089848704,69.6664526604053,1656.07171213817,2012.00133391585,1579.11395607813,5247.18700213214,0,3465.31895797276,104.336957735246,3569.655915708,449.906881581772,600.12250158358,111.736741971789,1161.76612513714,715.55913567364,882.794259419496,557.943731435289,2156.29712652842,52.5384680794503,219.033613401652,9.61971950750499
8487,CAB,1,8487,28,,10,10,102,125482,326028,125674,142258.5,3015690,AuV,ACtx,AUD CTX,59.66485,955.5,829,372,2156.5,0,4452.5,178,4630.5,702.5,904,237,1843.5,1196,1196.5,625.5,3018,39,172.5,31.5,243,412,6,AuV,2712931.09615385,4.636924944,4.17140285344615,1.11159844946869,12.8673314147998,206.063287963369,178.782277050374,80.2255814990824,465.071146512826,0,960.226886087807,38.3875094269803,998.614395514788,151.50126613738,194.956789449383,51.111459180867,397.56951476763,257.929557722856,258.037387805516,134.895433407731,650.862378936104,8.41074644748444,37.2013785177197,6.79329520758359,52.4054201727877,53.6748229799332,859.572987400893,745.772900633533,334.653219584649,1939.99910761908,0,4005.49317258239,160.129766360397,4165.62293894279,631.972813866172,813.243307807857,213.206486670865,1658.42260834489,1075.92809307323,1076.37789578772,562.703195833866,2715.00918469482,35.0846117306487,155.181936500946,28.3375710132163
8488,CAB,2,8488,28,,10,10,92,34686.8333333333,87746.5,80051.1666666667,83972.8333333333,1732208,AuV,ACtx,AUD CTX,30.3108333333333,251.5,270,64.3333333333333,585.833333333333,0,3070.16666666667,71.1666666666667,3141.33333333333,309.166666666667,1522.66666666667,105.5,1937.33333333333,761.666666666667,1124.33333333333,564.666666666667,2450.66666666667,11.8333333333333,88,14.6666666666667,114.5,195,6,AuV,2712931.09615385,2.6634430208,4.17140285344615,0.63850055110348,11.3803197953261,94.4266492791194,101.372545945774,24.1541992191783,219.953394444072,0,1152.70596843649,26.7198006906455,1179.42576912713,116.077822672476,571.691098617651,39.6103836936266,727.379304983754,285.970700600117,422.135305524811,212.006287447089,920.112293572016,4.44287084083332,33.039940900845,5.5066568168075,42.9894685584858,47.471898467353,393.891594244278,422.865727419304,100.756895545587,917.51421720917,0,4808.40096592037,111.459052844471,4919.86001876485,484.207360717784,2384.75388006344,165.230867565691,3034.19210834691,1192.89899648532,1760.89641800656,884.363632405311,3838.15904689719,18.5330041029448,137.822903751477,22.9704839585795
8489,CAB,3,8489,28,,10,10,97,458856.266666667,394774.833333333,182147.633333333,187734.4,3658227,AuV,ACtx,AUD CTX,146.906593333333,1842.6,3726.76666666667,3711.2,9280.56666666667,0,7732.86666666667,265.7,7998.56666666667,1538.46666666667,1289.06666666667,252,3079.53333333333,1590.9,1635.9,881.9,4108.7,88.4333333333333,322.3,63.9666666666667,474.7,712.8,6,AuV,2712931.09615385,5.6248898352,4.17140285344615,1.34844080824106,26.117239206003,327.579748934671,662.549272226619,659.781810618882,1649.91083178017,0,1374.75877630085,47.2364806751016,1421.99525697596,273.510541849032,229.171895705373,44.8008774186135,547.483314973019,282.832205893937,290.832362575832,156.785292839187,730.449861308957,15.7217893904208,57.2988999683298,11.3720745722644,84.3927639310151,108.945526148057,1366.46709943726,2763.75992471479,2752.21572746747,6882.44275161953,0,5734.67268226153,197.042390274873,5931.7150725364,1140.92265471666,955.968299675057,186.882507900895,2283.77346229261,1179.80707071244,1213.17894712331,654.014617927777,3047.00063576353,65.5819171244809,239.016794827217,47.4375043203463
8492,CAB,4,8492,28,,10,10,103,94801.25,233811.083333333,113900.333333333,125158.5,3480856,AuV,ACtx,AUD CTX,64.1066333333333,506.083333333333,434.333333333333,182.833333333333,1123.25,2.25,4476.58333333333,136.416666666667,4615.25,1048.33333333333,574.666666666667,94.4166666666667,1717.41666666667,1062.75,952.666666666667,341.333333333333,2356.75,71.5,103.083333333333,11.6666666666667,186.25,581,6,AuV,2712931.09615385,5.3521641856,4.17140285344615,1.28306096860877,11.9777030581035,94.5567654099534,81.1509733766964,34.1606361451404,209.86837493179,0.420390690938373,836.40620468587,25.4881318913377,862.314727268146,195.870921926101,107.370896470779,17.6408389938214,320.882657390701,198.564536353225,177.996532548425,63.7748248179103,440.335893719561,13.3590819564861,19.2601216552136,2.17980358264342,34.7990071943431,49.9638247143038,394.434361043718,338.513401903484,142.497775091375,875.445538038577,1.75361892774253,3488.9872288667,106.321266100538,3597.06211389498,817.056522629668,447.887263915277,73.5870461160106,1338.53083266096,828.292673537055,742.495243776023,266.030486223459,1836.81840353654,55.7261125927071,80.3417264302781,9.0928388845909
9204,CAB,4,9204,10,,10,10,96,31689,36466,13046,15444,600580,AuV,ACtx,AUD CTX,8.2237,268,267,166,701,0,496,59,555,127,92,8,227,243,184,19,446,15,40,19,74,73,6,AuV,2712931.09615385,0.923451808,4.17140285344615,0.221376798272337,8.90539162818987,290.215469479053,289.13257593622,179.76032811016,759.108373525433,0,537.115197244814,63.8907190271049,601.005916271919,137.5274799397,99.6262059405703,8.66314834265829,245.816834222929,263.143130908246,199.252411881141,20.5749773138134,482.9705201032,16.2434031424843,43.3157417132915,20.5749773138134,80.1341221695892,37.1479760488867,1210.60563749914,1206.08845228459,749.852745615136,3166.54683539886,0,2240.52386641631,266.513927658392,2507.0377940747,573.682522247725,415.581039738509,36.1374817163921,1025.40104370263,1097.67600713541,831.162079477018,85.8265190764313,2014.66460568886,67.7577782182352,180.687408581961,85.8265190764313
9221,CAA,3,9221,10,,10,10,96,62425.75,136629.75,93216.0833333333,82680.9166666667,3131602,AuV,ACtx,AUD CTX,27.1143,307.666666666667,283.666666666667,141.5,732.833333333333,156.083333333333,1797.66666666667,191.166666666667,2144.91666666667,539.25,484.916666666667,239.166666666667,1263.33333333333,524.166666666667,556.5,333.083333333333,1413.75,38.3333333333333,70.25,20.75,129.333333333333,414.25,6,AuV,2712931.09615385,4.8151512352,4.17140285344615,1.15432419365155,5.63103808698416,63.8955354958623,58.9112683715913,29.3864082535141,152.193212120968,32.4150427908315,373.33545279435,39.7010721634637,445.451567748646,111.990251948463,100.706424986572,49.6696064120056,262.36628334704,108.857778512723,115.572693944033,69.1740128323298,293.604485289086,7.96098221237721,14.5893652283348,4.30931428452592,26.8596617252379,23.4893283439097,266.53401908991,245.742632985388,122.582547241242,634.859199316541,135.216201992254,1557.33257307896,165.609165707544,1858.15794077876,467.156456535972,420.087068549346,207.191937916588,1094.43546300191,454.089647907783,482.100265298597,288.552674513101,1224.74258771948,33.2084639169444,60.8581197434437,17.9758859028677
9222,CAA,4,9222,10,,10,10,110,62527.5,193791,96180.5,82727.6666666667,2818079,AuV,ACtx,AUD CTX,47.9551166666667,371.166666666667,414.333333333333,236.833333333333,1022.33333333333,0,2814.16666666667,414.666666666667,3228.83333333333,655.833333333333,741,205.666666666667,1602.5,609,650.5,327,1586.5,47.3333333333333,76.5,50.6666666666667,174.5,325.5,6,AuV,2712931.09615385,4.3330782704,4.17140285344615,1.03875804438794,11.0672168084884,85.6588880939838,95.6210129329339,54.6570633055909,235.936964332509,0,649.461304655104,95.6979405378679,745.159245192972,151.355062707601,171.010065768232,47.4643322442641,369.829460720096,140.546734214377,150.124221028657,75.4659804402318,366.136935683266,10.9237199006248,17.6548853323478,11.6929959499646,40.2716011829372,46.1658197746357,357.317730218269,398.873766197852,227.996629833929,984.18812625005,0,2709.16473944116,399.194662228582,3108.35940166975,631.362940462006,713.351876313616,197.992850960639,1542.70766773626,586.277048144389,626.228603970321,314.799006146495,1527.3046582612,45.5672363637128,73.6456390526203,48.7761966710165
9224,CAA,1,9224,10,,10,10,106,162723.583333333,167386,100368,88439.3333333333,2634747,AuV,ACtx,AUD CTX,70.1914833333333,1350.25,1523.83333333333,868.333333333333,3742.41666666667,3476.33333333333,2691.91666666667,346.916666666667,6515.16666666667,1036.5,810.083333333333,237.666666666667,2084.25,541.583333333333,1310.91666666667,449.666666666667,2302.16666666667,70.5,136.416666666667,6.83333333333333,213.75,399,6,AuV,2712931.09615385,4.0511869872,4.17140285344615,0.971180950277473,17.3261524474452,333.297377846593,376.144902259014,214.340472576776,923.782752682383,858.102414012744,664.47603509094,85.6333385160383,1608.21178761972,255.850940298459,199.961970625608,58.6659335689986,514.478844493066,133.68509897087,323.588289261542,110.996275434192,568.269663666604,17.402307082529,33.6732585036643,1.68674844062338,52.7623140268167,72.2743617585159,1390.3176329954,1569.05191859248,894.10045891576,3853.47001050364,3579.49085836179,2771.79722882493,357.211152635922,6708.49923982265,1067.25734241787,834.121934848379,244.719242689803,2146.09851995605,557.654403310319,1349.81711316735,463.010180068085,2370.48169654576,72.5920334206078,140.464726607015,7.03610725826222
