MouseID,GROUP,CODE,ID,AGE,DOB,SUBEXPT,EXPT,DELTAT,Ch2TotalCoronalCount,Ch3TotalCoronalCount,Ch4TotalCoronalCount,ROIAreapx,SubROI_SubroiAGGR,MajorROI,System,nonzeropixels,Ch1m05sd,Ch1m05sdm05sd,Ch1m05sd1,Ch1Total,Ch2m05sd,Ch2m05sdm05sd,Ch2m05sd1,Ch2Total,Ch3m05sd,Ch3m05sdm05sd,Ch3m05sd1,Ch3Total,Ch4m05sd,Ch4m05sdm05sd,Ch4m05sd1,Ch4Total,OLm05sd,OLm05sdm05sd,OLm05sd1,PopMeans_subroiIndex,SubROI_SubroiAreaPX_PopMean,ROIAreapx_PopMean,Sample_roiAreaMM2,Pop_roiAreaMM2,areaNormFactor,Ch1m05sdperMM2,Ch1m05sdm05sdperMM2,Ch1m05sd1perMM2,Ch1TotalperMM2,Ch2m05sdperMM2,Ch2m05sdm05sdperMM2,Ch2m05sd1perMM2,Ch2TotalperMM2,Ch3m05sdperMM2,Ch3m05sdm05sdperMM2,Ch3m05sd1perMM2,Ch3TotalperMM2,Ch4m05sdperMM2,Ch4m05sdm05sdperMM2,Ch4m05sd1perMM2,Ch4TotalperMM2,OLm05sdperMM2,OLm05sdm05sdperMM2,SubROI_SubroiAGGR_COUNTnormd,MajorROI_COUNTnormd,System_COUNTnormd,nonzeropixels_COUNTnormd,Ch1m05sd_COUNTnormd,Ch1m05sdm05sd_COUNTnormd,Ch1m05sd1_COUNTnormd,Ch1Total_COUNTnormd,Ch2m05sd_COUNTnormd,Ch2m05sdm05sd_COUNTnormd,Ch2m05sd1_COUNTnormd,Ch2Total_COUNTnormd,Ch3m05sd_COUNTnormd,Ch3m05sdm05sd_COUNTnormd,Ch3m05sd1_COUNTnormd,Ch3Total_COUNTnormd,Ch4m05sd_COUNTnormd,Ch4m05sdm05sd_COUNTnormd,Ch4m05sd1_COUNTnormd,Ch4Total_COUNTnormd
3431,SAB,3,3431,103,,11,11,107,627636.45,343536.2,236891.55,4812011,ENT,ENT,TEMP ASSOC CTX,104.72373,2454.25,3153,2419.05,8026.3,0,6087.9,98.25,6186.15,5867.6,5691.2,1096.05,12654.85,1792.2,2075.4,1652.85,5520.45,133.55,1404.9,42.1,18,ENT,2630727.39215686,7.3989481136,4.04500643818039,1.8291560784087,331.70255586586,426.141655758401,326.945122855173,1084.78933447943,0,822.806148459108,13.2789145823859,836.085063041494,793.031645838247,769.190419046055,148.135921913731,1710.35798679803,242.223620504347,280.499331544873,223.389862264597,746.112814313817,18.0498630277623,189.878341952102,29.9287927552747,16.3620770849208,7.3989481136,1341.73897403829,1723.74574111958,1322.49512688085,4387.97984203873,0,3328.2561678915,53.7132949777986,3381.9694628693,3207.8181130965,3111.38019722796,599.210757866831,6918.4090681913,979.796104419447,1134.62160200431,903.613431084524,3018.03113750828,73.0118121555726
3433,SAB,4,3433,103,,11,11,86,392673.833333333,334270.25,240589.083333333,3486915,ENT,ENT,TEMP ASSOC CTX,94.82301,1708.41666666667,2180.05,1375.78333333333,5264.25,0,1234.4,22.9,1257.3,3901.35,4829.08333333333,796.216666666667,9526.65,1835.83333333333,1984.15,1349.05,5169.03333333333,28.6666666666667,335.683333333333,10.4333333333333,18,ENT,2630727.39215686,5.361480504,4.04500643818039,1.32545660580254,318.646438309732,406.613434176166,256.605117244558,981.864989730456,0,230.234913486874,4.27120829459609,234.50612178147,727.662815725871,900.699597756727,148.506865980887,1776.86927946349,342.411640210887,370.075019114534,251.618932306762,964.105591632183,5.34678185349728,62.610193785633,21.6872231568586,16.3620770849208,5.361480504,1288.92689446612,1644.75395909323,1037.96935132427,3971.65020488362,0,931.30170734831,17.2770650504507,948.57877239876,2943.40077443562,3643.33567179245,600.711229006681,7187.44767523475,1385.05728916095,1496.95583492802,1017.80020114893,3899.8133252379,21.6277670209426
3507,SAA,4,3507,101,,11,11,98,334698.25,320219.2,243079.3,3659026,ENT,ENT,TEMP ASSOC CTX,100.069035,2095.65,4349.85,2459.7,8905.2,0,1524.35,38.1,1562.45,4361.85,4782.75,579.75,9724.35,1409,1630.7,1290.1,4329.8,0,428.3,7.5,18,ENT,2630727.39215686,5.6261183776,4.04500643818039,1.39087995620864,372.485941345224,773.152946322393,437.193076098989,1582.83196376661,0,270.941686202177,6.77198690871712,277.713673110894,775.285855584981,850.097647970257,103.046178748786,1728.42968230402,250.439095915549,289.844594541864,229.305519972072,769.589210429485,0,76.1270864305392,22.757685059357,16.3620770849208,5.6261183776,1506.70803087311,3127.40864557222,1768.4488075483,6402.56548399364,0,1095.96086505926,27.3927306450341,1123.35359570429,3136.03627727144,3438.6504591217,416.822456468727,6991.50919286187,1013.02775535047,1172.42325099362,927.542304597335,3112.99331094143,0
3508,SAA,5,3508,101,,11,11,104,174605,212007,138032.5,2747170,ENT,ENT,TEMP ASSOC CTX,69.5381,1505,2716,1307.5,5528.5,0,869.5,12,881.5,3475.5,2869,515.5,6860,2260,1449,760,4469,0,235,4.5,18,ENT,2630727.39215686,4.224048592,4.04500643818039,1.04426251393067,356.293249762881,642.985027479059,309.537158847154,1308.81543608909,0,205.845169879618,2.84087641006948,208.686046289687,822.788830266373,679.206201707445,122.039315782568,1624.03434775639,535.031723896419,343.03582651589,179.922172637734,1057.98972305004,0,55.633829697194,17.0863037498268,16.3620770849208,4.224048592,1441.20848917107,2600.87857580639,1252.0798003928,5294.16686537026,0,832.64503743139,11.4913633688058,844.136400800196,3328.18611569039,2747.39345875866,493.649818051618,6569.22939250068,2164.20676779177,1387.58212678331,727.786346691037,4279.57524126611,0
3531,SAB,3,3531,101,,11,11,95,601326.966666667,522793.233333333,374662.133333333,5106975,ENT,ENT,TEMP ASSOC CTX,146.207996666667,2497.8,3178.2,2684.86666666667,8360.86666666667,0,4849.2,127.366666666667,4976.56666666667,6581.13333333333,6052.96666666667,910.866666666667,13544.9666666667,2249.3,2675.1,1954.36666666667,6878.76666666667,0,1182.86666666667,44.9333333333333,18,ENT,2630727.39215686,7.85248476,4.04500643818039,1.94127868027136,318.090397669234,404.738130303611,341.913005720583,1064.74153369343,0,617.537015124369,16.2199189886319,633.756934113002,838.095651819302,770.83456404781,115.997253672692,1724.9274695398,286.444363630959,340.669238051473,248.885126988348,875.998728670779,0,150.635971010362,31.7633514099134,16.3620770849208,7.85248476,1286.67770649541,1637.1683428552,1383.04030943737,4306.88635878798,0,2497.94120199278,65.6096767357805,2563.55087872856,3390.10230742007,3118.03077434536,469.209637917283,6977.34271968271,1158.66929506771,1378.00926120821,1006.74194103521,3543.42049731114,0
3539,CAA,1,3539,100,,11,11,92,227182.75,339938.533333333,232956.25,4624106,ENT,ENT,TEMP ASSOC CTX,94.374735,2286.61666666667,4050.83333333333,2522.06666666667,8859.51666666667,0,1368.15,55.9833333333333,1424.13333333333,5827.73333333333,5499.25,969.583333333333,12296.5666666667,2009.3,2194.1,1886.45,6089.85,0,744.216666666667,22.7333333333333,18,ENT,2630727.39215686,7.1100253856,4.04500643818039,1.7577290652715,321.6045713842,569.735424790117,354.719783669779,1246.0597798441,0,192.425473300127,7.87385843188646,200.299331732014,819.65014430698,773.450121730603,136.368477009525,1729.46874304711,282.600960056972,308.592428438263,265.322540735318,856.515929230553,0,104.671450002687,28.760098460378,16.3620770849208,7.1100253856,1300.89256179733,2304.58346133547,1434.84380869421,5040.31983182701,0,778.362278368924,31.8498080503017,810.212086419226,3315.49011077722,3128.6107220117,551.611367468384,6995.71220025731,1143.12270286641,1248.2583598065,1073.23138546874,3464.61244814165,0
3540,CAA,2,3540,100,,11,11,96,258998.5,111536.333333333,92588.8333333333,666764,ENT,ENT,TEMP ASSOC CTX,47.6677833333333,426.5,434.666666666667,366.333333333333,1227.5,0,1445.16666666667,12.8333333333333,1458,265.5,290.166666666667,217.833333333333,773.5,266,284.166666666667,198.666666666667,748.833333333333,33.8333333333333,162.166666666667,2.33333333333333,18,ENT,2630727.39215686,1.0252163264,4.04500643818039,0.25345233488953,416.009762054449,423.975560546308,357.322960920546,1197.3082835213,0,1409.62119842678,12.5176833443504,1422.13888177113,258.969734643508,283.029697435246,212.475482221635,754.47491430039,259.457436591989,277.177274053472,193.78024086319,730.414951508651,33.00116518056,158.177998624064,4.14700664081565,16.3620770849208,1.0252163264,1682.76216585614,1714.98387204096,1445.37367743329,4843.11971533039,0,5701.92682303188,50.6341097190006,5752.56093275088,1047.53424392686,1144.85694832182,859.464693541998,3051.85588579067,1049.50700144838,1121.18385806359,783.84232188375,2954.53318139571,133.48992562282
3541,CAA,3,3541,100,,11,11,101,374761.1,304506.55,245463.55,4159730,ENT,ENT,TEMP ASSOC CTX,76.249575,2012.5,2080.85,1667.9,5761.25,0,2036.7,34.05,2070.75,1772.1,2684.65,1883.6,6340.35,1678.3,1922.5,1622.05,5222.85,0,990.6,12.6,18,ENT,2630727.39215686,6.396000848,4.04500643818039,1.58120906499155,314.649739396032,325.336104458253,260.772323149636,900.75816700392,0,318.433353653614,5.32363906903597,323.75699272265,277.063753134762,419.738843661892,294.496521305027,991.299118101681,262.398339194216,300.578446702545,253.603781260787,816.580567157548,0,154.878028246315,25.8718646087672,16.3620770849208,6.396000848,1272.76022162873,1315.98663710616,1054.82572603953,3643.57258477443,0,1288.06496566024,21.5341543087992,1309.59911996904,1120.72466521653,1697.84632496675,1191.24032470056,4009.81131488384,1061.40297140845,1215.84175209006,1025.82892794678,3303.07365144528,0
3542,CAA,4,3542,100,,11,11,100,493609.416666667,243596.666666667,191675.5,3209463,ENT,ENT,TEMP ASSOC CTX,85.8363083333333,906.666666666667,751.166666666667,439.916666666667,2097.75,0,6021.08333333333,108.666666666667,6129.75,1382.91666666667,1794.91666666667,1055.33333333333,4233.16666666667,1324.33333333333,1509.58333333333,1297.33333333333,4131.25,6.83333333333333,1317.33333333333,26.0833333333333,18,ENT,2630727.39215686,4.9348703088,4.04500643818039,1.2199907179925,183.726543947847,152.216090730321,89.1445244026363,425.087159080804,0,1220.1097407963,22.0201666643375,1242.12990746064,280.233639413099,363.721142471753,213.852293433413,857.807075318264,268.362337906175,305.901318346989,262.891069501845,837.154725755009,1.38470373195987,266.94386091246,19.9615821706813,16.3620770849208,4.9348703088,743.175053133672,615.715066998798,360.590175137193,1719.48029526966,0,4935.35175680765,89.0717159270504,5024.4234727347,1133.54687562071,1471.25436300057,865.033903757797,3469.83514237907,1085.52738459562,1237.37280216144,1063.39606867509,3386.29625543215,5.6011355107501
3595,SAA,1,3595,98,,11,11,93,495467.9,328444.5,263288.816666667,3927313,ENT,ENT,TEMP ASSOC CTX,111.5589,2629.23333333333,2936.5,1876.26666666667,7442,37.5,6552.11666666667,150.4,6740.01666666667,3739.56666666667,5008.7,865.583333333333,9613.85,1981.41666666667,2153.71666666667,1432.71666666667,5567.85,82.35,1508.45,55.3833333333333,18,ENT,2630727.39215686,6.0386364688,4.04500643818039,1.49286201668357,435.401824057115,486.285275686341,310.710319516803,1232.39741926026,6.21001118278147,1085.03247389037,24.9062848504089,1116.14876992356,619.273355166849,829.442213631935,143.340858123447,1592.05642692223,328.123190873322,356.656122254476,237.258307246864,922.037620374662,13.6371845573881,249.799769831112,24.4263233941269,16.3620770849208,6.0386364688,1761.20318150651,1967.02707094358,1256.82524285455,4985.05549530464,25.1195352155233,4388.96334252134,100.746082571059,4514.82896030792,2504.96470864348,3355.09909423977,579.814693963645,6439.87849684689,1327.26041959888,1442.67631073581,959.711380325345,3729.64811066003,55.1624993332891
3596,CAB,2,3596,98,,11,11,109,250005.5,125263,77617,1997583,ENT,ENT,TEMP ASSOC CTX,36.28085,850,1346,483,2679,0,1231.5,20,1251.5,2450.5,1279.5,250.5,3980.5,886,850,534.5,2270.5,28.5,230,9,18,ENT,2630727.39215686,3.0714836208,4.04500643818039,0.759327251449735,276.739226035205,438.224703815748,157.252995500005,872.216925350957,0,400.946302191005,6.51151120082835,407.457813391834,797.822909881493,416.573929072993,81.556677790375,1295.95351674486,288.459946196696,276.739226035205,174.020136842138,739.219309074038,9.27890346118039,74.882378809526,12.4241710209016,16.3620770849208,3.0714836208,1119.41195100946,1772.62174830439,636.08937922067,3528.12307853453,0,1621.83037372724,26.3391047296344,1648.16947845687,3227.19880699845,1685.04422507836,329.897286738671,5242.14031881548,1166.8223395228,1119.41195100946,703.912573899479,2990.14686443174,37.533224239729
3597,SAB,3,3597,98,,11,11,93,253588.916666667,244204.583333333,256231.5,2471042,ENT,ENT,TEMP ASSOC CTX,67.5059833333333,1448.5,2056.41666666667,1404.66666666667,4909.58333333333,0,1632.33333333333,46.0833333333333,1678.41666666667,3062.16666666667,4198.08333333333,345.583333333333,7605.83333333333,1336.91666666667,1698.75,1855.91666666667,4891.58333333333,91.1666666666667,725,36.8333333333333,18,ENT,2630727.39215686,3.7994741792,4.04500643818039,0.939299908978429,381.23696376981,541.237173797469,369.700279674602,1292.17441724188,0,429.620851819298,12.1288713016169,441.749723120915,805.944855061872,1104.91166285995,90.9555683323785,2001.8120862542,351.86886490387,447.101340838085,488.466713848662,1287.43691959062,23.9945482892747,190.815877620374,15.3688975165642,16.3620770849208,3.7994741792,1542.10597292123,2189.30785259332,1495.44001148085,5226.8538369954,0,1737.81911158561,49.0613625029018,1786.88047408851,3260.05212754363,4469.37478988912,367.915859492828,8097.34277692558,1423.31182393138,1808.52780220914,1975.85100235466,5207.69062849518,97.0581023113464
3602,CAA,1,3602,98,,11,11,109,413140.75,331831,396486.25,4051949,ENT,ENT,TEMP ASSOC CTX,147.183225,2767.5,3590.25,2359.75,8717.5,0,11759.5,134.5,11894,1138.5,3786,2149.25,7073.75,1984.25,3073,3143.75,8201,262.5,2929.5,142.5,18,ENT,2630727.39215686,6.2302767824,4.04500643818039,1.54023902745693,444.201774119884,576.258507509995,378.755243533657,1399.21552516354,0,1887.47633704165,21.58812596897,1909.06446301062,182.736664800538,607.677657386768,344.968622593373,1135.38294478068,318.4850479846,493.23651377431,504.592349553526,1316.31391131244,42.132959604867,470.203829190316,25.2015096964538,16.3620770849208,6.2302767824,1796.79903616608,2330.96937293415,1532.06739858822,5659.83580768846,0,7634.85393524662,87.3241085327328,7722.17804377936,739.170985609786,2458.06003646785,1395.40029936042,4592.63132143806,1288.2740695619,1995.14487376273,2041.07930260058,5324.49824592522,170.428092861281
3603,SAB,4,3603,98,,11,11,98,209550.466666667,183377.2,106637.633333333,1611447,ENT,ENT,TEMP ASSOC CTX,56.6178966666667,872.166666666667,1440.2,1109.1,3421.46666666667,0,4130.86666666667,133.166666666667,4264.03333333333,2166.96666666667,3375.5,590.533333333333,6133,836.166666666667,1065,1088.26666666667,2989.43333333333,62.3333333333333,909.4,41.8333333333333,18,ENT,2630727.39215686,2.4777609072,4.04500643818039,0.612548075032137,351.997912362037,581.25059436324,447.621881827711,1380.87038855299,0,1667.17727068136,53.7447605536533,1720.92203123501,874.566492824142,1362.31869273234,238.333461318779,2475.21864687526,337.468665453915,429.823554365262,439.213752829955,1206.50597264913,25.1571219612845,367.024920506826,10.0225588218957,16.3620770849208,2.4777609072,1423.8338217305,2351.16239639548,1810.63339386351,5585.62961198949,0,6743.74279349412,217.397902457991,6961.14069595211,3537.6270940905,5510.58788295581,964.060385468278,10012.2753625146,1365.06292444523,1738.63904468906,1776.62245793454,4880.32442706884,101.760720299485
3604,SAB,5,3604,98,,11,11,102,191505.5,139605.5,91561,1672005,ENT,ENT,TEMP ASSOC CTX,55.48885,1017.5,1235,832,3084.5,4634.5,3009.5,254,7898,1855,2259,585,4699,807,896,778.5,2481.5,841,479,33.5,18,ENT,2630727.39215686,2.570874888,4.04500643818039,0.635567563931118,395.779664249457,480.381214101306,323.625238973512,1199.78611732427,1802.69371396964,1170.6131690995,98.7990513212404,3072.10593439038,721.544252759452,878.689200530244,227.54899615325,1827.78244944295,313.900922898586,348.51948812532,302.815202573172,965.235613597078,327.125992760485,186.317895995567,10.3992054737163,16.3620770849208,2.570874888,1600.93128998993,1943.1451038207,1309.06617520552,4853.14256901615,7291.90767907451,4735.13780562623,399.642798680532,12426.6882833813,2918.65114784404,3554.30347330442,920.437154441383,7393.39177558984,1269.73125407555,1409.76357329825,1224.88944398738,3904.38427136118,1323.22674681231
3607,CAA,2,3607,98,,11,11,91,305945.666666667,345435,343625.666666667,3112110,ENT,ENT,TEMP ASSOC CTX,95.5383666666667,1525.33333333333,1909.83333333333,1248.5,4683.66666666667,0,789.666666666667,40.5,830.166666666667,1904.66666666667,2437.5,1617.83333333333,5960,1319.66666666667,1883.66666666667,2034.33333333333,5237.66666666667,0,370.666666666667,15.3333333333333,18,ENT,2630727.39215686,4.785180336,4.04500643818039,1.18298460314752,318.761932932371,399.114181541963,260.909707123732,978.785821598066,0,165.023387044753,8.46363086785033,173.487017912603,398.03445908557,509.385191120622,338.092447877461,1245.51209808365,275.782013216621,393.645909746685,425.132009765354,1094.55993272866,0,77.4613788069923,19.3560852669742,16.3620770849208,4.785180336,1289.39407095827,1614.41943390634,1055.38144509926,3959.19494996386,0,667.520663046359,34.2354413508369,701.756104397195,1610.05194961878,2060.46637759666,1367.5861283645,5038.10445557995,1115.54001899558,1592.30023928872,1719.66171657743,4427.50197486173,0
3608,CAB,3,3608,98,,11,11,109,203401.333333333,125061.333333333,67057.8333333333,467553,ENT,ENT,TEMP ASSOC CTX,53.4238,231.166666666667,640.333333333333,393.666666666667,1265.16666666667,70,1528.66666666667,45.6666666666667,1644.33333333333,641.5,631.666666666667,153.666666666667,1426.83333333333,201.333333333333,223.833333333333,201.166666666667,626.333333333333,123.666666666667,150,5.66666666666667,18,ENT,2630727.39215686,0.7189094928,4.04500643818039,0.177727651064851,321.551835080549,890.700901499257,547.588633352744,1759.84136993255,97.3696977172535,2126.36873205393,63.5221361298273,2287.26056590101,892.323729794544,878.645605591406,213.749669750733,1984.71900513668,280.05379724391,311.351200081599,279.821964630297,871.226961955806,172.019799300481,208.649352251257,2.907993526845,16.3620770849208,0.7189094928,1300.67924310954,3602.89088105757,2214.99954738625,7118.56967155336,393.861054149969,8601.17521110361,256.947449612123,9251.9837148657,3609.45523196007,3554.12713149615,864.618790300646,8028.20115375686,1132.81941288848,1259.41760886526,1131.88164847384,3524.11867022758,695.821195664945
3661,CAA,1,3661,97,,11,11,96,172741.55,374504.5,337787.05,4930214,ENT,ENT,TEMP ASSOC CTX,74.43243,2199.65,3401,3323.4,8924.05,0,1436.25,37.05,1473.3,3044.15,3233,1632,7909.15,2191.05,2253.95,1759.65,6204.65,24.25,399.3,16,18,ENT,2630727.39215686,7.5806970464,4.04500643818039,1.87408775789492,290.164609736593,448.639482515015,438.402956833402,1177.20704908501,0,189.46146920382,4.88741335700715,194.348882560827,401.565974918578,426.477932070286,215.283632891651,1043.32753988052,289.030149416208,297.327539433907,232.122453809923,818.480142660038,3.198914275504,52.6732565034536,30.6639683585831,16.3620770849208,7.5806970464,1173.71771451662,1814.74959519516,1773.34278290843,4761.81009262021,0,766.372862716566,19.7696184951428,786.142481211709,1624.33695389983,1725.10598096617,870.823681081592,4220.26661594759,1169.1288152168,1202.69181125849,938.936820107367,3310.75744658266,12.9396288396009
3662,CAB,2,3662,97,,11,11,95,129493.933333333,386449.066666667,334338.7,3129205,ENT,ENT,TEMP ASSOC CTX,102.89254,1480.73333333333,2578.4,1958.33333333333,6017.46666666667,21,356.3,27.0666666666667,404.366666666667,2129.7,2563.76666666667,1089.5,5782.96666666667,1432.76666666667,1656.03333333333,1571,4659.8,15.8333333333333,132.433333333333,8.33333333333333,18,ENT,2630727.39215686,4.811465608,4.04500643818039,1.18948280590732,307.750996052289,535.886611288026,407.01388992103,1250.65149726135,4.36457447915317,74.0522803296322,5.62545155090853,84.0423063596939,442.63020325012,532.845264944616,226.438280716066,1201.9137489108,297.781753710224,344.18480110922,326.511738416649,968.478293236093,3.29075059936152,27.5245308026596,19.4624093614435,16.3620770849208,4.811465608,1244.85476038794,2167.66479279474,1646.37380515941,5058.89335834209,17.6547318680924,299.541950695301,22.7549877410969,339.951670304491,1790.44202187983,2155.36252725491,915.944303346985,4861.74885248172,1204.5291109305,1392.22973641063,1320.74208403682,3917.50093137795,13.3111073608633
3663,CAB,3,3663,97,,11,11,100,286949.166666667,192906.5,175949.166666667,3716659,ENT,ENT,TEMP ASSOC CTX,67.35605,1741.16666666667,2170.16666666667,1532.16666666667,5443.5,0,5637.5,32,5669.5,2056.33333333333,2147.16666666667,1527.83333333333,5731.33333333333,1582.33333333333,1828.5,1497.5,4908.33333333333,115,996.5,29.3333333333333,18,ENT,2630727.39215686,5.7147348784,4.04500643818039,1.41278758531982,304.680217668148,379.749316957686,268.108092373244,952.537626999078,0,986.484958612529,5.59955985376513,992.084518466294,359.830049352887,375.724633312793,267.349818643047,1002.90450130873,276.88656901899,319.962349769048,262.041902531665,858.890821319704,20.1234182244684,174.373793571155,23.116139375622,16.3620770849208,5.7147348784,1232.43344205386,1536.08843198845,1084.49895977804,3853.02083382034,0,3990.3380087558,22.6502556594564,4012.98826441525,1455.51486628319,1519.80856073321,1081.43173765748,4056.75516467389,1120.0079543275,1294.24976479113,1059.96118281362,3474.21890193225,81.3993562761715
3664,CAB,4,3664,97,,11,11,105,400113.5,315037.016666667,275316.416666667,4586402,ENT,ENT,TEMP ASSOC CTX,82.7964966666667,2259.48333333333,2708.08333333333,2340.33333333333,7307.9,0,2754.56666666667,68.8833333333333,2823.45,2473.51666666667,2829.88333333333,1507.81666666667,6811.21666666667,1976.95,2046.51666666667,1841.18333333333,5864.65,76.7333333333333,781.966666666667,27.45,18,ENT,2630727.39215686,7.0520517152,4.04500643818039,1.74339690751452,320.40084568059,384.013538570105,331.865594276482,1036.27997852718,0,390.605000914765,9.76784290802379,400.372843822789,350.751351033806,401.285107883398,213.812480049844,965.848938967047,280.336855122443,290.201596544677,261.084774713839,831.623226380959,10.8809941322385,110.884987553511,28.5255945903651,16.3620770849208,7.0520517152,1296.02348357643,1553.33723586451,1342.39846545893,4191.75918489987,0,1579.99974348568,39.5109874500909,1619.51073093577,1418.79147313221,1623.20084493426,864.872858364935,3906.86517643141,1133.96438382953,1173.86732639345,1056.08959462836,3363.92130485133,44.0136913187076
3858,CAB,2,3858,92,,11,11,102,288076.416666667,189770.083333333,177844.25,1970721,ENT,ENT,TEMP ASSOC CTX,57.8838333333333,981.416666666667,1448.83333333333,1337,3767.25,0,1708.5,27.0833333333333,1735.58333333333,1138.58333333333,1283.66666666667,979.833333333333,3402.08333333333,698.416666666667,816.833333333333,602.166666666667,2117.41666666667,21.3333333333333,465.083333333333,12.9166666666667,18,ENT,2630727.39215686,3.0301806096,4.04500643818039,0.749116387306196,323.880584397317,478.134316067908,441.22782508878,1243.24272555401,0,563.82777798368,8.93786107914818,572.765639062828,375.747679767389,423.627114040611,323.358063288075,1122.73285709607,230.486811397972,269.565890147109,198.72302817823,698.775729723311,7.04028441926749,153.483700562234,12.2571000746814,16.3620770849208,3.0301806096,1310.09904908878,1934.05638680967,1784.76939318845,5028.92482908689,0,2280.68699196893,36.1537056087163,2316.84069757765,1519.90178379043,1713.57440368205,1307.9854478378,4541.46163531029,932.320636020466,1090.39576115888,803.835928395643,2826.55232557499,28.4779958025581
8004,SAA,1,8004,42,,10,10,95,28058.5,19627.5,8871,136117,ENT,ENT,TEMP ASSOC CTX,6.0694,0,0,0,0,0,290.5,4.5,295,2.5,108.5,12,123,10,13,0.5,23.5,3,5.5,0,18,ENT,2630727.39215686,0.2092934992,4.04500643818039,0.0517412029866011,0,0,0,0,0,1388.00297720857,21.5009067037473,1409.50388391232,11.9449481687485,518.410750523684,57.3357512099927,587.691449902425,47.7797926749939,62.1137304774921,2.38898963374969,112.282512786236,14.3339378024982,26.2788859712466,0.846593551733302,16.3620770849208,0.2092934992,0,0,0,0,0,5614.48097902223,86.9713060433736,5701.4522850656,48.3173922463187,2096.97482349023,231.92348278233,2377.21569851888,193.269568985275,251.250439680857,9.66347844926373,454.183487115395,57.9808706955824
8056,SAA,1,8056,40,,10,10,106,48406.5,81881,59766,324585,ENT,ENT,TEMP ASSOC CTX,2.9266,143.5,143.5,143.5,430.5,1,1,1,3,13,13,13,39,94,94,94,282,3,3,3,18,ENT,2630727.39215686,0.499081896,4.04500643818039,0.123382225375272,287.527961142474,287.527961142474,287.527961142474,862.583883427421,2.00367917172455,2.00367917172455,2.00367917172455,6.01103751517366,26.0478292324192,26.0478292324192,26.0478292324192,78.1434876972576,188.345842142108,188.345842142108,188.345842142108,565.037526426324,6.01103751517366,6.01103751517366,2.01878948249928,16.3620770849208,0.499081896,1163.05245397819,1163.05245397819,1163.05245397819,3489.15736193456,8.10489514967378,8.10489514967378,8.10489514967378,24.3146854490213,105.363636945759,105.363636945759,105.363636945759,316.090910837277,761.860144069335,761.860144069335,761.860144069335,2285.580432208,24.3146854490213
8061,SAA,4,8061,40,,10,10,96,192737,93035,146922,600814,ENT,ENT,TEMP ASSOC CTX,6.4986,601,601,601,1803,0.5,0.5,0.5,1.5,59.5,59.5,59.5,178.5,561,561,561,1683,7.5,7.5,7.5,18,ENT,2630727.39215686,0.9238116064,4.04500643818039,0.228383222750955,650.56554370651,650.56554370651,650.56554370651,1951.69663111953,0.541235893266647,0.541235893266647,0.541235893266647,1.62370767979994,64.407071298731,64.407071298731,64.407071298731,193.221213896193,607.266672245178,607.266672245178,607.266672245178,1821.80001673553,8.11853839899971,8.11853839899971,3.73682389555377,16.3620770849208,0.9238116064,2631.54181275116,2631.54181275116,2631.54181275116,7894.62543825348,2.1893026728379,2.1893026728379,2.1893026728379,6.56790801851371,260.52701806771,260.52701806771,260.52701806771,781.581054203131,2456.39759892413,2456.39759892413,2456.39759892413,7369.19279677238,32.8395400925685
8350,SAB,1,8350,32,,10,10,105,174060,125688,131003.5,1642294,ENT,ENT,TEMP ASSOC CTX,18.8413,957,1441,1012.5,3410.5,0.5,2756,28,2784.5,1348,1707.5,355.5,3411,835,703,273.5,1811.5,83.5,79.5,2,18,ENT,2630727.39215686,2.5251912544,4.04500643818039,0.624273729348113,378.981195318368,570.649845824209,400.959728589182,1350.59076973176,0.198004804241571,1091.40248097954,11.088269037528,1102.68875482131,533.820952235276,676.186406484966,140.781415815757,1350.788774536,330.668023083424,278.394754763649,108.30862792014,717.371405767213,33.0668023083424,31.4827638744098,10.2144148816848,16.3620770849208,2.5251912544,1532.9813750121,2308.28230030557,1621.8846835943,5463.14835891197,0.800930707947804,4414.7300622083,44.852119645077,4460.38311256132,2159.30918862728,2735.17836764175,569.461733350889,5463.94928961992,1337.55428227283,1126.10857537461,438.109097247449,2901.77195489489,133.755428227283
8351,SAB,2,8351,32,,10,10,90,441642,298065,126012.25,4317670,ENT,ENT,TEMP ASSOC CTX,40.85285,2381.5,3999.5,2347.5,8728.5,1598.5,1617.5,158.5,3374.5,4187.75,5495.25,941.25,10624.25,888.5,907.5,676,2472,64.5,69,21.5,18,ENT,2630727.39215686,6.638849392,4.04500643818039,1.64124569230264,358.721799423523,602.438730545614,353.600430042713,1314.76096001185,240.779675153685,243.641616866491,23.8746190252481,508.295911045424,630.794547779071,827.741326173468,141.779086167286,1600.31496011982,133.83343220147,136.695373914275,101.824873571405,372.35367968715,9.71553897241958,10.3933672728209,26.85418853275,16.3620770849208,6.638849392,1451.0319881838,2436.86854366623,1430.31601606613,5318.21654791616,973.95533617964,985.531908833636,96.5729876662326,2056.06023267951,2551.56800693543,3348.21899351965,573.497316346003,6473.28431680109,541.357094898724,552.93366755272,411.882269163238,1506.17303161468,39.2994176938297
