[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,241227,AuD,ACtx,AUD CTX,5.4559,157,186,125,468,1,1,0,2,47,61,32,140,68,70,45,183,1,0,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,341675,AuP,ACtx,AUD CTX,4.6483,220,290,210,720,1,1,0,2,49,42,34,125,56,70,31,157,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,203265,AuV,ACtx,AUD CTX,4.3544,110,157,125,392,1,0,0,1,25,22,18,65,38,37,17,92,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,422473,CA1p,CA1,SUBIC-HPC,5.2794,154,213,162,529,6,2,0,8,115,213,114,442,43,38,17,98,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,884690,CA1s,CA1,SUBIC-HPC,4.7802,331,472,309,1112,5,2,0,7,331,449,147,927,96,85,27,208,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,160067,CA3p,CA3,SUBIC-HPC,5.0679,105,127,70,302,0,0,0,0,52,99,43,194,24,12,2,38,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,180521,CA3s,CA3,SUBIC-HPC,4.9928,95,128,100,323,2,1,0,3,68,103,56,227,24,23,1,48,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,300998,DGg,DG,SUBIC-HPC,4.1751,179,221,155,555,6,3,0,9,134,132,58,324,64,41,10,115,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,1045880,DGm,DG,SUBIC-HPC,4.7111,540,677,468,1685,5,9,0,14,400,410,142,952,200,116,50,366,1,0,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,162163,ECT,ECT,TEMP ASSOC CTX,4.9389,105,142,92,339,0,0,0,0,40,12,4,56,35,54,31,120,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,897996,ENT,ENT,TEMP ASSOC CTX,4.6858,439,687,438,1564,1,0,1,2,292,132,15,439,240,318,57,615,0,1,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,1461908,FBRS,FBRS,V&F,4.538,747,975,556,2278,12,12,6,30,379,480,216,1075,280,210,87,577,3,1,0,4
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,81588,LAT,LAT,THALAMIC,5.5351,58,49,26,133,0,2,0,2,16,29,7,52,20,2,3,25,1,0,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,2941716,MBm,MBm,MIDBRAIN,5.0923,1767,1961,912,4640,20,5,0,25,670,704,176,1550,997,234,19,1250,1,0,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,439536,MBs,MBs,MIDBRAIN,6.6295,313,390,240,943,0,0,0,0,98,123,40,261,143,44,2,189,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,135310,MED,MED,THALAMIC,4.9132,77,101,40,218,0,1,0,1,25,19,8,52,57,12,0,69,0,1,0,1
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,251982,MGN,MGN,THALAMIC,6.0588,154,188,103,445,4,2,0,6,53,35,17,105,100,21,0,121,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,317652,PAG,PAG,MIDBRAIN,4.1939,115,173,145,433,0,1,0,1,78,86,41,205,133,40,8,181,0,0,0,0
100_01_-3.3_3426_RIGHT_COUNTS.tif,3426,60,1,RIGHT,-3.3,4382,5043,10209.7119,17266.6001,21256.6215,22081.5455,7129.1661,13646.742,15887.5109,10951.6884,30053,288,11051,8619,98078,PERI,PERI,TEMP ASSOC CTX,5.0633,45,74,61,180,0,0,0,0,48,16,1,65,23,27,41,91,0,0,0,0
