[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,436922,AI,AI,TEMP ASSOC CTX,7.5936,186,232,208,626,0,295,51,346,43,85,27,155,86,123,99,308,9,55,20,84
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,1530517,AcB,AcB,STRIATUM,9.8907,736,781,480,1997,0,2499,7,2506,328,341,141,810,539,358,122,1019,135,155,10,300
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,80630,CLA,CLA,CORTICO-AMY,9.1504,52,43,15,110,0,158,7,165,18,24,14,56,27,24,13,64,4,16,0,20
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,1997152,Cpu,Cpu,STRIATUM,14.495,1083,1169,482,2734,0,3549,24,3573,1361,1124,254,2739,1579,899,291,2769,229,521,19,769
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,159087,EP,EP,OLFACTORY,8.5884,97,91,60,248,0,208,5,213,24,31,9,64,46,50,41,137,10,40,5,55
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,744759,FBRS,FBRS,V&F,10.7542,328,161,69,558,0,651,28,679,839,335,49,1223,577,264,37,878,56,73,18,147
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,343955,Gus,Gus,VISC CTX,7.8862,126,156,127,409,0,135,73,208,29,54,24,107,80,100,60,240,3,17,18,38
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,148361,InfL,InfL,PFC,12.1264,78,65,37,180,0,232,1,233,25,59,26,110,156,51,25,232,15,37,1,53
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,466692,LSC,LSC,STRIATUM,12.6916,240,180,109,529,0,784,1,785,164,164,117,445,227,107,64,398,32,74,4,110
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,957479,MoP,Mo,MOTOR CTX,8.2515,436,373,248,1057,0,516,98,614,100,163,37,300,261,357,258,876,27,110,45,182
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,705079,MoS,Mo,MOTOR CTX,9.1005,303,309,189,801,0,677,32,709,93,162,39,294,185,292,234,711,48,154,20,222
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,492710,OTub,OTub,OLFACTORY,0,232,196,106,534,0,878,8,886,87,96,17,200,230,195,41,466,88,92,9,189
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,356516,PALm,PALm,STRIATUM,1.9735,223,129,47,399,0,626,3,629,65,92,36,193,101,144,79,324,73,57,4,134
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,186384,PALv,PALv,STRIATUM,6.19,92,68,31,191,0,382,1,383,21,40,1,62,52,97,27,176,23,71,1,95
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,468993,PIR,PIR,OLFACTORY,5.341,210,194,140,544,0,747,4,751,64,90,24,178,109,160,90,359,33,123,18,174
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,79985,SH,SH,STRIATUM,2.9362,25,29,15,69,0,66,0,66,73,15,11,99,42,11,6,59,4,15,0,19
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,2136306,SSp,SCtx,SOMAT CTX,7.8019,926,983,628,2537,0,821,292,1113,157,288,133,578,479,564,363,1406,41,167,102,310
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,52406,VENTR,VENTR,V&F,13.7408,16,8,4,28,0,33,0,33,83,26,5,114,56,2,1,59,3,1,0,4
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,153081,dACC,ACC,PFC,9.1881,67,54,23,144,0,211,1,212,28,40,8,76,66,51,47,164,25,23,1,49
03_01_1.1_3507_LEFT_RECOUNT.tif,3507,16,01,LEFT,1.1,3019,4020,17625.2337,6355.9828,7652.4064,8892.2295,15505.8322,15386.7501,11410.2522,9699.091,16961,17926,8124,11290,210271,vACC,ACC,PFC,9.5424,86,85,51,222,0,260,0,260,45,68,22,135,150,70,48,268,17,33,2,52
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,436922,AI,AI,TEMP ASSOC CTX,6.4453,192,229,193,614,122,216,54,392,38,74,39,151,109,134,115,358,24,68,12,104
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,1530517,AcB,AcB,STRIATUM,8.4135,788,766,488,2042,1899,868,13,2780,303,271,96,670,516,400,127,1043,175,189,7,371
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,80630,CLA,CLA,CORTICO-AMY,8.3158,36,41,27,104,61,69,9,139,8,15,20,43,32,31,19,82,7,16,3,26
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,1997152,Cpu,Cpu,STRIATUM,13.6864,1145,1042,510,2697,2572,1901,20,4493,1181,1004,372,2557,1483,954,291,2728,321,385,14,720
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,159087,EP,EP,OLFACTORY,9.002,76,67,57,200,97,127,13,237,19,16,14,49,39,60,51,150,14,32,4,50
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,744759,FBRS,FBRS,V&F,10.4663,353,220,107,680,522,298,7,827,963,276,64,1303,625,199,54,878,91,68,3,162
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,343955,Gus,Gus,VISC CTX,8.4842,144,147,99,390,44,164,83,291,41,57,34,132,97,125,68,290,9,32,18,59
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,148361,InfL,InfL,PFC,11.0144,73,66,48,187,151,58,0,209,26,49,24,99,92,54,31,177,24,20,1,45
03_01_1.1_3507_RIGHT_RECOUNT.tif,3507,16,01,RIGHT,1.1,3019,4068,15577.1093,11005.5996,7163.4615,8693.4149,13898.638,19623.6898,9855.1346,9286.8507,15390,18843,8035,11346,466692,LSC,LSC,STRIATUM,11.6026,252,202,130,584,645,211,0,856,238,188,158,584,243,139,70,452,65,57,0,122
