[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,227173,AI,AI,TEMP ASSOC CTX,2.5492,166,166,166,498,2,2,2,6,22,22,22,66,115,115,115,345,1,1,1,3
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,529944,AcB,AcB,STRIATUM,1.4258,307,307,307,921,2,2,2,6,3,3,3,9,62,62,62,186,5,5,5,15
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,200092,BNST,BNST,STRIATUM,2.9277,250,250,250,750,0,0,0,0,35,35,35,105,49,49,49,147,0,0,0,0
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,55730,CLA,CLA,CORTICO-AMY,2.6539,33,33,33,99,1,1,1,3,5,5,5,15,21,21,21,63,0,0,0,0
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,3022914,Cpu,Cpu,STRIATUM,1.9987,1818,1818,1818,5454,170,170,170,510,333,333,333,999,796,796,796,2388,51,51,51,153
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,92245,EP,EP,OLFACTORY,2.4348,58,58,58,174,2,2,2,6,11,11,11,33,60,60,60,180,1,1,1,3
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,1314668,FBRS,FBRS,V&F,2.9159,1106,1106,1106,3318,12,12,12,36,505,505,505,1515,288,288,288,864,7,7,7,21
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,173150,Gus,Gus,VISC CTX,2.4054,128,128,128,384,2,2,2,6,15,15,15,45,85,85,85,255,1,1,1,3
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,201424,LH,LH,HYPOTHAL,3.022,145,145,145,435,0,0,0,0,4,4,4,12,30,30,30,90,0,0,0,0
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,540024,LSC,LSC,STRIATUM,3.3391,328,328,328,984,0,0,0,0,332,332,332,996,305,305,305,915,0,0,0,0
07_01_0.6_8056_RIGHT_RECOUNT.tif,8056,21,01,RIGHT,0.6,3707,5047,17071.7587,675.765,7686.5516,3699.2269,13350.2091,3681.2419,10296.5991,3961.4007,23148,57565,19608,23835,573845,MoP,Mo,MOTOR CTX,1.3687,278,278,278,834,6,6,6,18,80,80,80,240,321,321,321,963,2,2,2,6
