"Width","Height","Name"
"?475 pixels","?2054 pixels","11_01_-1.2_8352_RIGHT_THUMB.tif"
"?516 pixels","?2194 pixels","12_01_-0.5_8352_LEFT_THUMB.tif"
"?513 pixels","?2194 pixels","12_01_-0.5_8352_RIGHT_THUMB.tif"
"?2004 pixels","?511 pixels","13_01_-0.2_8352_LEFT_THUMB.tif"
"?501 pixels","?2004 pixels","13_01_-3.5_8352_RIGHT_THUMB.tif"
"?2009 pixels","?505 pixels","14_01_-0.5_8352_RIGHT_THUMB.tif"
"?510 pixels","?2009 pixels","14_01_-2.9_8352_LEFT_THUMB.tif"
"?2029 pixels","?503 pixels","15_01_-0.5_8352_RIGHT_THUMB.tif"
"?513 pixels","?2029 pixels","15_01_-0.9_8352_LEFT_THUMB.tif"
"?462 pixels","?1929 pixels","17_01_-2.9_8352_RIGHT_THUMB.tif"
"?431 pixels","?1974 pixels","18_01_-1.5_8352_LEFT_THUMB.tif"
"?516 pixels","?2059 pixels","20_01_-3.4_8352_RIGHT_THUMB.tif"
"?2064 pixels","?517 pixels","21_01_-1.2_8352_LEFT_THUMB.tif"
"?2064 pixels","?518 pixels","21_01_-1.3_8352_RIGHT_THUMB.tif"
"?2064 pixels","?482 pixels","22_01_-0.5_8352_LEFT_THUMB.tif"
"?475 pixels","?2064 pixels","22_01_-3.4_8352_RIGHT_THUMB.tif"
"?2104 pixels","?478 pixels","23_01_-0.7_8352_RIGHT_THUMB.tif"
"?2039 pixels","?501 pixels","24_01_-0.5_8352_RIGHT_THUMB.tif"
"?439 pixels","?1984 pixels","26_01_-0.1_8352_LEFT_THUMB.tif"
"?444 pixels","?1984 pixels","26_01_-0.4_8352_RIGHT_THUMB.tif"
"?445 pixels","?1964 pixels","27_01_-0.4_8352_RIGHT_THUMB.tif"
"?518 pixels","?2259 pixels","28_01_-3.3_8352_LEFT_THUMB.tif"
"?517 pixels","?2259 pixels","28_01_-3.4_8352_RIGHT_THUMB.tif"
"?2249 pixels","?532 pixels","29_01_-2.1_8352_LEFT_THUMB.tif"
"?2259 pixels","?531 pixels","30_01_-1.8_8352_RIGHT_THUMB.tif"
"?2259 pixels","?531 pixels","30_01_-2.1_8352_LEFT_THUMB.tif"
"?1919 pixels","?488 pixels","31_01_-1.2_8352_LEFT_THUMB.tif"
"?2089 pixels","?525 pixels","32_01_-1.2_8352_LEFT_THUMB.tif"
"?2089 pixels","?523 pixels","32_01_-1.2_8352_RIGHT_THUMB.tif"
"?2164 pixels","?529 pixels","33_01_-0.9_8352_LEFT_THUMB.tif"
"?2169 pixels","?547 pixels","35_01_-1.8_8352_LEFT_THUMB.tif"
"?2174 pixels","?538 pixels","35_01_-1.8_8352_RIGHT_THUMB.tif"
"?2169 pixels","?548 pixels","36_01_-1.8_8352_LEFT_THUMB.tif"
