"Width","Height","Name"
"?1803 pixels","?490 pixels","52_01_-1.2_8358_LEFT_THUMB.tif"
"?1868 pixels","?495 pixels","52_01_-1_8358_RIGHT_THUMB.tif"
"?1853 pixels","?483 pixels","54_01_-1_8358_RIGHT_THUMB.tif"
"?482 pixels","?1808 pixels","54_01_-2.9_8358_LEFT_THUMB.tif"
"?465 pixels","?1898 pixels","55_01_-0.1_8358_RIGHT_THUMB.tif"
"?1723 pixels","?464 pixels","55_01_0_8358_LEFT_THUMB.tif"
"?1708 pixels","?468 pixels","57_01_0_8358_LEFT_THUMB.tif"
"?1873 pixels","?469 pixels","57_01_0_8358_RIGHT_THUMB.tif"
"?1788 pixels","?449 pixels","58_01_-0.1_8358_LEFT_THUMB.tif"
"?446 pixels","?1718 pixels","58_01_-3.4_8358_RIGHT_THUMB.tif"
"?1738 pixels","?445 pixels","60_01_-0.1_8358_RIGHT_THUMB.tif"
"?1748 pixels","?445 pixels","60_01_0_8358_LEFT_THUMB.tif"
"?1828 pixels","?478 pixels","61_01_-0.3_8358_LEFT_THUMB.tif"
"?1728 pixels","?482 pixels","61_01_-0.4_8358_RIGHT_THUMB.tif"
"?1813 pixels","?481 pixels","62_01_-0.3_8358_LEFT_THUMB.tif"
"?1728 pixels","?481 pixels","62_01_-0.4_8358_RIGHT_THUMB.tif"
"?1753 pixels","?455 pixels","64_01_-0.1_8358_RIGHT_THUMB.tif"
"?458 pixels","?1883 pixels","64_01_-0.4_8358_LEFT_THUMB.tif"
"?1758 pixels","?455 pixels","66_01_-0.1_8358_RIGHT_THUMB.tif"
"?1828 pixels","?465 pixels","66_01_0_8358_LEFT_THUMB.tif"
"?443 pixels","?1638 pixels","67_01_1.9_8358_LEFT_THUMB.tif"
"?442 pixels","?1648 pixels","67_01_2.3_8358_RIGHT_THUMB.tif"
"?1643 pixels","?445 pixels","68_01_0.5_8358_LEFT_THUMB.tif"
"?1633 pixels","?443 pixels","68_01_0.7_8358_RIGHT_THUMB.tif"
"?1863 pixels","?474 pixels","70_01_-1.5_8358_LEFT_THUMB.tif"
"?1798 pixels","?465 pixels","70_01_-1.7_8358_RIGHT_THUMB.tif"
"?1843 pixels","?473 pixels","71_01_-1.5_8358_LEFT_THUMB.tif"
"?1823 pixels","?464 pixels","71_01_-2.1_8358_RIGHT_THUMB.tif"
"?1983 pixels","?491 pixels","73_01_-2.3_8358_RIGHT_THUMB.tif"
"?1878 pixels","?485 pixels","73_01_-2.5_8358_LEFT_THUMB.tif"
"?2013 pixels","?493 pixels","74_01_-2.2_8358_RIGHT_THUMB.tif"
"?491 pixels","?1883 pixels","74_01_-3.3_8358_LEFT_THUMB.tif"
"?1888 pixels","?493 pixels","75_01_-2.2_8358_LEFT_THUMB.tif"
"?2013 pixels","?500 pixels","75_01_-2.2_8358_RIGHT_THUMB.tif"
"?1698 pixels","?474 pixels","76_01_-1.5_8358_LEFT_THUMB.tif"
"?479 pixels","?1873 pixels","76_01_-3.3_8358_RIGHT_THUMB.tif"
"?1813 pixels","?481 pixels","77_01_-1.4_8358_LEFT_THUMB.tif"
"?2013 pixels","?484 pixels","77_01_-1.5_8358_RIGHT_THUMB.tif"
"?1808 pixels","?484 pixels","78_01_-1.4_8358_LEFT_THUMB.tif"
"?2008 pixels","?484 pixels","78_01_-1.5_8358_RIGHT_THUMB.tif"
"?1943 pixels","?463 pixels","79_01_-1.4_8358_RIGHT_THUMB.tif"
"?1808 pixels","?463 pixels","79_01_-1.8_8358_LEFT_THUMB.tif"
"?1953 pixels","?465 pixels","80_01_-1.5_8358_RIGHT_THUMB.tif"
"?1803 pixels","?466 pixels","80_01_-1.8_8358_LEFT_THUMB.tif"
"?1953 pixels","?465 pixels","81_01_-1.5_8358_RIGHT_THUMB.tif"
"?1798 pixels","?470 pixels","81_01_-1.7_8358_LEFT_THUMB.tif"
"?1883 pixels","?487 pixels","82_01_-2.1_8358_RIGHT_THUMB.tif"
"?1973 pixels","?496 pixels","82_01_-2_8358_LEFT_THUMB.tif"
"?1873 pixels","?485 pixels","83_01_-2.1_8358_RIGHT_THUMB.tif"
"?1983 pixels","?494 pixels","83_01_-2_8358_LEFT_THUMB.tif"
"?1868 pixels","?482 pixels","84_01_-2.1_8358_RIGHT_THUMB.tif"
"?2013 pixels","?490 pixels","84_01_-2_8358_LEFT_THUMB.tif"
"?472 pixels","?1853 pixels","85_01_-0.9_8358_LEFT_THUMB.tif"
"?1758 pixels","?465 pixels","85_01_-1.2_8358_RIGHT_THUMB.tif"
"?1818 pixels","?474 pixels","86_01_-0.9_8358_LEFT_THUMB.tif"
"?1788 pixels","?464 pixels","86_01_-1.2_8358_RIGHT_THUMB.tif"
"?1858 pixels","?469 pixels","87_01_-0.9_8358_LEFT_THUMB.tif"
"?1823 pixels","?458 pixels","87_01_-1.3_8358_RIGHT_THUMB.tif"
"?1903 pixels","?500 pixels","88_01_-1.8_8358_LEFT_THUMB.tif"
"?1918 pixels","?498 pixels","88_01_-2.1_8358_RIGHT_THUMB.tif"
"?1903 pixels","?504 pixels","89_01_-1.8_8358_LEFT_THUMB.tif"
"?1958 pixels","?504 pixels","89_01_-2.2_8358_RIGHT_THUMB.tif"
"?1928 pixels","?501 pixels","90_01_-1.8_8358_LEFT_THUMB.tif"
"?1913 pixels","?500 pixels","90_01_-2_8358_RIGHT_THUMB.tif"
"?1918 pixels","?512 pixels","91_01_-1.5_8358_LEFT_THUMB.tif"
"?1858 pixels","?501 pixels","91_01_-3.4_8358_RIGHT_THUMB.tif"
"?1928 pixels","?511 pixels","92_01_-1.6_8358_LEFT_THUMB.tif"
"?1873 pixels","?501 pixels","92_01_-2.1_8358_RIGHT_THUMB.tif"
"?1908 pixels","?516 pixels","93_01_-1.6_8358_LEFT_THUMB.tif"
"?1868 pixels","?496 pixels","93_01_-2_8358_RIGHT_THUMB.tif"
"?1783 pixels","?495 pixels","94_01_-1.2_8358_LEFT_THUMB.tif"
"?478 pixels","?1943 pixels","94_01_-3.3_8358_RIGHT_THUMB.tif"
"?1773 pixels","?496 pixels","95_01_-1.2_8358_LEFT_THUMB.tif"
"?1928 pixels","?483 pixels","95_01_-1.2_8358_RIGHT_THUMB.tif"
"?1928 pixels","?482 pixels","96_01_-1.3_8358_RIGHT_THUMB.tif"
"?1753 pixels","?481 pixels","96_01_-1.4_8358_LEFT_THUMB.tif"
"?2018 pixels","?487 pixels","97_01_-2.4_8358_LEFT_THUMB.tif"
"?1813 pixels","?474 pixels","97_01_-3.3_8358_RIGHT_THUMB.tif"
"?445 pixels","?1733 pixels","01_01_-0.6_8364_LEFT_THUMB.tif"
"?432 pixels","?1793 pixels","01_01_-3.3_8364_RIGHT_THUMB.tif"
"?431 pixels","?1788 pixels","02_01_-0.2_8364_RIGHT_THUMB.tif"
"?1713 pixels","?443 pixels","02_01_0_8364_LEFT_THUMB.tif"
"?1338 pixels","?345 pixels","04_01_2.2_8364_RIGHT_THUMB.tif"
"?1268 pixels","?348 pixels","04_01_2.5_8364_LEFT_THUMB.tif"
"?1378 pixels","?350 pixels","05_01_2.2_8364_RIGHT_THUMB.tif"
"?1313 pixels","?348 pixels","05_01_2_8364_LEFT_THUMB.tif"
"?1248 pixels","?346 pixels","07_01_2.5_8364_LEFT_THUMB.tif"
"?1358 pixels","?346 pixels","07_01_2.5_8364_RIGHT_THUMB.tif"
"?1853 pixels","?479 pixels","100_01_-1.2_8364_LEFT_THUMB.tif"
"?1953 pixels","?479 pixels","100_01_-1.2_8364_RIGHT_THUMB.tif"
"?1843 pixels","?482 pixels","101_01_-0.9_8364_LEFT_THUMB.tif"
"?1968 pixels","?482 pixels","101_01_-0.9_8364_RIGHT_THUMB.tif"
"?1838 pixels","?483 pixels","102_01_-0.9_8364_LEFT_THUMB.tif"
"?1938 pixels","?481 pixels","102_01_-0.9_8364_RIGHT_THUMB.tif"
"?1903 pixels","?502 pixels","104_01_-2.4_8364_LEFT_THUMB.tif"
"?2008 pixels","?508 pixels","104_01_-2_8364_RIGHT_THUMB.tif"
"?2018 pixels","?507 pixels","105_01_-1.9_8364_RIGHT_THUMB.tif"
"?1903 pixels","?510 pixels","105_01_-2_8364_LEFT_THUMB.tif"
"?2003 pixels","?495 pixels","106_01_-1.5_8364_LEFT_THUMB.tif"
"?2003 pixels","?492 pixels","106_01_-1.9_8364_RIGHT_THUMB.tif"
"?2008 pixels","?496 pixels","107_01_-1.7_8364_LEFT_THUMB.tif"
"?2008 pixels","?489 pixels","107_01_-1.9_8364_RIGHT_THUMB.tif"
"?2038 pixels","?493 pixels","108_01_-1.7_8364_LEFT_THUMB.tif"
"?2003 pixels","?488 pixels","108_01_-2_8364_RIGHT_THUMB.tif"
"?1958 pixels","?474 pixels","109_01_-1.2_8364_RIGHT_THUMB.tif"
"?1978 pixels","?477 pixels","109_01_-1.5_8364_LEFT_THUMB.tif"
"?1453 pixels","?393 pixels","10_01_1.6_8364_LEFT_THUMB.tif"
"?1533 pixels","?394 pixels","10_01_2.3_8364_RIGHT_THUMB.tif"
"?1948 pixels","?479 pixels","110_01_-1.3_8364_RIGHT_THUMB.tif"
"?1998 pixels","?481 pixels","110_01_-1.5_8364_LEFT_THUMB.tif"
"?1943 pixels","?485 pixels","111_01_-1.3_8364_RIGHT_THUMB.tif"
"?1948 pixels","?486 pixels","111_01_-1.5_8364_LEFT_THUMB.tif"
"?1848 pixels","?469 pixels","112_01_-0.5_8364_RIGHT_THUMB.tif"
"?1873 pixels","?476 pixels","112_01_-0.7_8364_LEFT_THUMB.tif"
"?1858 pixels","?467 pixels","113_01_-0.4_8364_RIGHT_THUMB.tif"
"?1873 pixels","?476 pixels","113_01_-0.7_8364_LEFT_THUMB.tif"
"?1863 pixels","?465 pixels","114_01_-0.4_8364_RIGHT_THUMB.tif"
"?1888 pixels","?475 pixels","114_01_-0.5_8364_LEFT_THUMB.tif"
"?1898 pixels","?491 pixels","115_01_-0.4_8364_LEFT_THUMB.tif"
"?1943 pixels","?480 pixels","115_01_-0.7_8364_RIGHT_THUMB.tif"
"?1893 pixels","?485 pixels","116_01_-0.5_8364_LEFT_THUMB.tif"
"?1933 pixels","?484 pixels","116_01_-0.7_8364_RIGHT_THUMB.tif"
"?1568 pixels","?415 pixels","118_01_1.6_8364_LEFT_THUMB.tif"
"?1498 pixels","?413 pixels","118_01_1.6_8364_RIGHT_THUMB.tif"
"?1558 pixels","?422 pixels","119_01_1.6_8364_LEFT_THUMB.tif"
"?1478 pixels","?412 pixels","119_01_1.6_8364_RIGHT_THUMB.tif"
"?1443 pixels","?397 pixels","11_01_1.6_8364_LEFT_THUMB.tif"
"?1543 pixels","?405 pixels","11_01_1.6_8364_RIGHT_THUMB.tif"
"?1558 pixels","?426 pixels","127_01_1.6_8364_LEFT_THUMB.tif"
"?1478 pixels","?418 pixels","127_01_1.6_8364_RIGHT_THUMB.tif"
"?1548 pixels","?407 pixels","12_01_1.6_8364_RIGHT_THUMB.tif"
"?1438 pixels","?399 pixels","12_01_2.3_8364_LEFT_THUMB.tif"
"?2018 pixels","?535 pixels","130_01_-1.9_8364_LEFT_THUMB.tif"
"?1908 pixels","?535 pixels","130_01_-2.4_8364_RIGHT_THUMB.tif"
"?2033 pixels","?534 pixels","131_01_-1.8_8364_LEFT_THUMB.tif"
"?1918 pixels","?532 pixels","131_01_-2.4_8364_RIGHT_THUMB.tif"
"?2078 pixels","?530 pixels","132_01_-1.8_8364_LEFT_THUMB.tif"
"?1928 pixels","?530 pixels","132_01_-2.4_8364_RIGHT_THUMB.tif"
"?1498 pixels","?412 pixels","14_01_1.6_8364_LEFT_THUMB.tif"
"?1543 pixels","?417 pixels","14_01_1.6_8364_RIGHT_THUMB.tif"
"?1503 pixels","?413 pixels","15_01_1.6_8364_LEFT_THUMB.tif"
"?1563 pixels","?418 pixels","15_01_1.6_8364_RIGHT_THUMB.tif"
"?1303 pixels","?354 pixels","22_01_2.2_8364_LEFT_THUMB.tif"
"?1453 pixels","?371 pixels","22_01_2.3_8364_RIGHT_THUMB.tif"
"?1313 pixels","?357 pixels","23_01_2.2_8364_LEFT_THUMB.tif"
"?1468 pixels","?375 pixels","23_01_2.2_8364_RIGHT_THUMB.tif"
"?1728 pixels","?436 pixels","25_01_1.2_8364_RIGHT_THUMB.tif"
"?1608 pixels","?433 pixels","25_01_1_8364_LEFT_THUMB.tif"
"?1718 pixels","?433 pixels","26_01_1.2_8364_RIGHT_THUMB.tif"
"?1608 pixels","?432 pixels","26_01_1_8364_LEFT_THUMB.tif"
"?1303 pixels","?356 pixels","31_01_2.2_8364_LEFT_THUMB.tif"
"?1468 pixels","?369 pixels","31_01_2.5_8364_RIGHT_THUMB.tif"
"?1473 pixels","?374 pixels","32_01_2.2_8364_RIGHT_THUMB.tif"
"?1308 pixels","?358 pixels","32_01_2_8364_LEFT_THUMB.tif"
"?1643 pixels","?432 pixels","34_01_1.2_8364_LEFT_THUMB.tif"
"?420 pixels","?1648 pixels","34_01_1.6_8364_RIGHT_THUMB.tif"
"?430 pixels","?1633 pixels","35_01_1.6_8364_LEFT_THUMB.tif"
"?418 pixels","?1638 pixels","35_01_1.6_8364_RIGHT_THUMB.tif"
"?1618 pixels","?426 pixels","36_01_1.2_8364_LEFT_THUMB.tif"
"?1628 pixels","?416 pixels","36_01_1.2_8364_RIGHT_THUMB.tif"
"?1273 pixels","?331 pixels","40_01_2.2_8364_RIGHT_THUMB.tif"
"?1358 pixels","?335 pixels","40_01_2.6_8364_LEFT_THUMB.tif"
"?1288 pixels","?330 pixels","41_01_1.8_8364_RIGHT_THUMB.tif"
"?1358 pixels","?344 pixels","41_01_2.5_8364_LEFT_THUMB.tif"
"?1633 pixels","?425 pixels","43_01_1.5_8364_RIGHT_THUMB.tif"
"?433 pixels","?1643 pixels","43_01_2.3_8364_LEFT_THUMB.tif"
"?1633 pixels","?432 pixels","44_01_1.2_8364_LEFT_THUMB.tif"
"?424 pixels","?1618 pixels","44_01_1.6_8364_RIGHT_THUMB.tif"
"?1338 pixels","?374 pixels","46_01_2.5_8364_LEFT_THUMB.tif"
"?1443 pixels","?373 pixels","46_01_2.5_8364_RIGHT_THUMB.tif"
"?1458 pixels","?378 pixels","47_01_1.6_8364_RIGHT_THUMB.tif"
"?1348 pixels","?371 pixels","47_01_2.5_8364_LEFT_THUMB.tif"
"?1383 pixels","?333 pixels","49_01_2.2_8364_LEFT_THUMB.tif"
"?1318 pixels","?328 pixels","49_01_2.2_8364_RIGHT_THUMB.tif"
"?1443 pixels","?372 pixels","67_01_1.6_8364_RIGHT_THUMB.tif"
"?1313 pixels","?367 pixels","67_01_2.5_8364_LEFT_THUMB.tif"
"?1458 pixels","?376 pixels","68_01_1.6_8364_RIGHT_THUMB.tif"
"?1333 pixels","?371 pixels","68_01_2.5_8364_LEFT_THUMB.tif"
"?898 pixels","?272 pixels","75_01_1.3_8364_RIGHT_THUMB.tif"
"?1118 pixels","?281 pixels","75_01_1.6_8364_LEFT_THUMB.tif"
"?1903 pixels","?505 pixels","76_01_-0.4_8364_LEFT_THUMB.tif"
"?1898 pixels","?519 pixels","76_01_-0.9_8364_RIGHT_THUMB.tif"
"?509 pixels","?1853 pixels","77_01_-0.1_8364_LEFT_THUMB.tif"
"?1928 pixels","?511 pixels","77_01_-0.6_8364_RIGHT_THUMB.tif"
"?433 pixels","?1783 pixels","79_01_-0.3_8364_RIGHT_THUMB.tif"
"?435 pixels","?1683 pixels","79_01_-2.1_8364_LEFT_THUMB.tif"
"?433 pixels","?1803 pixels","80_01_-0.3_8364_RIGHT_THUMB.tif"
"?1713 pixels","?436 pixels","80_01_0_8364_LEFT_THUMB.tif"
"?1808 pixels","?466 pixels","82_01_-0.1_8364_LEFT_THUMB.tif"
"?1833 pixels","?465 pixels","82_01_-0.1_8364_RIGHT_THUMB.tif"
"?1783 pixels","?457 pixels","84_01_-0.1_8364_LEFT_THUMB.tif"
"?1848 pixels","?461 pixels","84_01_-0.1_8364_RIGHT_THUMB.tif"
"?1913 pixels","?487 pixels","85_01_-0.2_8364_LEFT_THUMB.tif"
"?1928 pixels","?481 pixels","85_01_0_8364_RIGHT_THUMB.tif"
"?1933 pixels","?485 pixels","86_01_-0.4_8364_RIGHT_THUMB.tif"
"?1918 pixels","?491 pixels","86_01_-0.9_8364_LEFT_THUMB.tif"
"?1938 pixels","?487 pixels","87_01_-0.4_8364_RIGHT_THUMB.tif"
"?1918 pixels","?494 pixels","87_01_-0.5_8364_LEFT_THUMB.tif"
"?1798 pixels","?462 pixels","92_01_-0.1_8364_LEFT_THUMB.tif"
"?1773 pixels","?459 pixels","92_01_0_8364_RIGHT_THUMB.tif"
"?1778 pixels","?463 pixels","93_01_-0.1_8364_LEFT_THUMB.tif"
"?1773 pixels","?460 pixels","93_01_0_8364_RIGHT_THUMB.tif"
"?1888 pixels","?461 pixels","95_01_-0.1_8364_LEFT_THUMB.tif"
"?1908 pixels","?463 pixels","95_01_0_8364_RIGHT_THUMB.tif"
"?1888 pixels","?455 pixels","96_01_-0.1_8364_LEFT_THUMB.tif"
"?1928 pixels","?458 pixels","96_01_0_8364_RIGHT_THUMB.tif"
"?1843 pixels","?463 pixels","01_01_0.8_8365_RIGHT_THUMB.tif"
"?1773 pixels","?484 pixels","01_01_1.2_8365_LEFT_THUMB.tif"
"?1718 pixels","?457 pixels","09_01_1.2_8365_RIGHT_THUMB.tif"
"?460 pixels","?1713 pixels","09_01_1.6_8365_LEFT_THUMB.tif"
"?494 pixels","?1763 pixels","34_01_-0.3_8365_LEFT_THUMB.tif"
"?479 pixels","?1698 pixels","34_01_-0.4_8365_RIGHT_THUMB.tif"
"?487 pixels","?1713 pixels","46_01_0_8365_LEFT_THUMB.tif"
"?494 pixels","?1773 pixels","46_01_0_8365_RIGHT_THUMB.tif"
"?1738 pixels","?485 pixels","53_01_-0.1_8365_LEFT_THUMB.tif"
"?1848 pixels","?480 pixels","53_01_-0.4_8365_RIGHT_THUMB.tif"
"?472 pixels","?1723 pixels","56_01_-0.9_8365_LEFT_THUMB.tif"
"?1823 pixels","?491 pixels","56_01_0_8365_RIGHT_THUMB.tif"
"?1758 pixels","?553 pixels","59_01_-0.2_8365_LEFT_THUMB.tif"
"?1843 pixels","?542 pixels","59_01_-0.3_8365_RIGHT_THUMB.tif"
"?1848 pixels","?471 pixels","62_01_-0.1_8365_LEFT_THUMB.tif"
"?1713 pixels","?458 pixels","62_01_-0.1_8365_RIGHT_THUMB.tif"
"?1878 pixels","?511 pixels","64_01_-2.3_8365_LEFT_THUMB.tif"
"?511 pixels","?2068 pixels","64_01_-3.5_8365_RIGHT_THUMB.tif"
"?1853 pixels","?515 pixels","65_01_-2.3_8365_LEFT_THUMB.tif"
"?2088 pixels","?514 pixels","65_01_-3.5_8365_RIGHT_THUMB.tif"
"?2113 pixels","?498 pixels","67_01_-1.8_8365_LEFT_THUMB.tif"
"?481 pixels","?1858 pixels","67_01_-3.4_8365_RIGHT_THUMB.tif"
"?1843 pixels","?489 pixels","68_01_-2.1_8365_RIGHT_THUMB.tif"
"?2013 pixels","?499 pixels","68_01_-2_8365_LEFT_THUMB.tif"
"?1993 pixels","?514 pixels","70_01_-3.4_8365_LEFT_THUMB.tif"
"?1863 pixels","?516 pixels","70_01_-3.4_8365_RIGHT_THUMB.tif"
"?1928 pixels","?523 pixels","71_01_-2_8365_LEFT_THUMB.tif"
"?1863 pixels","?521 pixels","71_01_-2_8365_RIGHT_THUMB.tif"
"?1923 pixels","?523 pixels","72_01_-2_8365_LEFT_THUMB.tif"
"?1853 pixels","?521 pixels","72_01_-2_8365_RIGHT_THUMB.tif"
"?1908 pixels","?488 pixels","73_01_-3.4_8365_RIGHT_THUMB.tif"
"?1978 pixels","?482 pixels","73_01_-3.5_8365_LEFT_THUMB.tif"
"?1923 pixels","?479 pixels","74_01_-2.1_8365_RIGHT_THUMB.tif"
"?2083 pixels","?491 pixels","74_01_-2.4_8365_LEFT_THUMB.tif"
"?1853 pixels","?514 pixels","76_01_-1.7_8365_LEFT_THUMB.tif"
"?2028 pixels","?514 pixels","76_01_-1.9_8365_RIGHT_THUMB.tif"
"?1848 pixels","?519 pixels","77_01_-1.7_8365_LEFT_THUMB.tif"
"?2028 pixels","?518 pixels","77_01_-1.8_8365_RIGHT_THUMB.tif"
"?2123 pixels","?503 pixels","79_01_-1.8_8365_RIGHT_THUMB.tif"
"?505 pixels","?1908 pixels","79_01_-3.4_8365_LEFT_THUMB.tif"
"?1843 pixels","?501 pixels","80_01_-1.7_8365_RIGHT_THUMB.tif"
"?2033 pixels","?510 pixels","80_01_-1.8_8365_LEFT_THUMB.tif"
"?2053 pixels","?508 pixels","81_01_-1.8_8365_LEFT_THUMB.tif"
"?1803 pixels","?497 pixels","81_01_-2.1_8365_RIGHT_THUMB.tif"
"?2003 pixels","?533 pixels","82_01_-3.5_8365_RIGHT_THUMB.tif"
"?536 pixels","?1943 pixels","82_01_0_8365_LEFT_THUMB.tif"
"?1938 pixels","?540 pixels","83_01_-0.1_8365_LEFT_THUMB.tif"
"?2013 pixels","?538 pixels","83_01_-3.5_8365_RIGHT_THUMB.tif"
"?1813 pixels","?504 pixels","85_01_-1.6_8365_LEFT_THUMB.tif"
"?2013 pixels","?504 pixels","85_01_-1.6_8365_RIGHT_THUMB.tif"
"?1998 pixels","?505 pixels","86_01_-1.4_8365_RIGHT_THUMB.tif"
