[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,175512,AuD,ACtx,AUD CTX,11.5451,59,135,297,491,0,0,0,0,5,11,0,16,61,65,36,162,0,0,1,1
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,259829,AuP,ACtx,AUD CTX,10.881,84,170,355,609,2,2,2,6,5,8,0,13,56,102,75,233,2,1,3,6
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,248291,CA1p,CA1,SUBIC-HPC,8.0522,91,241,355,687,6,6,6,18,47,78,167,292,86,113,54,253,2,1,5,8
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,443776,CA1s,CA1,SUBIC-HPC,8.8301,129,407,289,825,0,1,0,1,96,155,297,548,47,25,5,77,0,0,1,1
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,295241,DGg,DG,SUBIC-HPC,10.2713,94,224,169,487,4,6,3,13,39,128,181,348,52,30,4,86,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,1005145,DGm,DG,SUBIC-HPC,9.8251,385,1007,839,2231,9,3,7,19,226,395,357,978,213,184,41,438,2,0,0,2
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,167922,ECT,ECT,TEMP ASSOC CTX,10.992,69,211,249,529,0,0,0,0,22,22,5,49,70,87,46,203,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,1203019,ENT,ENT,TEMP ASSOC CTX,6.8599,586,1583,1167,3336,0,0,0,0,224,414,316,954,361,529,484,1374,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,1861021,FBRS,FBRS,V&F,10.0507,733,1776,1230,3739,6,12,5,23,179,275,306,760,394,567,200,1161,4,1,4,9
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,2819807,MBm,MBm,MIDBRAIN,10.3515,1386,3644,2964,7994,6,1,1,8,148,168,180,496,1114,1422,179,2715,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,350388,MBs,MBs,MIDBRAIN,12.2215,172,487,612,1271,2,2,0,4,35,69,56,160,158,117,32,307,1,0,0,1
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,90697,MED,MED,THALAMIC,8.6016,50,99,100,249,0,1,0,1,3,12,15,30,35,56,14,105,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,88333,MGN,MGN,THALAMIC,12.2378,43,94,128,265,5,4,1,10,4,6,8,18,18,14,3,35,1,0,0,1
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,418979,PAG,PAG,MIDBRAIN,8.9727,165,617,356,1138,0,0,0,0,11,6,6,23,174,188,15,377,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,58797,PERI,PERI,TEMP ASSOC CTX,11.4445,22,62,129,213,0,0,0,0,6,10,12,28,28,31,16,75,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,46598,PP,PP,THALAMIC,10.5584,26,60,89,175,3,0,1,4,0,3,2,5,26,22,1,49,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,176344,PTLp,PTLp,POST ASSOC CTX,12.2528,66,153,263,482,1,1,4,6,11,10,2,23,60,54,32,146,1,1,1,3
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,157499,RSCla,RSC,POST ASSOC CTX,7.8883,41,82,152,275,3,3,1,7,3,3,1,7,29,41,22,92,2,2,0,4
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,196957,RSPd,RSC,POST ASSOC CTX,9.8011,82,146,162,390,0,0,0,0,5,4,0,9,23,34,35,92,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,521438,RSPv,RSC,POST ASSOC CTX,12.6169,384,926,632,1942,1,8,4,13,54,49,21,124,151,222,138,511,2,5,5,12
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,1445352,SUB,SUB,SUBIC-HPC,10.5183,547,1549,1315,3411,5,8,6,19,235,481,689,1405,418,304,116,838,1,5,2,8
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,169511,Tea,Tea,TEMP ASSOC CTX,10.722,64,147,276,487,0,1,0,1,12,12,2,26,44,54,45,143,0,1,0,1
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,798349,V1,VCtx,VISUAL CTX,8.3259,267,527,600,1394,6,8,6,20,11,5,5,21,142,187,82,411,2,4,2,8
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,152519,VTA,VTA,MIDBRAIN,4.0749,65,201,155,421,0,0,0,0,10,7,0,17,36,113,32,181,0,0,0,0
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,426934,Val,VCtx,VISUAL CTX,11.7618,117,331,635,1083,3,5,4,12,27,25,4,56,94,149,157,400,2,2,5,9
106_01_-3.5_8489_RIGHT_COUNTS.tif,8489,62,1,RIGHT,-3.5,3522,4186,33676.7168,26775.6107,39391.7835,8851.7191,19129.2779,13662.9372,18854.343,7857.4045,45358,236,8106,11336,349976,Vam,VCtx,VISUAL CTX,7.6094,78,188,323,589,7,6,4,17,2,4,1,7,82,84,49,215,1,4,3,8
