[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,175512,AuD,ACtx,AUD CTX,9.0831,141,228,216,585,7,6,1,14,13,4,2,19,26,31,13,70,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,259829,AuP,ACtx,AUD CTX,8.237,176,314,315,805,5,2,1,8,9,2,0,11,39,27,14,80,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,248291,CA1p,CA1,SUBIC-HPC,9.6149,103,261,202,566,8,3,2,13,46,125,81,252,5,7,2,14,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,443776,CA1s,CA1,SUBIC-HPC,7.1022,203,487,249,939,7,2,0,9,107,209,100,416,10,4,0,14,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,295241,DGg,DG,SUBIC-HPC,7.5277,237,347,106,690,0,0,0,0,25,49,19,93,12,9,2,23,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,1005145,DGm,DG,SUBIC-HPC,7.5129,791,1017,321,2129,8,11,1,20,100,153,50,303,29,17,1,47,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,167922,ECT,ECT,TEMP ASSOC CTX,9.4752,145,229,142,516,2,2,0,4,16,11,4,31,24,31,23,78,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,1203019,ENT,ENT,TEMP ASSOC CTX,4.471,1177,1811,524,3512,4,0,2,6,264,246,107,617,130,156,19,305,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,1861021,FBRS,FBRS,V&F,6.8117,1607,2068,899,4574,26,23,25,74,137,207,160,504,87,75,22,184,0,0,0,0
100_01_-3.5_8489_LEFT_COUNTS.tif,8489,62,1,LEFT,-3.5,3935,4323,21774.6041,23358.762,21499.9746,14113.4816,15399.6092,14772.3563,12688.004,5699.0784,48841,465,5373,3475,2819807,MBm,MBm,MIDBRAIN,7.2165,2437,3127,1289,6853,11,8,0,19,145,183,107,435,145,94,16,255,0,0,0,0
