[File Name],[Mouse ID],[Image Seq],[Z-Level],[Hemi],[Bregma],[Width (px)],[Height (px)],[Ch1 Mean],[Ch2 Mean],[Ch3 Mean],[Ch4 Mean],[Ch1 SD],[Ch2 SD],[Ch3 SD],[Ch4 SD],[Ch1 Total Coronal Count],[Ch2 Total Coronal Count],[Ch3 Total Coronal Count],[Ch4 Total Coronal Count],[ROI Area (px)],[Sub-ROI],[Major-ROI],[System],[% non-zero pixels],[Ch1 <m-0.5sd],[Ch1 (m-0.5sd)-(m+0.5sd)],[Ch1 >m+0.5sd],[Ch1 Total],[Ch2 <m-0.5sd],[Ch2 (m-0.5sd)-(m+0.5sd)],[Ch2 >m+0.5sd],[Ch2 Total],[Ch3 <m-0.5sd],[Ch3 (m-0.5sd)-(m+0.5sd)],[Ch3 >m+0.5sd],[Ch3 Total],[Ch4 <m-0.5sd],[Ch4 (m-0.5sd)-(m+0.5sd)],[Ch4 >m+0.5sd],[Ch4 Total],[OL <m-0.5sd],[OL (m-0.5sd)-(m+0.5sd)],[OL >m+0.5sd],[OL Total]
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,420050,AuD,ACtx,AUD CTX,3.6598,112,144,73,329,19,5,5,29,79,105,111,295,43,63,58,164,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,553407,AuP,ACtx,AUD CTX,3.7791,164,185,101,450,14,10,4,28,140,162,126,428,83,93,74,250,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,482775,AuV,ACtx,AUD CTX,4.4101,176,197,116,489,1,4,0,5,113,142,134,389,53,67,49,169,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,174399,CA1p,CA1,SUBIC-HPC,4.9989,39,57,25,121,3,17,12,32,54,63,53,170,14,16,4,34,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,912086,CA1s,CA1,SUBIC-HPC,5.1282,229,294,110,633,29,53,34,116,293,410,544,1247,45,46,16,107,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,71204,CA2s,CA2,SUBIC-HPC,5.459,25,14,5,44,2,2,0,4,18,40,59,117,4,6,0,10,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,124180,CA3p,CA3,SUBIC-HPC,6.7491,39,54,18,111,3,0,0,3,37,71,113,221,22,19,7,48,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,666874,CA3s,CA3,SUBIC-HPC,4.9362,156,270,156,582,10,6,5,21,203,272,383,858,58,64,42,164,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,301894,COA,COA,OLFACTORY,3.3635,62,118,74,254,0,0,0,0,105,142,70,317,47,59,26,132,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,202213,Cpu,Cpu,STRIATUM,2.1334,32,52,70,154,2,0,0,2,41,57,111,209,7,10,8,25,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,92811,DGg,DG,SUBIC-HPC,6.2062,43,51,20,114,2,1,2,5,40,60,62,162,8,6,1,15,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,349848,DGm,DG,SUBIC-HPC,6.5914,144,205,97,446,31,17,4,52,107,158,196,461,16,25,6,47,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,189307,ECT,ECT,TEMP ASSOC CTX,5.0019,82,116,55,253,2,0,0,2,65,65,78,208,29,40,32,101,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,196396,ENT,ENT,TEMP ASSOC CTX,3.8153,65,115,75,255,0,0,0,0,64,67,56,187,33,50,27,110,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,213333,EP,EP,OLFACTORY,5.3161,63,91,80,234,1,0,0,1,87,90,86,263,41,60,38,139,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,2554875,FBRS,FBRS,V&F,5.5098,706,1065,715,2486,58,41,9,108,1112,1476,1663,4251,172,184,61,417,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,153454,HY,HY,HYPOTHAL,1.3313,24,57,29,110,0,0,0,0,35,34,26,95,5,16,7,28,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,198274,ILM,ILM,THALAMIC,3.944,50,59,15,124,0,0,0,0,58,53,41,152,54,79,6,139,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,251525,LA,LA,NUCLEAR AMY,4.5777,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,627227,LGN,LGN,THALAMIC,6.0143,197,231,98,526,6,4,0,10,251,301,217,769,81,101,4,186,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,1047952,LH,LH,HYPOTHAL,5.6017,312,299,92,703,3,0,0,3,404,347,238,989,160,194,36,390,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,48957,MBm,MBm,MIDBRAIN,5.6785,16,37,33,86,1,1,0,2,20,29,30,79,5,4,1,10,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,489463,MH,MH,HYPOTHAL,3.0004,199,216,83,498,1,1,0,2,136,171,126,433,62,63,17,142,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,932849,PAG,PAG,MIDBRAIN,5.6281,387,480,171,1038,1,2,0,3,318,462,534,1314,182,182,22,386,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,154977,PAN,PAN,CORTICO-AMY,6.3435,45,63,51,159,0,0,0,0,44,92,68,204,35,36,21,92,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,114702,PERI,PERI,TEMP ASSOC CTX,4.6765,49,75,38,162,0,0,0,0,36,52,31,119,16,13,18,47,0,0,0,0
100_01_-2.3_3541_LEFT_COUNTS.tif,3541,50,1,LEFT,-2.3,4219,5220,6970.7573,21426.7636,31208.1784,19450.3011,4936.4869,15988.7926,20649.6222,7889.524,16543,620,19482,5192,823568,PIR,PIR,OLFACTORY,1.3951,122,305,191,618,0,0,0,0,214,152,53,419,59,122,43,224,0,0,0,0
